"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","982"
"Male","1072"
"","2054"
"Badi",""
"Female","381"
"Male","330"
"","711"
"Bangali",""
"Female","516"
"Male","612"
"","1128"
"Bantar/Sardar",""
"Female","64"
"Male","83"
"","147"
"Baraee",""
"Female","129"
"Male","158"
"","287"
"Bhote",""
"Female","24"
"Male","20"
"","44"
"Brahman - Hill",""
"Female","16193"
"Male","15541"
"","31734"
"Brahman - Tarai",""
"Female","1861"
"Male","2024"
"","3885"
"Chamar/ Harijan/ Ram",""
"Female","4364"
"Male","4869"
"","9233"
"Chamling",""
"Female","8"
"Male","8"
"","16"
"Chepang /Praja",""
"Female","21"
"Male","28"
"","49"
"Chhetri",""
"Female","37285"
"Male","33032"
"","70317"
"Chidimar",""
"Female","565"
"Male","625"
"","1190"
"Dalit Others",""
"Female","3545"
"Male","3835"
"","7380"
"Damai/Dholi",""
"Female","3832"
"Male","3419"
"","7251"
"Danuwar",""
"Female","12"
"Male","7"
"","19"
"Darai",""
"Female","10"
"Male","8"
"","18"
"Dhankar/ Dharikar",""
"Female","11"
"Male","11"
"","22"
"Dhanuk",""
"Female","30"
"Male","28"
"","58"
"Dhimal",""
"Female","8"
"Male","5"
"","13"
"Dhobi",""
"Female","2584"
"Male","2816"
"","5400"
"Dom",""
"Female","13"
"Male","10"
"","23"
"Dusadh/ Pasawan/ Pasi",""
"Female","2105"
"Male","2242"
"","4347"
"Foreigner",""
"Female","100"
"Male","113"
"","213"
"Gaderi/Bhedihar",""
"Female","781"
"Male","868"
"","1649"
"Gaine",""
"Female","173"
"Male","158"
"","331"
"Ghale",""
"Female","12"
"Male","13"
"","25"
"Gharti/Bhujel",""
"Female","52"
"Male","56"
"","108"
"Gurung",""
"Female","2019"
"Male","1623"
"","3642"
"Hajam/Thakur",""
"Female","2061"
"Male","2169"
"","4230"
"Halkhor",""
"Female","8"
"Male","7"
"","15"
"Halwai",""
"Female","1231"
"Male","1298"
"","2529"
"Janajati Others",""
"Female","12"
"Male","11"
"","23"
"Jhangad/ Dhagar",""
"Female","7"
"Male","11"
"","18"
"Kahar",""
"Female","896"
"Male","1002"
"","1898"
"Kalwar",""
"Female","548"
"Male","613"
"","1161"
"Kamar",""
"Female","9"
"Male","9"
"","18"
"Kami",""
"Female","12194"
"Male","10676"
"","22870"
"Kanu",""
"Female","1557"
"Male","1732"
"","3289"
"Kathabaniyan",""
"Female","2422"
"Male","2621"
"","5043"
"Kayastha",""
"Female","1503"
"Male","1587"
"","3090"
"Kewat",""
"Female","457"
"Male","451"
"","908"
"Khatwe",""
"Female","107"
"Male","100"
"","207"
"Koiri/Kushwaha",""
"Female","606"
"Male","636"
"","1242"
"Kori",""
"Female","2076"
"Male","2275"
"","4351"
"Kumal",""
"Female","816"
"Male","757"
"","1573"
"Kumhar",""
"Female","770"
"Male","852"
"","1622"
"Kurmi",""
"Female","5221"
"Male","5694"
"","10915"
"Limbu",""
"Female","80"
"Male","76"
"","156"
"Lodh",""
"Female","197"
"Male","229"
"","426"
"Lohar",""
"Female","505"
"Male","534"
"","1039"
"Magar",""
"Female","14831"
"Male","12585"
"","27416"
"Majhi",""
"Female","107"
"Male","103"
"","210"
"Mali",""
"Female","140"
"Male","168"
"","308"
"Mallaha",""
"Female","656"
"Male","749"
"","1405"
"Marwadi",""
"Female","601"
"Male","645"
"","1246"
"Musahar",""
"Female","351"
"Male","359"
"","710"
"Musalman",""
"Female","46048"
"Male","47163"
"","93211"
"Natuwa",""
"Female","25"
"Male","27"
"","52"
"Newar",""
"Female","3157"
"Male","2979"
"","6136"
"Nuniya",""
"Female","4"
"Male","7"
"","11"
"Others",""
"Female","305"
"Male","219"
"","524"
"Pattharkatta/ Kushwadiya",""
"Female","169"
"Male","161"
"","330"
"Punjabi/Sikh",""
"Female","46"
"Male","32"
"","78"
"Rai",""
"Female","218"
"Male","215"
"","433"
"Rajbansi",""
"Female","134"
"Male","138"
"","272"
"Rajdhob",""
"Female","12"
"Male","17"
"","29"
"Raji",""
"Female","7"
"Male","5"
"","12"
"Rajput",""
"Female","274"
"Male","287"
"","561"
"Sanyasi/Dasnami",""
"Female","2594"
"Male","2313"
"","4907"
"Sarki",""
"Female","941"
"Male","814"
"","1755"
"Satar/ Santhal",""
"Female","9"
"Male","7"
"","16"
"Sherpa",""
"Female","111"
"Male","89"
"","200"
"Sonar",""
"Female","461"
"Male","463"
"","924"
"Sudhi",""
"Female","11"
"Male","11"
"","22"
"Sunuwar",""
"Female","6"
"Male","11"
"","17"
"Tamang",""
"Female","552"
"Male","465"
"","1017"
"Teli",""
"Female","1854"
"Male","1957"
"","3811"
"Terai Others",""
"Female","2244"
"Male","2398"
"","4642"
"Thakali",""
"Female","20"
"Male","26"
"","46"
"Thakuri",""
"Female","9325"
"Male","8142"
"","17467"
"Tharu",""
"Female","38933"
"Male","37496"
"","76429"
"Undefined Others",""
"Female","16"
"Male","13"
"","29"
"Yadav",""
"Female","10869"
"Male","12152"
"","23021"
