"Population by Single Year of Age","Number"
"0",""
"Female","211"
"Male","184"
"1",""
"Female","188"
"Male","165"
"10",""
"Female","270"
"Male","273"
"11",""
"Female","235"
"Male","246"
"12",""
"Female","263"
"Male","305"
"13",""
"Female","243"
"Male","266"
"14",""
"Female","230"
"Male","266"
"15",""
"Female","252"
"Male","195"
"16",""
"Female","228"
"Male","197"
"17",""
"Female","191"
"Male","163"
"18",""
"Female","220"
"Male","172"
"19",""
"Female","121"
"Male","108"
"2",""
"Female","209"
"Male","177"
"20",""
"Female","183"
"Male","121"
"21",""
"Female","123"
"Male","111"
"22",""
"Female","165"
"Male","133"
"23",""
"Female","138"
"Male","94"
"24",""
"Female","103"
"Male","78"
"25",""
"Female","186"
"Male","129"
"26",""
"Female","110"
"Male","82"
"27",""
"Female","127"
"Male","93"
"28",""
"Female","115"
"Male","94"
"29",""
"Female","73"
"Male","59"
"3",""
"Female","217"
"Male","213"
"30",""
"Female","190"
"Male","119"
"31",""
"Female","54"
"Male","53"
"32",""
"Female","91"
"Male","82"
"33",""
"Female","75"
"Male","65"
"34",""
"Female","68"
"Male","57"
"35",""
"Female","171"
"Male","135"
"36",""
"Female","71"
"Male","68"
"37",""
"Female","48"
"Male","53"
"38",""
"Female","59"
"Male","87"
"39",""
"Female","57"
"Male","62"
"4",""
"Female","266"
"Male","257"
"40",""
"Female","180"
"Male","140"
"41",""
"Female","50"
"Male","44"
"42",""
"Female","79"
"Male","87"
"43",""
"Female","54"
"Male","49"
"44",""
"Female","37"
"Male","52"
"45",""
"Female","150"
"Male","126"
"46",""
"Female","54"
"Male","57"
"47",""
"Female","61"
"Male","59"
"48",""
"Female","67"
"Male","65"
"49",""
"Female","43"
"Male","52"
"5",""
"Female","247"
"Male","233"
"50",""
"Female","148"
"Male","141"
"51",""
"Female","48"
"Male","49"
"52",""
"Female","52"
"Male","59"
"53",""
"Female","31"
"Male","53"
"54",""
"Female","35"
"Male","42"
"55",""
"Female","72"
"Male","72"
"56",""
"Female","38"
"Male","41"
"57",""
"Female","31"
"Male","39"
"58",""
"Female","49"
"Male","39"
"59",""
"Female","32"
"Male","45"
"6",""
"Female","225"
"Male","222"
"60",""
"Female","85"
"Male","84"
"61",""
"Female","34"
"Male","40"
"62",""
"Female","49"
"Male","40"
"63",""
"Female","28"
"Male","27"
"64",""
"Female","19"
"Male","33"
"65",""
"Female","53"
"Male","38"
"66",""
"Female","32"
"Male","23"
"67",""
"Female","22"
"Male","24"
"68",""
"Female","35"
"Male","42"
"69",""
"Female","12"
"Male","20"
"7",""
"Female","272"
"Male","272"
"70",""
"Female","56"
"Male","50"
"71",""
"Female","10"
"Male","15"
"72",""
"Female","24"
"Male","19"
"73",""
"Female","14"
"Male","20"
"74",""
"Female","14"
"Male","15"
"75",""
"Female","45"
"Male","35"
"76",""
"Female","9"
"Male","10"
"77",""
"Female","15"
"Male","22"
"78",""
"Female","11"
"Male","25"
"79",""
"Female","4"
"Male","8"
"8",""
"Female","275"
"Male","232"
"80",""
"Female","23"
"Male","17"
"81",""
"Female","12"
"Male","7"
"82",""
"Female","7"
"Male","6"
"83",""
"Female","6"
"Male","6"
"84",""
"Female","9"
"Male","5"
"85",""
"Female","32"
"Male","27"
"9",""
"Female","284"
"Male","253"
