"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","34"
"Male","35"
"","69"
"Badi",""
"Female","15"
"Male","12"
"","27"
"Bangali",""
"Female","36"
"Male","21"
"","57"
"Baraee",""
"Female","93"
"Male","112"
"","205"
"Brahman - Hill",""
"Female","2568"
"Male","2175"
"","4743"
"Brahman - Tarai",""
"Female","84"
"Male","114"
"","198"
"Chamar/ Harijan/ Ram",""
"Female","712"
"Male","722"
"","1434"
"Chhetri",""
"Female","1678"
"Male","1478"
"","3156"
"Damai/Dholi",""
"Female","51"
"Male","34"
"","85"
"Dhandi",""
"Female","26"
"Male","30"
"","56"
"Dhankar/ Dharikar",""
"Female","30"
"Male","32"
"","62"
"Dhobi",""
"Female","535"
"Male","497"
"","1032"
"Dusadh/ Pasawan/ Pasi",""
"Female","262"
"Male","271"
"","533"
"Foreigner",""
"Female","23"
"Male","19"
"","42"
"Gaderi/Bhedihar",""
"Female","72"
"Male","70"
"","142"
"Gharti/Bhujel",""
"Female","8"
"Male","16"
"","24"
"Gurung",""
"Female","327"
"Male","258"
"","585"
"Hajam/Thakur",""
"Female","190"
"Male","181"
"","371"
"Halwai",""
"Female","76"
"Male","79"
"","155"
"Kahar",""
"Female","370"
"Male","359"
"","729"
"Kalwar",""
"Female","145"
"Male","129"
"","274"
"Kami",""
"Female","581"
"Male","479"
"","1060"
"Kathabaniyan",""
"Female","374"
"Male","417"
"","791"
"Kewat",""
"Female","1164"
"Male","1056"
"","2220"
"Koiri/Kushwaha",""
"Female","123"
"Male","114"
"","237"
"Kumal",""
"Female","123"
"Male","98"
"","221"
"Kumhar",""
"Female","16"
"Male","19"
"","35"
"Kurmi",""
"Female","187"
"Male","201"
"","388"
"Lodh",""
"Female","262"
"Male","251"
"","513"
"Lohar",""
"Female","61"
"Male","67"
"","128"
"Magar",""
"Female","1045"
"Male","861"
"","1906"
"Majhi",""
"Female","38"
"Male","27"
"","65"
"Mali",""
"Female","12"
"Male","17"
"","29"
"Mallaha",""
"Female","743"
"Male","777"
"","1520"
"Marwadi",""
"Female","7"
"Male","13"
"","20"
"Musahar",""
"Female","17"
"Male","12"
"","29"
"Musalman",""
"Female","997"
"Male","929"
"","1926"
"Newar",""
"Female","110"
"Male","86"
"","196"
"Others",""
"Female","25"
"Male","17"
"","42"
"Pattharkatta/ Kushwadiya",""
"Female","15"
"Male","25"
"","40"
"Rajbhar",""
"Female","11"
"Male","16"
"","27"
"Sanyasi/Dasnami",""
"Female","39"
"Male","39"
"","78"
"Sarki",""
"Female","69"
"Male","58"
"","127"
"Sherpa",""
"Female","10"
"Male","10"
"","20"
"Sonar",""
"Female","4"
"Male","8"
"","12"
"Tamang",""
"Female","20"
"Male","11"
"","31"
"Teli",""
"Female","300"
"Male","329"
"","629"
"Terai Others",""
"Female","77"
"Male","64"
"","141"
"Thakuri",""
"Female","87"
"Male","90"
"","177"
"Tharu",""
"Female","4114"
"Male","3844"
"","7958"
"Yadav",""
"Female","1951"
"Male","1970"
"","3921"
