"Population by Single Year of Age","Number"
"0",""
"Female","151"
"Male","141"
"1",""
"Female","157"
"Male","132"
"10",""
"Female","243"
"Male","261"
"11",""
"Female","177"
"Male","210"
"12",""
"Female","236"
"Male","218"
"13",""
"Female","202"
"Male","173"
"14",""
"Female","210"
"Male","193"
"15",""
"Female","175"
"Male","178"
"16",""
"Female","176"
"Male","181"
"17",""
"Female","144"
"Male","118"
"18",""
"Female","204"
"Male","176"
"19",""
"Female","120"
"Male","82"
"2",""
"Female","157"
"Male","198"
"20",""
"Female","190"
"Male","135"
"21",""
"Female","95"
"Male","69"
"22",""
"Female","146"
"Male","109"
"23",""
"Female","110"
"Male","75"
"24",""
"Female","101"
"Male","72"
"25",""
"Female","140"
"Male","99"
"26",""
"Female","124"
"Male","78"
"27",""
"Female","70"
"Male","62"
"28",""
"Female","136"
"Male","117"
"29",""
"Female","38"
"Male","39"
"3",""
"Female","182"
"Male","179"
"30",""
"Female","170"
"Male","129"
"31",""
"Female","47"
"Male","35"
"32",""
"Female","105"
"Male","87"
"33",""
"Female","52"
"Male","45"
"34",""
"Female","70"
"Male","60"
"35",""
"Female","134"
"Male","116"
"36",""
"Female","65"
"Male","90"
"37",""
"Female","44"
"Male","43"
"38",""
"Female","83"
"Male","70"
"39",""
"Female","39"
"Male","22"
"4",""
"Female","179"
"Male","186"
"40",""
"Female","155"
"Male","115"
"41",""
"Female","31"
"Male","30"
"42",""
"Female","83"
"Male","77"
"43",""
"Female","32"
"Male","46"
"44",""
"Female","32"
"Male","41"
"45",""
"Female","109"
"Male","108"
"46",""
"Female","45"
"Male","30"
"47",""
"Female","19"
"Male","37"
"48",""
"Female","72"
"Male","45"
"49",""
"Female","26"
"Male","32"
"5",""
"Female","221"
"Male","207"
"50",""
"Female","132"
"Male","89"
"51",""
"Female","24"
"Male","33"
"52",""
"Female","54"
"Male","57"
"53",""
"Female","26"
"Male","35"
"54",""
"Female","28"
"Male","33"
"55",""
"Female","75"
"Male","64"
"56",""
"Female","31"
"Male","31"
"57",""
"Female","25"
"Male","34"
"58",""
"Female","48"
"Male","60"
"59",""
"Female","16"
"Male","19"
"6",""
"Female","198"
"Male","196"
"60",""
"Female","82"
"Male","71"
"61",""
"Female","22"
"Male","38"
"62",""
"Female","39"
"Male","32"
"63",""
"Female","20"
"Male","22"
"64",""
"Female","16"
"Male","30"
"65",""
"Female","102"
"Male","41"
"66",""
"Female","17"
"Male","22"
"67",""
"Female","13"
"Male","15"
"68",""
"Female","25"
"Male","37"
"69",""
"Female","9"
"Male","12"
"7",""
"Female","207"
"Male","199"
"70",""
"Female","62"
"Male","41"
"71",""
"Female","13"
"Male","9"
"72",""
"Female","39"
"Male","27"
"73",""
"Female","9"
"Male","13"
"74",""
"Female","5"
"Male","8"
"75",""
"Female","39"
"Male","30"
"76",""
"Female","8"
"Male","7"
"77",""
"Female","8"
"Male","9"
"78",""
"Female","12"
"Male","14"
"79",""
"Female","5"
"Male","4"
"8",""
"Female","245"
"Male","225"
"80",""
"Female","19"
"Male","13"
"81",""
"Female","2"
"Male","2"
"82",""
"Female","11"
"Male","6"
"83",""
"Female","2"
"Male","4"
"84",""
"Female","7"
"Male","4"
"85",""
"Female","16"
"Male","12"
"9",""
"Female","193"
"Male","187"
