"Population by Caste/Ethinicity","Number"
"Baraee",""
"Female","124"
"Male","113"
"Brahman - Hill",""
"Female","62"
"Male","55"
"Brahman - Tarai",""
"Female","96"
"Male","93"
"Chamar/ Harijan/ Ram",""
"Female","446"
"Male","454"
"Chhetri",""
"Female","10"
"Male","9"
"Danuwar",""
"Female","53"
"Male","49"
"Dhanuk",""
"Female","761"
"Male","694"
"Dhobi",""
"Female","175"
"Male","167"
"Dom",""
"Female","13"
"Male","14"
"Dusadh/ Pasawan/ Pasi",""
"Female","671"
"Male","696"
"Hajam/Thakur",""
"Female","136"
"Male","122"
"Halwai",""
"Female","189"
"Male","183"
"Kalwar",""
"Female","53"
"Male","46"
"Kami",""
"Female","17"
"Male","7"
"Kathabaniyan",""
"Female","103"
"Male","108"
"Kayastha",""
"Female","192"
"Male","189"
"Kewat",""
"Female","142"
"Male","148"
"Khatwe",""
"Female","739"
"Male","674"
"Koiri/Kushwaha",""
"Female","87"
"Male","84"
"Kumal",""
"Female","27"
"Male","34"
"Kumhar",""
"Female","207"
"Male","195"
"Kusunda",""
"Female","5"
"Male","9"
"Lohar",""
"Female","6"
"Male","8"
"Majhi",""
"Female","54"
"Male","61"
"Mali",""
"Female","24"
"Male","25"
"Mallaha",""
"Female","107"
"Male","102"
"Marwadi",""
"Female","6"
"Male","5"
"Musahar",""
"Female","401"
"Male","390"
"Musalman",""
"Female","570"
"Male","501"
"Others",""
"Female","29"
"Male","22"
"Rajput",""
"Female","6"
"Male","5"
"Sanyasi/Dasnami",""
"Female","35"
"Male","30"
"Sonar",""
"Female","8"
"Male","4"
"Sudhi",""
"Female","146"
"Male","130"
"Tatma/Tatwa",""
"Female","140"
"Male","116"
"Teli",""
"Female","956"
"Male","944"
"Tharu",""
"Female","221"
"Male","189"
"Yadav",""
"Female","3649"
"Male","3616"
