"Population by Single Year of Age","Number"
"0",""
"Female","939"
"Male","882"
"1",""
"Female","823"
"Male","825"
"10",""
"Female","1928"
"Male","2080"
"11",""
"Female","1153"
"Male","1137"
"12",""
"Female","1746"
"Male","1890"
"13",""
"Female","1305"
"Male","1332"
"14",""
"Female","1496"
"Male","1558"
"15",""
"Female","1392"
"Male","1404"
"16",""
"Female","1477"
"Male","1599"
"17",""
"Female","1169"
"Male","1140"
"18",""
"Female","1575"
"Male","1626"
"19",""
"Female","889"
"Male","823"
"2",""
"Female","1207"
"Male","1263"
"20",""
"Female","1611"
"Male","1475"
"21",""
"Female","839"
"Male","786"
"22",""
"Female","1381"
"Male","1153"
"23",""
"Female","935"
"Male","807"
"24",""
"Female","1013"
"Male","883"
"25",""
"Female","1651"
"Male","1470"
"26",""
"Female","946"
"Male","932"
"27",""
"Female","767"
"Male","848"
"28",""
"Female","1307"
"Male","1236"
"29",""
"Female","463"
"Male","604"
"3",""
"Female","1334"
"Male","1359"
"30",""
"Female","1831"
"Male","1772"
"31",""
"Female","355"
"Male","432"
"32",""
"Female","921"
"Male","1032"
"33",""
"Female","563"
"Male","483"
"34",""
"Female","529"
"Male","520"
"35",""
"Female","1616"
"Male","1792"
"36",""
"Female","595"
"Male","597"
"37",""
"Female","440"
"Male","434"
"38",""
"Female","883"
"Male","715"
"39",""
"Female","333"
"Male","345"
"4",""
"Female","1386"
"Male","1409"
"40",""
"Female","1548"
"Male","1743"
"41",""
"Female","259"
"Male","314"
"42",""
"Female","549"
"Male","578"
"43",""
"Female","394"
"Male","339"
"44",""
"Female","290"
"Male","296"
"45",""
"Female","1148"
"Male","1406"
"46",""
"Female","335"
"Male","341"
"47",""
"Female","260"
"Male","290"
"48",""
"Female","490"
"Male","519"
"49",""
"Female","213"
"Male","197"
"5",""
"Female","1577"
"Male","1708"
"50",""
"Female","1055"
"Male","1149"
"51",""
"Female","201"
"Male","196"
"52",""
"Female","290"
"Male","365"
"53",""
"Female","204"
"Male","188"
"54",""
"Female","168"
"Male","176"
"55",""
"Female","720"
"Male","825"
"56",""
"Female","207"
"Male","244"
"57",""
"Female","180"
"Male","191"
"58",""
"Female","272"
"Male","268"
"59",""
"Female","120"
"Male","164"
"6",""
"Female","1567"
"Male","1606"
"60",""
"Female","738"
"Male","918"
"61",""
"Female","133"
"Male","141"
"62",""
"Female","161"
"Male","175"
"63",""
"Female","144"
"Male","114"
"64",""
"Female","118"
"Male","93"
"65",""
"Female","503"
"Male","509"
"66",""
"Female","112"
"Male","108"
"67",""
"Female","95"
"Male","83"
"68",""
"Female","187"
"Male","200"
"69",""
"Female","45"
"Male","73"
"7",""
"Female","1336"
"Male","1478"
"70",""
"Female","390"
"Male","430"
"71",""
"Female","44"
"Male","60"
"72",""
"Female","79"
"Male","92"
"73",""
"Female","41"
"Male","56"
"74",""
"Female","35"
"Male","31"
"75",""
"Female","159"
"Male","157"
"76",""
"Female","40"
"Male","35"
"77",""
"Female","32"
"Male","30"
"78",""
"Female","54"
"Male","70"
"79",""
"Female","22"
"Male","23"
"8",""
"Female","1693"
"Male","1855"
"80",""
"Female","94"
"Male","114"
"81",""
"Female","12"
"Male","26"
"82",""
"Female","20"
"Male","16"
"83",""
"Female","16"
"Male","15"
"84",""
"Female","32"
"Male","26"
"85",""
"Female","136"
"Male","115"
"9",""
"Female","1128"
"Male","1165"
