"Population by Caste/Ethinicity","Number"
"Amat",""
"Female","11"
"Male","16"
"Badhaee",""
"Female","147"
"Male","149"
"Bangali",""
"Female","23"
"Male","35"
"Baraee",""
"Female","169"
"Male","193"
"Bhote",""
"Female","14"
"Male","13"
"Bin",""
"Female","318"
"Male","336"
"Brahman - Hill",""
"Female","7162"
"Male","6533"
"Brahman - Tarai",""
"Female","284"
"Male","322"
"Chamar/ Harijan/ Ram",""
"Female","1140"
"Male","1215"
"Chepang /Praja",""
"Female","28"
"Male","33"
"Chhetri",""
"Female","4670"
"Male","4483"
"Dalit Others",""
"Female","84"
"Male","68"
"Damai/Dholi",""
"Female","185"
"Male","179"
"Danuwar",""
"Female","205"
"Male","170"
"Dhanuk",""
"Female","1131"
"Male","1253"
"Dhobi",""
"Female","188"
"Male","192"
"Dhunia",""
"Female","43"
"Male","31"
"Dom",""
"Female","26"
"Male","30"
"Dusadh/ Pasawan/ Pasi",""
"Female","1559"
"Male","1580"
"Foreigner",""
"Female","6"
"Male","11"
"Ghale",""
"Female","188"
"Male","135"
"Gharti/Bhujel",""
"Female","82"
"Male","95"
"Gurung",""
"Female","376"
"Male","353"
"Hajam/Thakur",""
"Female","342"
"Male","380"
"Halkhor",""
"Female","42"
"Male","52"
"Halwai",""
"Female","36"
"Male","44"
"Jhangad/ Dhagar",""
"Female","368"
"Male","350"
"Kahar",""
"Female","17"
"Male","14"
"Kalwar",""
"Female","1193"
"Male","1339"
"Kami",""
"Female","634"
"Male","633"
"Kanu",""
"Female","1026"
"Male","1215"
"Kathabaniyan",""
"Female","201"
"Male","245"
"Kayastha",""
"Female","227"
"Male","229"
"Kewat",""
"Female","17"
"Male","26"
"Khatwe",""
"Female","8"
"Male","9"
"Koiri/Kushwaha",""
"Female","613"
"Male","741"
"Kumal",""
"Female","57"
"Male","54"
"Kumhar",""
"Female","67"
"Male","78"
"Kurmi",""
"Female","675"
"Male","756"
"Limbu",""
"Female","68"
"Male","57"
"Lohar",""
"Female","170"
"Male","165"
"Magar",""
"Female","2072"
"Male","2090"
"Majhi",""
"Female","168"
"Male","150"
"Mali",""
"Female","38"
"Male","38"
"Mallaha",""
"Female","1474"
"Male","1638"
"Marwadi",""
"Female","21"
"Male","31"
"Musahar",""
"Female","1110"
"Male","1108"
"Musalman",""
"Female","6844"
"Male","7000"
"Natuwa",""
"Female","12"
"Male","9"
"Newar",""
"Female","1555"
"Male","1502"
"Nuniya",""
"Female","154"
"Male","188"
"Others",""
"Female","53"
"Male","25"
"Pahari",""
"Female","8"
"Male","8"
"Punjabi/Sikh",""
"Female","6"
"Male","7"
"Rai",""
"Female","298"
"Male","277"
"Rajbhar",""
"Female","11"
"Male","3"
"Rajput",""
"Female","202"
"Male","270"
"Sanyasi/Dasnami",""
"Female","499"
"Male","508"
"Sarki",""
"Female","111"
"Male","133"
"Satar/ Santhal",""
"Female","7"
"Male","4"
"Sonar",""
"Female","315"
"Male","362"
"Sudhi",""
"Female","44"
"Male","54"
"Sunuwar",""
"Female","59"
"Male","47"
"Tamang",""
"Female","7219"
"Male","6743"
"Tatma/Tatwa",""
"Female","361"
"Male","401"
"Teli",""
"Female","811"
"Male","928"
"Terai Others",""
"Female","98"
"Male","108"
"Thakuri",""
"Female","161"
"Male","165"
"Tharu",""
"Female","9138"
"Male","9247"
"Undefined Others",""
"Female","6"
"Male","7"
"Yadav",""
"Female","1541"
"Male","1692"
"Yakkha",""
"Female","173"
"Male","170"
