"Population by Caste/Ethinicity","Number"
"Amat",""
"Female","11"
"Male","16"
"Badhaee",""
"Female","694"
"Male","703"
"Badi",""
"Female","19"
"Male","19"
"Bangali",""
"Female","220"
"Male","263"
"Bantaba",""
"Female","20"
"Male","26"
"Bantar/Sardar",""
"Female","236"
"Male","223"
"Baraee",""
"Female","2848"
"Male","2978"
"Bhote",""
"Female","76"
"Male","84"
"Bin",""
"Female","5424"
"Male","5771"
"Brahman - Hill",""
"Female","15283"
"Male","14174"
"Brahman - Tarai",""
"Female","1573"
"Male","1745"
"Chamar/ Harijan/ Ram",""
"Female","14721"
"Male","15445"
"Chepang /Praja",""
"Female","87"
"Male","76"
"Chhantyal/Chhantel",""
"Female","12"
"Male","3"
"Chhetri",""
"Female","9361"
"Male","8819"
"Dalit Others",""
"Female","300"
"Male","251"
"Damai/Dholi",""
"Female","476"
"Male","435"
"Danuwar",""
"Female","1695"
"Male","1631"
"Dhankar/ Dharikar",""
"Female","49"
"Male","50"
"Dhanuk",""
"Female","9628"
"Male","10228"
"Dhobi",""
"Female","3885"
"Male","4240"
"Dhunia",""
"Female","515"
"Male","520"
"Dom",""
"Female","407"
"Male","436"
"Dusadh/ Pasawan/ Pasi",""
"Female","10202"
"Male","10768"
"Foreigner",""
"Female","11"
"Male","17"
"Gaderi/Bhedihar",""
"Female","765"
"Male","837"
"Ghale",""
"Female","188"
"Male","135"
"Gharti/Bhujel",""
"Female","138"
"Male","145"
"Gurung",""
"Female","414"
"Male","401"
"Hajam/Thakur",""
"Female","3972"
"Male","4138"
"Halkhor",""
"Female","136"
"Male","171"
"Halwai",""
"Female","138"
"Male","148"
"Jhangad/ Dhagar",""
"Female","368"
"Male","350"
"Kahar",""
"Female","729"
"Male","804"
"Kalwar",""
"Female","9597"
"Male","10660"
"Kami",""
"Female","1340"
"Male","1288"
"Kanu",""
"Female","15813"
"Male","17210"
"Kathabaniyan",""
"Female","2404"
"Male","2662"
"Kayastha",""
"Female","718"
"Male","735"
"Kewat",""
"Female","394"
"Male","452"
"Khatwe",""
"Female","8"
"Male","9"
"Koche",""
"Female","15"
"Male","18"
"Koiri/Kushwaha",""
"Female","14729"
"Male","15867"
"Kumal",""
"Female","1515"
"Male","1606"
"Kumhar",""
"Female","5135"
"Male","5449"
"Kurmi",""
"Female","12992"
"Male","14052"
"Limbu",""
"Female","169"
"Male","147"
"Lohar",""
"Female","3547"
"Male","3691"
"Magar",""
"Female","3395"
"Male","3225"
"Majhi",""
"Female","741"
"Male","729"
"Mali",""
"Female","679"
"Male","755"
"Mallaha",""
"Female","8211"
"Male","8819"
"Marwadi",""
"Female","196"
"Male","229"
"Musahar",""
"Female","4731"
"Male","4891"
"Musalman",""
"Female","44236"
"Male","45590"
"Natuwa",""
"Female","316"
"Male","327"
"Newar",""
"Female","2890"
"Male","2792"
"Nuniya",""
"Female","4461"
"Male","4912"
"Others",""
"Female","606"
"Male","341"
"Pahari",""
"Female","48"
"Male","51"
"Pattharkatta/ Kushwadiya",""
"Female","31"
"Male","38"
"Punjabi/Sikh",""
"Female","12"
"Male","15"
"Rai",""
"Female","632"
"Male","597"
"Rajbhar",""
"Female","226"
"Male","244"
"Rajdhob",""
"Female","13"
"Male","14"
"Rajput",""
"Female","1281"
"Male","1418"
"Sanyasi/Dasnami",""
"Female","2361"
"Male","2476"
"Sarki",""
"Female","193"
"Male","221"
"Satar/ Santhal",""
"Female","14"
"Male","12"
"Sonar",""
"Female","3547"
"Male","3753"
"Sudhi",""
"Female","137"
"Male","145"
"Sunuwar",""
"Female","114"
"Male","104"
"Tamang",""
"Female","14381"
"Male","13302"
"Tatma/Tatwa",""
"Female","3057"
"Male","3286"
"Teli",""
"Female","13508"
"Male","14815"
"Terai Others",""
"Female","1738"
"Male","1859"
"Thakuri",""
"Female","380"
"Male","361"
"Thami",""
"Female","24"
"Male","23"
"Tharu",""
"Female","36250"
"Male","35680"
"Undefined Others",""
"Female","132"
"Male","117"
"Yadav",""
"Female","34311"
"Male","37859"
"Yakkha",""
"Female","550"
"Male","556"
