"Population by Caste Ethinicity","Number"
"Badi",""
"Female","22"
"Male","19"
"","41"
"Brahman - Hill",""
"Female","29314"
"Male","22664"
"","51978"
"Brahman - Tarai",""
"Female","5"
"Male","8"
"","13"
"Chhantyal/Chhantel",""
"Female","2217"
"Male","1805"
"","4022"
"Chhetri",""
"Female","28353"
"Male","21304"
"","49657"
"Dalit Others",""
"Female","80"
"Male","89"
"","169"
"Damai/Dholi",""
"Female","7228"
"Male","5336"
"","12564"
"Gaine",""
"Female","101"
"Male","105"
"","206"
"Ghale",""
"Female","9"
"Male","3"
"","12"
"Gharti/Bhujel",""
"Female","465"
"Male","367"
"","832"
"Gurung",""
"Female","969"
"Male","823"
"","1792"
"Hajam/Thakur",""
"Female","6"
"Male","8"
"","14"
"Halwai",""
"Female","8"
"Male","10"
"","18"
"Kami",""
"Female","24105"
"Male","18658"
"","42763"
"Kanu",""
"Female","0"
"Male","18"
"","18"
"Kathabaniyan",""
"Female","6"
"Male","12"
"","18"
"Kayastha",""
"Female","167"
"Male","129"
"","296"
"Kumal",""
"Female","879"
"Male","722"
"","1601"
"Limbu",""
"Female","8"
"Male","18"
"","26"
"Magar",""
"Female","42055"
"Male","32907"
"","74962"
"Majhi",""
"Female","106"
"Male","78"
"","184"
"Musalman",""
"Female","357"
"Male","369"
"","726"
"Newar",""
"Female","1532"
"Male","1293"
"","2825"
"Others",""
"Female","271"
"Male","239"
"","510"
"Rai",""
"Female","33"
"Male","39"
"","72"
"Sanyasi/Dasnami",""
"Female","677"
"Male","487"
"","1164"
"Sarki",""
"Female","8372"
"Male","6505"
"","14877"
"Sonar",""
"Female","20"
"Male","22"
"","42"
"Sunuwar",""
"Female","5"
"Male","7"
"","12"
"Tamang",""
"Female","326"
"Male","325"
"","651"
"Teli",""
"Female","16"
"Male","30"
"","46"
"Terai Others",""
"Female","29"
"Male","28"
"","57"
"Thakali",""
"Female","308"
"Male","261"
"","569"
"Thakuri",""
"Female","2120"
"Male","1614"
"","3734"
"Tharu",""
"Female","25"
"Male","57"
"","82"
"Undefined Others",""
"Female","36"
"Male","22"
"","58"
"Yadav",""
"Female","5"
"Male","14"
"","19"
