"Population by Caste Ethinicity","Number"
"Badi",""
"Female","83"
"Male","96"
"","179"
"Bahing",""
"Female","1192"
"Male","994"
"","2186"
"Bin",""
"Female","247"
"Male","210"
"","457"
"Brahman - Hill",""
"Female","8342"
"Male","7287"
"","15629"
"Chamar/ Harijan/ Ram",""
"Female","13"
"Male","8"
"","21"
"Chhetri",""
"Female","18266"
"Male","15365"
"","33631"
"Dalit Others",""
"Female","29"
"Male","29"
"","58"
"Damai/Dholi",""
"Female","2661"
"Male","2203"
"","4864"
"Dhimal",""
"Female","8"
"Male","5"
"","13"
"Ghale",""
"Female","18"
"Male","13"
"","31"
"Gharti/Bhujel",""
"Female","1658"
"Male","1481"
"","3139"
"Gurung",""
"Female","1337"
"Male","1037"
"","2374"
"Hajam/Thakur",""
"Female","55"
"Male","59"
"","114"
"Jirel",""
"Female","8"
"Male","5"
"","13"
"Kami",""
"Female","3227"
"Male","2767"
"","5994"
"Kanu",""
"Female","383"
"Male","362"
"","745"
"Khaling",""
"Female","10"
"Male","8"
"","18"
"Koiri/Kushwaha",""
"Female","7"
"Male","5"
"","12"
"Limbu",""
"Female","21"
"Male","17"
"","38"
"Magar",""
"Female","9176"
"Male","7380"
"","16556"
"Majhi",""
"Female","573"
"Male","496"
"","1069"
"Marwadi",""
"Female","10"
"Male","9"
"","19"
"Natuwa",""
"Female","8"
"Male","6"
"","14"
"Newar",""
"Female","5196"
"Male","4440"
"","9636"
"Nuniya",""
"Female","4"
"Male","9"
"","13"
"Others",""
"Female","220"
"Male","271"
"","491"
"Rai",""
"Female","7899"
"Male","6726"
"","14625"
"Samgpang",""
"Female","25"
"Male","24"
"","49"
"Sanyasi/Dasnami",""
"Female","566"
"Male","473"
"","1039"
"Sarki",""
"Female","2227"
"Male","1987"
"","4214"
"Satar/ Santhal",""
"Female","29"
"Male","29"
"","58"
"Sherpa",""
"Female","5419"
"Male","4883"
"","10302"
"Sonar",""
"Female","8"
"Male","12"
"","20"
"Sunuwar",""
"Female","2332"
"Male","2061"
"","4393"
"Tamang",""
"Female","7775"
"Male","6577"
"","14352"
"Teli",""
"Female","0"
"Male","13"
"","13"
"Terai Others",""
"Female","8"
"Male","6"
"","14"
"Thakuri",""
"Female","25"
"Male","29"
"","54"
"Tharu",""
"Female","28"
"Male","38"
"","66"
"Thulung",""
"Female","49"
"Male","38"
"","87"
"Undefined Others",""
"Female","76"
"Male","67"
"","143"
"Yadav",""
"Female","7"
"Male","33"
"","40"
"Yakkha",""
"Female","22"
"Male","19"
"","41"
