"Population by Caste Ethinicity","Number"
"Baraee",""
"Female","124"
"Male","113"
"","237"
"Brahman - Hill",""
"Female","62"
"Male","55"
"","117"
"Brahman - Tarai",""
"Female","96"
"Male","93"
"","189"
"Chamar/ Harijan/ Ram",""
"Female","446"
"Male","454"
"","900"
"Chhetri",""
"Female","10"
"Male","9"
"","19"
"Danuwar",""
"Female","53"
"Male","49"
"","102"
"Dhanuk",""
"Female","761"
"Male","694"
"","1455"
"Dhobi",""
"Female","175"
"Male","167"
"","342"
"Dom",""
"Female","13"
"Male","14"
"","27"
"Dusadh/ Pasawan/ Pasi",""
"Female","671"
"Male","696"
"","1367"
"Hajam/Thakur",""
"Female","136"
"Male","122"
"","258"
"Halwai",""
"Female","189"
"Male","183"
"","372"
"Kalwar",""
"Female","53"
"Male","46"
"","99"
"Kami",""
"Female","17"
"Male","7"
"","24"
"Kathabaniyan",""
"Female","103"
"Male","108"
"","211"
"Kayastha",""
"Female","192"
"Male","189"
"","381"
"Kewat",""
"Female","142"
"Male","148"
"","290"
"Khatwe",""
"Female","739"
"Male","674"
"","1413"
"Koiri/Kushwaha",""
"Female","87"
"Male","84"
"","171"
"Kumal",""
"Female","27"
"Male","34"
"","61"
"Kumhar",""
"Female","207"
"Male","195"
"","402"
"Kusunda",""
"Female","5"
"Male","9"
"","14"
"Lohar",""
"Female","6"
"Male","8"
"","14"
"Majhi",""
"Female","54"
"Male","61"
"","115"
"Mali",""
"Female","24"
"Male","25"
"","49"
"Mallaha",""
"Female","107"
"Male","102"
"","209"
"Marwadi",""
"Female","6"
"Male","5"
"","11"
"Musahar",""
"Female","401"
"Male","390"
"","791"
"Musalman",""
"Female","570"
"Male","501"
"","1071"
"Others",""
"Female","29"
"Male","22"
"","51"
"Rajput",""
"Female","6"
"Male","5"
"","11"
"Sanyasi/Dasnami",""
"Female","35"
"Male","30"
"","65"
"Sonar",""
"Female","8"
"Male","4"
"","12"
"Sudhi",""
"Female","146"
"Male","130"
"","276"
"Tatma/Tatwa",""
"Female","140"
"Male","116"
"","256"
"Teli",""
"Female","956"
"Male","944"
"","1900"
"Tharu",""
"Female","221"
"Male","189"
"","410"
"Yadav",""
"Female","3649"
"Male","3616"
"","7265"
