"Population by Single Year of Age","Number"
"0",""
"Female","412"
"Male","411"
"1",""
"Female","380"
"Male","361"
"10",""
"Female","498"
"Male","516"
"11",""
"Female","381"
"Male","410"
"12",""
"Female","582"
"Male","555"
"13",""
"Female","390"
"Male","422"
"14",""
"Female","464"
"Male","443"
"15",""
"Female","376"
"Male","381"
"16",""
"Female","422"
"Male","289"
"17",""
"Female","354"
"Male","223"
"18",""
"Female","471"
"Male","279"
"19",""
"Female","206"
"Male","132"
"2",""
"Female","455"
"Male","496"
"20",""
"Female","453"
"Male","188"
"21",""
"Female","282"
"Male","118"
"22",""
"Female","397"
"Male","159"
"23",""
"Female","245"
"Male","111"
"24",""
"Female","275"
"Male","139"
"25",""
"Female","409"
"Male","173"
"26",""
"Female","276"
"Male","115"
"27",""
"Female","225"
"Male","90"
"28",""
"Female","363"
"Male","139"
"29",""
"Female","105"
"Male","79"
"3",""
"Female","425"
"Male","493"
"30",""
"Female","449"
"Male","172"
"31",""
"Female","103"
"Male","69"
"32",""
"Female","265"
"Male","127"
"33",""
"Female","133"
"Male","80"
"34",""
"Female","146"
"Male","79"
"35",""
"Female","422"
"Male","222"
"36",""
"Female","175"
"Male","84"
"37",""
"Female","115"
"Male","60"
"38",""
"Female","216"
"Male","131"
"39",""
"Female","98"
"Male","54"
"4",""
"Female","557"
"Male","516"
"40",""
"Female","427"
"Male","218"
"41",""
"Female","91"
"Male","88"
"42",""
"Female","141"
"Male","114"
"43",""
"Female","85"
"Male","57"
"44",""
"Female","91"
"Male","58"
"45",""
"Female","341"
"Male","192"
"46",""
"Female","112"
"Male","64"
"47",""
"Female","65"
"Male","49"
"48",""
"Female","172"
"Male","125"
"49",""
"Female","60"
"Male","26"
"5",""
"Female","504"
"Male","543"
"50",""
"Female","312"
"Male","202"
"51",""
"Female","82"
"Male","55"
"52",""
"Female","136"
"Male","147"
"53",""
"Female","69"
"Male","51"
"54",""
"Female","97"
"Male","76"
"55",""
"Female","196"
"Male","166"
"56",""
"Female","93"
"Male","91"
"57",""
"Female","57"
"Male","66"
"58",""
"Female","139"
"Male","123"
"59",""
"Female","55"
"Male","54"
"6",""
"Female","469"
"Male","466"
"60",""
"Female","313"
"Male","172"
"61",""
"Female","98"
"Male","58"
"62",""
"Female","128"
"Male","74"
"63",""
"Female","87"
"Male","45"
"64",""
"Female","69"
"Male","57"
"65",""
"Female","260"
"Male","112"
"66",""
"Female","78"
"Male","49"
"67",""
"Female","47"
"Male","49"
"68",""
"Female","96"
"Male","91"
"69",""
"Female","24"
"Male","21"
"7",""
"Female","450"
"Male","395"
"70",""
"Female","165"
"Male","107"
"71",""
"Female","23"
"Male","25"
"72",""
"Female","57"
"Male","49"
"73",""
"Female","36"
"Male","19"
"74",""
"Female","21"
"Male","19"
"75",""
"Female","112"
"Male","49"
"76",""
"Female","33"
"Male","19"
"77",""
"Female","15"
"Male","10"
"78",""
"Female","21"
"Male","27"
"79",""
"Female","9"
"Male","7"
"8",""
"Female","452"
"Male","535"
"80",""
"Female","47"
"Male","30"
"81",""
"Female","11"
"Male","12"
"82",""
"Female","22"
"Male","10"
"83",""
"Female","5"
"Male","3"
"84",""
"Female","7"
"Male","3"
"85",""
"Female","54"
"Male","17"
"9",""
"Female","415"
"Male","441"
