"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","8"
"Male","11"
"Badi",""
"Female","18"
"Male","18"
"Bangali",""
"Female","305"
"Male","417"
"Bantaba",""
"Female","16"
"Male","15"
"Bantar/Sardar",""
"Female","11"
"Male","17"
"Baraee",""
"Female","39"
"Male","53"
"Bhote",""
"Female","19"
"Male","21"
"Brahman - Hill",""
"Female","12032"
"Male","11002"
"Brahman - Tarai",""
"Female","252"
"Male","248"
"Chamar/ Harijan/ Ram",""
"Female","67"
"Male","70"
"Chamling",""
"Female","23"
"Male","17"
"Chhetri",""
"Female","5632"
"Male","4958"
"Dalit Others",""
"Female","32"
"Male","31"
"Damai/Dholi",""
"Female","592"
"Male","541"
"Danuwar",""
"Female","21"
"Male","20"
"Dev",""
"Female","7"
"Male","6"
"Dhanuk",""
"Female","61"
"Male","80"
"Dhimal",""
"Female","302"
"Male","272"
"Dhobi",""
"Female","64"
"Male","67"
"Dom",""
"Female","48"
"Male","40"
"Dusadh/ Pasawan/ Pasi",""
"Female","21"
"Male","28"
"Foreigner",""
"Female","21"
"Male","20"
"Gangai",""
"Female","23"
"Male","33"
"Gharti/Bhujel",""
"Female","217"
"Male","222"
"Gurung",""
"Female","790"
"Male","674"
"Hajam/Thakur",""
"Female","183"
"Male","197"
"Halwai",""
"Female","134"
"Male","146"
"Janajati Others",""
"Female","8"
"Male","6"
"Jhangad/ Dhagar",""
"Female","33"
"Male","56"
"Kalwar",""
"Female","59"
"Male","66"
"Kami",""
"Female","1247"
"Male","1169"
"Kathabaniyan",""
"Female","87"
"Male","106"
"Kayastha",""
"Female","84"
"Male","109"
"Kewat",""
"Female","5"
"Male","6"
"Khawas",""
"Female","38"
"Male","45"
"Kisan",""
"Female","9"
"Male","8"
"Koiri/Kushwaha",""
"Female","46"
"Male","39"
"Kumal",""
"Female","34"
"Male","25"
"Kurmi",""
"Female","196"
"Male","194"
"Lepcha",""
"Female","12"
"Male","10"
"Limbu",""
"Female","2558"
"Male","2109"
"Lodh",""
"Female","5"
"Male","6"
"Magar",""
"Female","755"
"Male","719"
"Majhi",""
"Female","353"
"Male","346"
"Mali",""
"Female","5"
"Male","7"
"Mallaha",""
"Female","69"
"Male","81"
"Marwadi",""
"Female","812"
"Male","871"
"Meche",""
"Female","69"
"Male","57"
"Musahar",""
"Female","108"
"Male","84"
"Musalman",""
"Female","1536"
"Male","1646"
"Natuwa",""
"Female","9"
"Male","6"
"Newar",""
"Female","1344"
"Male","1262"
"Nuniya",""
"Female","13"
"Male","18"
"Others",""
"Female","44"
"Male","46"
"Pattharkatta/ Kushwadiya",""
"Female","9"
"Male","4"
"Punjabi/Sikh",""
"Female","26"
"Male","28"
"Rai",""
"Female","1839"
"Male","1576"
"Rajbansi",""
"Female","3962"
"Male","3861"
"Rajput",""
"Female","49"
"Male","76"
"Sanyasi/Dasnami",""
"Female","400"
"Male","364"
"Sarki",""
"Female","161"
"Male","167"
"Satar/ Santhal",""
"Female","1452"
"Male","1527"
"Sherpa",""
"Female","91"
"Male","80"
"Sonar",""
"Female","54"
"Male","43"
"Sudhi",""
"Female","86"
"Male","97"
"Sunuwar",""
"Female","155"
"Male","158"
"Tajpuriya",""
"Female","36"
"Male","43"
"Tamang",""
"Female","928"
"Male","821"
"Tatma/Tatwa",""
"Female","29"
"Male","26"
"Teli",""
"Female","424"
"Male","467"
"Terai Others",""
"Female","498"
"Male","544"
"Thakuri",""
"Female","39"
"Male","32"
"Tharu",""
"Female","1159"
"Male","1183"
"Thulung",""
"Female","13"
"Male","8"
"Undefined Others",""
"Female","124"
"Male","144"
"Yadav",""
"Female","102"
"Male","161"
"Yakkha",""
"Female","18"
"Male","17"
