"Population by Caste/Ethinicity","Number"
"#VALUE!",""
"Female","23"
"Male","22"
"Badi",""
"Female","43"
"Male","33"
"Bangali",""
"Female","7"
"Male","9"
"Bin",""
"Female","17"
"Male","15"
"Brahman - Hill",""
"Female","10743"
"Male","9737"
"Brahman - Tarai",""
"Female","9"
"Male","10"
"Chamling",""
"Female","29"
"Male","25"
"Chhetri",""
"Female","9951"
"Male","8579"
"Dalit Others",""
"Female","89"
"Male","76"
"Damai/Dholi",""
"Female","2207"
"Male","1899"
"Dom",""
"Female","14"
"Male","15"
"Dusadh/ Pasawan/ Pasi",""
"Female","7"
"Male","4"
"Gharti/Bhujel",""
"Female","216"
"Male","195"
"Gurung",""
"Female","1938"
"Male","1755"
"Hajam/Thakur",""
"Female","5"
"Male","7"
"Halwai",""
"Female","9"
"Male","9"
"Kami",""
"Female","3545"
"Male","2941"
"Kulung",""
"Female","6"
"Male","7"
"Limbu",""
"Female","42798"
"Male","37397"
"Magar",""
"Female","3406"
"Male","2885"
"Majhi",""
"Female","280"
"Male","243"
"Marwadi",""
"Female","9"
"Male","17"
"Musalman",""
"Female","11"
"Male","23"
"Newar",""
"Female","1416"
"Male","1250"
"Others",""
"Female","244"
"Male","224"
"Pattharkatta/ Kushwadiya",""
"Female","6"
"Male","6"
"Rai",""
"Female","13934"
"Male","12378"
"Rajbansi",""
"Female","23"
"Male","49"
"Samgpang",""
"Female","124"
"Male","116"
"Sanyasi/Dasnami",""
"Female","499"
"Male","401"
"Sarki",""
"Female","464"
"Male","442"
"Sherpa",""
"Female","364"
"Male","320"
"Sonar",""
"Female","24"
"Male","27"
"Sunuwar",""
"Female","1010"
"Male","905"
"Tamang",""
"Female","7409"
"Male","6164"
"Teli",""
"Female","39"
"Male","66"
"Terai Others",""
"Female","2"
"Male","12"
"Thakuri",""
"Female","6"
"Male","12"
"Tharu",""
"Female","38"
"Male","53"
"Thulung",""
"Female","49"
"Male","32"
"Undefined Others",""
"Female","218"
"Male","193"
"Yadav",""
"Female","16"
"Male","50"
"Yakkha",""
"Female","334"
"Male","307"
