"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","101"
"Male","108"
"","209"
"Badi",""
"Female","11"
"Male","7"
"","18"
"Bangali",""
"Female","60"
"Male","65"
"","125"
"Bantar/Sardar",""
"Female","736"
"Male","750"
"","1486"
"Baraee",""
"Female","61"
"Male","58"
"","119"
"Brahman - Hill",""
"Female","3900"
"Male","3502"
"","7402"
"Brahman - Tarai",""
"Female","296"
"Male","333"
"","629"
"Byasi/Sauka",""
"Female","14"
"Male","13"
"","27"
"Chamar/ Harijan/ Ram",""
"Female","560"
"Male","532"
"","1092"
"Chhetri",""
"Female","1930"
"Male","1591"
"","3521"
"Dalit Others",""
"Female","20"
"Male","28"
"","48"
"Damai/Dholi",""
"Female","257"
"Male","195"
"","452"
"Danuwar",""
"Female","73"
"Male","61"
"","134"
"Dev",""
"Female","12"
"Male","17"
"","29"
"Dhanuk",""
"Female","1406"
"Male","1426"
"","2832"
"Dhimal",""
"Female","114"
"Male","116"
"","230"
"Dhobi",""
"Female","24"
"Male","32"
"","56"
"Dom",""
"Female","68"
"Male","65"
"","133"
"Dusadh/ Pasawan/ Pasi",""
"Female","7"
"Male","7"
"","14"
"Gharti/Bhujel",""
"Female","76"
"Male","68"
"","144"
"Gurung",""
"Female","75"
"Male","63"
"","138"
"Hajam/Thakur",""
"Female","328"
"Male","351"
"","679"
"Halwai",""
"Female","491"
"Male","499"
"","990"
"Jhangad/ Dhagar",""
"Female","1179"
"Male","1044"
"","2223"
"Kalwar",""
"Female","78"
"Male","83"
"","161"
"Kamar",""
"Female","12"
"Male","10"
"","22"
"Kami",""
"Female","258"
"Male","251"
"","509"
"Kathabaniyan",""
"Female","490"
"Male","505"
"","995"
"Kayastha",""
"Female","160"
"Male","158"
"","318"
"Kewat",""
"Female","38"
"Male","40"
"","78"
"Khatwe",""
"Female","1336"
"Male","1291"
"","2627"
"Khawas",""
"Female","755"
"Male","696"
"","1451"
"Koche",""
"Female","5"
"Male","9"
"","14"
"Koiri/Kushwaha",""
"Female","2720"
"Male","2881"
"","5601"
"Kumal",""
"Female","375"
"Male","380"
"","755"
"Kumhar",""
"Female","196"
"Male","210"
"","406"
"Kurmi",""
"Female","31"
"Male","30"
"","61"
"Limbu",""
"Female","69"
"Male","58"
"","127"
"Lohar",""
"Female","44"
"Male","66"
"","110"
"Magar",""
"Female","335"
"Male","301"
"","636"
"Majhi",""
"Female","96"
"Male","103"
"","199"
"Mallaha",""
"Female","132"
"Male","133"
"","265"
"Marwadi",""
"Female","266"
"Male","263"
"","529"
"Munda",""
"Female","224"
"Male","197"
"","421"
"Musahar",""
"Female","980"
"Male","1026"
"","2006"
"Musalman",""
"Female","5040"
"Male","4876"
"","9916"
"Newar",""
"Female","889"
"Male","802"
"","1691"
"Others",""
"Female","41"
"Male","29"
"","70"
"Punjabi/Sikh",""
"Female","39"
"Male","48"
"","87"
"Rai",""
"Female","119"
"Male","117"
"","236"
"Rajbansi",""
"Female","2"
"Male","9"
"","11"
"Rajbhar",""
"Female","239"
"Male","268"
"","507"
"Rajdhob",""
"Female","26"
"Male","32"
"","58"
"Rajput",""
"Female","52"
"Male","49"
"","101"
"Sanyasi/Dasnami",""
"Female","54"
"Male","47"
"","101"
"Sarbaria",""
"Female","9"
"Male","13"
"","22"
"Sarki",""
"Female","32"
"Male","26"
"","58"
"Sherpa",""
"Female","10"
"Male","7"
"","17"
"Sonar",""
"Female","41"
"Male","36"
"","77"
"Sudhi",""
"Female","23"
"Male","30"
"","53"
"Sunuwar",""
"Female","21"
"Male","27"
"","48"
"Tamang",""
"Female","121"
"Male","99"
"","220"
"Tatma/Tatwa",""
"Female","71"
"Male","93"
"","164"
"Teli",""
"Female","1238"
"Male","1279"
"","2517"
"Terai Others",""
"Female","77"
"Male","79"
"","156"
"Thakuri",""
"Female","27"
"Male","27"
"","54"
"Tharu",""
"Female","2922"
"Male","2558"
"","5480"
"Undefined Others",""
"Female","43"
"Male","51"
"","94"
"Yadav",""
"Female","863"
"Male","971"
"","1834"
