"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","31"
"Male","33"
"Brahman - Hill",""
"Female","12453"
"Male","13249"
"Chhantyal/Chhantel",""
"Female","77"
"Male","78"
"Chhetri",""
"Female","9380"
"Male","9474"
"Dalit Others",""
"Female","76"
"Male","80"
"Damai/Dholi",""
"Female","428"
"Male","447"
"Danuwar",""
"Female","30"
"Male","38"
"Dhanuk",""
"Female","9"
"Male","15"
"Dura",""
"Female","13"
"Male","9"
"Dusadh/ Pasawan/ Pasi",""
"Female","10"
"Male","6"
"Gaine",""
"Female","8"
"Male","8"
"Ghale",""
"Female","149"
"Male","133"
"Gharti/Bhujel",""
"Female","87"
"Male","91"
"Gurung",""
"Female","1143"
"Male","1135"
"Hajam/Thakur",""
"Female","30"
"Male","68"
"Kalwar",""
"Female","19"
"Male","24"
"Kami",""
"Female","327"
"Male","381"
"Kathabaniyan",""
"Female","5"
"Male","6"
"Koiri/Kushwaha",""
"Female","9"
"Male","17"
"Kumal",""
"Female","20"
"Male","27"
"Limbu",""
"Female","106"
"Male","117"
"Lohar",""
"Female","4"
"Male","10"
"Magar",""
"Female","1551"
"Male","1560"
"Majhi",""
"Female","65"
"Male","93"
"Mallaha",""
"Female","9"
"Male","17"
"Musalman",""
"Female","101"
"Male","141"
"Newar",""
"Female","6414"
"Male","6221"
"Others",""
"Female","72"
"Male","107"
"Rai",""
"Female","774"
"Male","807"
"Rajbansi",""
"Female","6"
"Male","5"
"Sanyasi/Dasnami",""
"Female","117"
"Male","133"
"Sarki",""
"Female","183"
"Male","186"
"Sherpa",""
"Female","159"
"Male","147"
"Sunuwar",""
"Female","56"
"Male","56"
"Tamang",""
"Female","5683"
"Male","5897"
"Teli",""
"Female","6"
"Male","12"
"Terai Others",""
"Female","5"
"Male","10"
"Thakali",""
"Female","20"
"Male","19"
"Thakuri",""
"Female","269"
"Male","312"
"Thami",""
"Female","9"
"Male","5"
"Tharu",""
"Female","128"
"Male","166"
"Undefined Others",""
"Female","6"
"Male","7"
"Yadav",""
"Female","20"
"Male","29"
