"Population by Caste Ethinicity","Number"
"Amat",""
"Female","25"
"Male","12"
"","37"
"Badhaee",""
"Female","13"
"Male","17"
"","30"
"Badi",""
"Female","10"
"Male","9"
"","19"
"Bangali",""
"Female","33"
"Male","36"
"","69"
"Bantaba",""
"Female","32"
"Male","34"
"","66"
"Bantar/Sardar",""
"Female","153"
"Male","146"
"","299"
"Baraee",""
"Female","8"
"Male","5"
"","13"
"Bhote",""
"Female","7"
"Male","5"
"","12"
"Brahman - Hill",""
"Female","4012"
"Male","3347"
"","7359"
"Chamar/ Harijan/ Ram",""
"Female","31"
"Male","32"
"","63"
"Chamling",""
"Female","37"
"Male","29"
"","66"
"Chhetri",""
"Female","6770"
"Male","5557"
"","12327"
"Dalit Others",""
"Female","20"
"Male","9"
"","29"
"Damai/Dholi",""
"Female","721"
"Male","596"
"","1317"
"Danuwar",""
"Female","60"
"Male","61"
"","121"
"Darai",""
"Female","7"
"Male","8"
"","15"
"Dhanuk",""
"Female","16"
"Male","18"
"","34"
"Dhimal",""
"Female","1749"
"Male","1481"
"","3230"
"Dom",""
"Female","15"
"Male","17"
"","32"
"Dusadh/ Pasawan/ Pasi",""
"Female","23"
"Male","24"
"","47"
"Ghale",""
"Female","9"
"Male","8"
"","17"
"Gharti/Bhujel",""
"Female","272"
"Male","236"
"","508"
"Gurung",""
"Female","1100"
"Male","863"
"","1963"
"Hajam/Thakur",""
"Female","70"
"Male","66"
"","136"
"Halwai",""
"Female","51"
"Male","49"
"","100"
"Jhangad/ Dhagar",""
"Female","162"
"Male","131"
"","293"
"Kalwar",""
"Female","54"
"Male","65"
"","119"
"Kami",""
"Female","1158"
"Male","917"
"","2075"
"Kathabaniyan",""
"Female","40"
"Male","28"
"","68"
"Khaling",""
"Female","10"
"Male","5"
"","15"
"Khawas",""
"Female","1943"
"Male","1690"
"","3633"
"Koiri/Kushwaha",""
"Female","134"
"Male","122"
"","256"
"Kulung",""
"Female","249"
"Male","208"
"","457"
"Kumal",""
"Female","45"
"Male","41"
"","86"
"Kumhar",""
"Female","19"
"Male","19"
"","38"
"Kurmi",""
"Female","6"
"Male","9"
"","15"
"Limbu",""
"Female","1697"
"Male","1330"
"","3027"
"Loharung",""
"Female","8"
"Male","8"
"","16"
"Magar",""
"Female","859"
"Male","728"
"","1587"
"Majhi",""
"Female","316"
"Male","260"
"","576"
"Mallaha",""
"Female","37"
"Male","40"
"","77"
"Marwadi",""
"Female","29"
"Male","27"
"","56"
"Musahar",""
"Female","288"
"Male","304"
"","592"
"Musalman",""
"Female","101"
"Male","122"
"","223"
"Newar",""
"Female","1111"
"Male","992"
"","2103"
"Nuniya",""
"Female","7"
"Male","5"
"","12"
"Others",""
"Female","36"
"Male","47"
"","83"
"Pattharkatta/ Kushwadiya",""
"Female","19"
"Male","7"
"","26"
"Punjabi/Sikh",""
"Female","8"
"Male","7"
"","15"
"Rai",""
"Female","3920"
"Male","3150"
"","7070"
"Rajbansi",""
"Female","1650"
"Male","1422"
"","3072"
"Rajput",""
"Female","16"
"Male","23"
"","39"
"Samgpang",""
"Female","18"
"Male","19"
"","37"
"Sanyasi/Dasnami",""
"Female","660"
"Male","573"
"","1233"
"Sarki",""
"Female","340"
"Male","287"
"","627"
"Satar/ Santhal",""
"Female","88"
"Male","92"
"","180"
"Sherpa",""
"Female","59"
"Male","39"
"","98"
"Sudhi",""
"Female","4"
"Male","11"
"","15"
"Sunuwar",""
"Female","26"
"Male","30"
"","56"
"Tamang",""
"Female","1441"
"Male","1265"
"","2706"
"Teli",""
"Female","243"
"Male","235"
"","478"
"Terai Others",""
"Female","26"
"Male","32"
"","58"
"Thakuri",""
"Female","10"
"Male","5"
"","15"
"Tharu",""
"Female","3389"
"Male","2859"
"","6248"
"Thulung",""
"Female","23"
"Male","25"
"","48"
"Undefined Others",""
"Female","52"
"Male","52"
"","104"
"Yadav",""
"Female","85"
"Male","101"
"","186"
"Yakkha",""
"Female","140"
"Male","105"
"","245"
"Yamphu",""
"Female","11"
"Male","9"
"","20"
