"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","314"
"Male","339"
"Badi",""
"Female","30"
"Male","24"
"Bangali",""
"Female","36"
"Male","43"
"Baraee",""
"Female","122"
"Male","146"
"Brahman - Hill",""
"Female","3158"
"Male","2718"
"Brahman - Tarai",""
"Female","85"
"Male","64"
"Chamar/ Harijan/ Ram",""
"Female","405"
"Male","489"
"Chhetri",""
"Female","2548"
"Male","2275"
"Dalit Others",""
"Female","50"
"Male","48"
"Damai/Dholi",""
"Female","270"
"Male","244"
"Dhandi",""
"Female","45"
"Male","56"
"Dhobi",""
"Female","356"
"Male","388"
"Dhunia",""
"Female","73"
"Male","75"
"Dusadh/ Pasawan/ Pasi",""
"Female","969"
"Male","1080"
"Gaderi/Bhedihar",""
"Female","170"
"Male","178"
"Gharti/Bhujel",""
"Female","13"
"Male","10"
"Gurung",""
"Female","64"
"Male","70"
"Hajam/Thakur",""
"Female","233"
"Male","274"
"Halwai",""
"Female","184"
"Male","181"
"Jhangad/ Dhagar",""
"Female","6"
"Male","11"
"Kahar",""
"Female","479"
"Male","467"
"Kalwar",""
"Female","125"
"Male","156"
"Kami",""
"Female","1572"
"Male","1385"
"Kathabaniyan",""
"Female","271"
"Male","279"
"Kayastha",""
"Female","66"
"Male","48"
"Kewat",""
"Female","379"
"Male","458"
"Koiri/Kushwaha",""
"Female","98"
"Male","117"
"Kori",""
"Female","458"
"Male","517"
"Kumal",""
"Female","102"
"Male","81"
"Kumhar",""
"Female","14"
"Male","20"
"Kurmi",""
"Female","2351"
"Male","2453"
"Lohar",""
"Female","93"
"Male","118"
"Magar",""
"Female","2498"
"Male","2195"
"Marwadi",""
"Female","45"
"Male","38"
"Musalman",""
"Female","5554"
"Male","5694"
"Natuwa",""
"Female","13"
"Male","9"
"Newar",""
"Female","45"
"Male","44"
"Others",""
"Female","35"
"Male","24"
"Pattharkatta/ Kushwadiya",""
"Female","8"
"Male","18"
"Rai",""
"Female","29"
"Male","17"
"Sanyasi/Dasnami",""
"Female","431"
"Male","420"
"Sarki",""
"Female","137"
"Male","127"
"Sherpa",""
"Female","64"
"Male","70"
"Sonar",""
"Female","23"
"Male","24"
"Sudhi",""
"Female","15"
"Male","18"
"Sunuwar",""
"Female","9"
"Male","7"
"Tamang",""
"Female","32"
"Male","30"
"Teli",""
"Female","435"
"Male","447"
"Terai Others",""
"Female","305"
"Male","312"
"Thakuri",""
"Female","234"
"Male","170"
"Tharu",""
"Female","6258"
"Male","6182"
"Yadav",""
"Female","2287"
"Male","2467"
"Yakkha",""
"Female","24"
"Male","36"
