"Population by Caste Ethinicity","Number"
"Bangali",""
"Female","5"
"Male","8"
"","13"
"Baraee",""
"Female","51"
"Male","34"
"","85"
"Brahman - Hill",""
"Female","61"
"Male","32"
"","93"
"Brahman - Tarai",""
"Female","9"
"Male","14"
"","23"
"Chamar/ Harijan/ Ram",""
"Female","207"
"Male","205"
"","412"
"Chhetri",""
"Female","120"
"Male","97"
"","217"
"Damai/Dholi",""
"Female","23"
"Male","22"
"","45"
"Dhanuk",""
"Female","850"
"Male","851"
"","1701"
"Dom",""
"Female","14"
"Male","9"
"","23"
"Gharti/Bhujel",""
"Female","7"
"Male","6"
"","13"
"Hajam/Thakur",""
"Female","129"
"Male","121"
"","250"
"Halwai",""
"Female","253"
"Male","265"
"","518"
"Jhangad/ Dhagar",""
"Female","2333"
"Male","2073"
"","4406"
"Kalwar",""
"Female","16"
"Male","16"
"","32"
"Kami",""
"Female","23"
"Male","19"
"","42"
"Kathabaniyan",""
"Female","128"
"Male","120"
"","248"
"Kayastha",""
"Female","15"
"Male","15"
"","30"
"Kewat",""
"Female","53"
"Male","44"
"","97"
"Khatwe",""
"Female","491"
"Male","428"
"","919"
"Koiri/Kushwaha",""
"Female","2582"
"Male","2642"
"","5224"
"Limbu",""
"Female","20"
"Male","13"
"","33"
"Magar",""
"Female","33"
"Male","38"
"","71"
"Mallaha",""
"Female","89"
"Male","89"
"","178"
"Marwadi",""
"Female","84"
"Male","84"
"","168"
"Musahar",""
"Female","752"
"Male","734"
"","1486"
"Musalman",""
"Female","8165"
"Male","7598"
"","15763"
"Newar",""
"Female","14"
"Male","7"
"","21"
"Others",""
"Female","58"
"Male","33"
"","91"
"Punjabi/Sikh",""
"Female","29"
"Male","28"
"","57"
"Rai",""
"Female","32"
"Male","26"
"","58"
"Sarbaria",""
"Female","551"
"Male","550"
"","1101"
"Sherpa",""
"Female","9"
"Male","14"
"","23"
"Sonar",""
"Female","9"
"Male","7"
"","16"
"Sunuwar",""
"Female","23"
"Male","24"
"","47"
"Tatma/Tatwa",""
"Female","29"
"Male","33"
"","62"
"Teli",""
"Female","895"
"Male","920"
"","1815"
"Terai Others",""
"Female","125"
"Male","120"
"","245"
"Undefined Others",""
"Female","30"
"Male","39"
"","69"
"Yadav",""
"Female","2329"
"Male","2466"
"","4795"
"Yakkha",""
"Female","9"
"Male","10"
"","19"
