"Population by Single Year of Age","Number"
"0",""
"Female","272"
"Male","285"
"1",""
"Female","207"
"Male","216"
"10",""
"Female","580"
"Male","556"
"11",""
"Female","163"
"Male","181"
"12",""
"Female","386"
"Male","452"
"13",""
"Female","212"
"Male","216"
"14",""
"Female","252"
"Male","282"
"15",""
"Female","229"
"Male","246"
"16",""
"Female","269"
"Male","317"
"17",""
"Female","142"
"Male","197"
"18",""
"Female","244"
"Male","292"
"19",""
"Female","100"
"Male","127"
"2",""
"Female","379"
"Male","370"
"20",""
"Female","339"
"Male","298"
"21",""
"Female","94"
"Male","87"
"22",""
"Female","186"
"Male","228"
"23",""
"Female","146"
"Male","114"
"24",""
"Female","135"
"Male","108"
"25",""
"Female","360"
"Male","371"
"26",""
"Female","124"
"Male","109"
"27",""
"Female","122"
"Male","102"
"28",""
"Female","290"
"Male","202"
"29",""
"Female","57"
"Male","59"
"3",""
"Female","342"
"Male","370"
"30",""
"Female","418"
"Male","452"
"31",""
"Female","47"
"Male","58"
"32",""
"Female","214"
"Male","210"
"33",""
"Female","110"
"Male","60"
"34",""
"Female","92"
"Male","75"
"35",""
"Female","367"
"Male","458"
"36",""
"Female","80"
"Male","100"
"37",""
"Female","93"
"Male","72"
"38",""
"Female","184"
"Male","147"
"39",""
"Female","37"
"Male","32"
"4",""
"Female","358"
"Male","394"
"40",""
"Female","296"
"Male","482"
"41",""
"Female","34"
"Male","38"
"42",""
"Female","111"
"Male","117"
"43",""
"Female","72"
"Male","35"
"44",""
"Female","51"
"Male","38"
"45",""
"Female","245"
"Male","316"
"46",""
"Female","39"
"Male","35"
"47",""
"Female","38"
"Male","44"
"48",""
"Female","130"
"Male","68"
"49",""
"Female","28"
"Male","20"
"5",""
"Female","408"
"Male","432"
"50",""
"Female","233"
"Male","299"
"51",""
"Female","21"
"Male","28"
"52",""
"Female","48"
"Male","53"
"53",""
"Female","45"
"Male","21"
"54",""
"Female","29"
"Male","18"
"55",""
"Female","186"
"Male","233"
"56",""
"Female","32"
"Male","40"
"57",""
"Female","28"
"Male","33"
"58",""
"Female","72"
"Male","67"
"59",""
"Female","38"
"Male","41"
"6",""
"Female","429"
"Male","416"
"60",""
"Female","180"
"Male","204"
"61",""
"Female","29"
"Male","19"
"62",""
"Female","65"
"Male","65"
"63",""
"Female","25"
"Male","17"
"64",""
"Female","27"
"Male","33"
"65",""
"Female","158"
"Male","164"
"66",""
"Female","27"
"Male","20"
"67",""
"Female","20"
"Male","17"
"68",""
"Female","39"
"Male","70"
"69",""
"Female","6"
"Male","32"
"7",""
"Female","336"
"Male","307"
"70",""
"Female","94"
"Male","115"
"71",""
"Female","12"
"Male","8"
"72",""
"Female","26"
"Male","25"
"73",""
"Female","7"
"Male","7"
"74",""
"Female","6"
"Male","6"
"75",""
"Female","62"
"Male","56"
"76",""
"Female","3"
"Male","1"
"77",""
"Female","0"
"Male","1"
"78",""
"Female","7"
"Male","4"
"79",""
"Female","3"
"Male","4"
"8",""
"Female","476"
"Male","503"
"80",""
"Female","27"
"Male","27"
"81",""
"Female","0"
"Male","1"
"82",""
"Female","1"
"Male","1"
"83",""
"Female","1"
"Male","0"
"84",""
"Female","1"
"Male","0"
"85",""
"Female","27"
"Male","25"
"9",""
"Female","208"
"Male","223"
