"Population by Mother tongue","Number"
"Bangla",""
"Female","255"
"Male","236"
"Bantawa",""
"Female","22"
"Male","13"
"Bhojpuri",""
"Female","67"
"Male","70"
"Dhimal",""
"Female","52"
"Male","37"
"Ganagai",""
"Female","434"
"Male","358"
"Gurung",""
"Female","27"
"Male","30"
"Hindi",""
"Female","43"
"Male","46"
"Hyolmo/Yholmo",""
"Female","10"
"Male","7"
"Kulung",""
"Female","7"
"Male","8"
"Limbu",""
"Female","558"
"Male","457"
"Magar",""
"Female","149"
"Male","126"
"Maithili",""
"Female","5407"
"Male","5451"
"Majhi",""
"Female","71"
"Male","53"
"Meche",""
"Female","5"
"Male","6"
"Nepali",""
"Female","12242"
"Male","10327"
"Newar",""
"Female","296"
"Male","249"
"Not Reported",""
"Female","105"
"Male","97"
"Others",""
"Female","107"
"Male","84"
"Rai",""
"Female","298"
"Male","238"
"Rajbanshi",""
"Female","2737"
"Male","2681"
"Rajsthani",""
"Female","5"
"Male","7"
"Sampang",""
"Female","19"
"Male","13"
"Santhali",""
"Female","1285"
"Male","1198"
"Sunuwar",""
"Female","27"
"Male","26"
"Tajpuriya",""
"Female","2383"
"Male","2282"
"Tamang",""
"Female","287"
"Male","224"
"Tharu",""
"Female","227"
"Male","203"
"Urdu",""
"Female","1886"
"Male","1766"
"Yakkha",""
"Female","34"
"Male","42"
