"Population by Caste/Ethinicity","Number"
"Baraee",""
"Female","23"
"Male","28"
"Bin",""
"Female","491"
"Male","529"
"Brahman - Hill",""
"Female","786"
"Male","784"
"Brahman - Tarai",""
"Female","54"
"Male","59"
"Chamar/ Harijan/ Ram",""
"Female","816"
"Male","812"
"Chhetri",""
"Female","212"
"Male","204"
"Damai/Dholi",""
"Female","34"
"Male","38"
"Dhanuk",""
"Female","5"
"Male","7"
"Dhobi",""
"Female","478"
"Male","490"
"Dom",""
"Female","10"
"Male","17"
"Dusadh/ Pasawan/ Pasi",""
"Female","531"
"Male","533"
"Gaderi/Bhedihar",""
"Female","6"
"Male","7"
"Gharti/Bhujel",""
"Female","87"
"Male","114"
"Hajam/Thakur",""
"Female","268"
"Male","254"
"Kahar",""
"Female","38"
"Male","31"
"Kalwar",""
"Female","483"
"Male","531"
"Kami",""
"Female","53"
"Male","70"
"Kanu",""
"Female","463"
"Male","469"
"Kathabaniyan",""
"Female","39"
"Male","52"
"Kayastha",""
"Female","40"
"Male","46"
"Kewat",""
"Female","4"
"Male","7"
"Khatwe",""
"Female","52"
"Male","48"
"Koiri/Kushwaha",""
"Female","366"
"Male","409"
"Kumal",""
"Female","241"
"Male","260"
"Kumhar",""
"Female","124"
"Male","127"
"Kurmi",""
"Female","932"
"Male","958"
"Lohar",""
"Female","303"
"Male","333"
"Magar",""
"Female","202"
"Male","216"
"Majhi",""
"Female","47"
"Male","40"
"Mali",""
"Female","24"
"Male","17"
"Mallaha",""
"Female","20"
"Male","19"
"Musahar",""
"Female","443"
"Male","429"
"Musalman",""
"Female","1929"
"Male","1846"
"Natuwa",""
"Female","5"
"Male","8"
"Newar",""
"Female","111"
"Male","125"
"Nuniya",""
"Female","321"
"Male","316"
"Others",""
"Female","26"
"Male","20"
"Rajput",""
"Female","27"
"Male","22"
"Sanyasi/Dasnami",""
"Female","126"
"Male","150"
"Sonar",""
"Female","417"
"Male","428"
"Sunuwar",""
"Female","20"
"Male","31"
"Tamang",""
"Female","74"
"Male","90"
"Tatma/Tatwa",""
"Female","203"
"Male","217"
"Teli",""
"Female","340"
"Male","375"
"Terai Others",""
"Female","44"
"Male","35"
"Thami",""
"Female","9"
"Male","12"
"Tharu",""
"Female","2563"
"Male","2553"
"Yadav",""
"Female","3963"
"Male","4289"
