"Population by Single Year of Age","Number"
"0",""
"Female","327"
"Male","358"
"1",""
"Female","325"
"Male","300"
"10",""
"Female","583"
"Male","603"
"11",""
"Female","445"
"Male","454"
"12",""
"Female","590"
"Male","568"
"13",""
"Female","510"
"Male","436"
"14",""
"Female","502"
"Male","503"
"15",""
"Female","467"
"Male","392"
"16",""
"Female","443"
"Male","401"
"17",""
"Female","348"
"Male","351"
"18",""
"Female","473"
"Male","437"
"19",""
"Female","320"
"Male","277"
"2",""
"Female","406"
"Male","386"
"20",""
"Female","334"
"Male","306"
"21",""
"Female","377"
"Male","282"
"22",""
"Female","427"
"Male","368"
"23",""
"Female","278"
"Male","223"
"24",""
"Female","327"
"Male","254"
"25",""
"Female","381"
"Male","282"
"26",""
"Female","277"
"Male","214"
"27",""
"Female","287"
"Male","225"
"28",""
"Female","317"
"Male","271"
"29",""
"Female","165"
"Male","135"
"3",""
"Female","368"
"Male","398"
"30",""
"Female","402"
"Male","320"
"31",""
"Female","137"
"Male","111"
"32",""
"Female","254"
"Male","239"
"33",""
"Female","164"
"Male","157"
"34",""
"Female","164"
"Male","133"
"35",""
"Female","347"
"Male","288"
"36",""
"Female","167"
"Male","154"
"37",""
"Female","101"
"Male","97"
"38",""
"Female","202"
"Male","155"
"39",""
"Female","82"
"Male","111"
"4",""
"Female","476"
"Male","483"
"40",""
"Female","340"
"Male","255"
"41",""
"Female","91"
"Male","85"
"42",""
"Female","153"
"Male","148"
"43",""
"Female","102"
"Male","119"
"44",""
"Female","76"
"Male","79"
"45",""
"Female","254"
"Male","213"
"46",""
"Female","96"
"Male","96"
"47",""
"Female","63"
"Male","86"
"48",""
"Female","162"
"Male","135"
"49",""
"Female","57"
"Male","70"
"5",""
"Female","493"
"Male","492"
"50",""
"Female","223"
"Male","228"
"51",""
"Female","62"
"Male","82"
"52",""
"Female","115"
"Male","136"
"53",""
"Female","77"
"Male","63"
"54",""
"Female","53"
"Male","63"
"55",""
"Female","165"
"Male","167"
"56",""
"Female","78"
"Male","92"
"57",""
"Female","69"
"Male","75"
"58",""
"Female","91"
"Male","79"
"59",""
"Female","51"
"Male","58"
"6",""
"Female","515"
"Male","470"
"60",""
"Female","208"
"Male","191"
"61",""
"Female","59"
"Male","69"
"62",""
"Female","76"
"Male","76"
"63",""
"Female","45"
"Male","45"
"64",""
"Female","36"
"Male","34"
"65",""
"Female","150"
"Male","119"
"66",""
"Female","46"
"Male","54"
"67",""
"Female","37"
"Male","56"
"68",""
"Female","54"
"Male","80"
"69",""
"Female","13"
"Male","31"
"7",""
"Female","465"
"Male","470"
"70",""
"Female","80"
"Male","80"
"71",""
"Female","7"
"Male","27"
"72",""
"Female","21"
"Male","29"
"73",""
"Female","14"
"Male","27"
"74",""
"Female","13"
"Male","17"
"75",""
"Female","49"
"Male","53"
"76",""
"Female","10"
"Male","22"
"77",""
"Female","3"
"Male","12"
"78",""
"Female","21"
"Male","29"
"79",""
"Female","10"
"Male","6"
"8",""
"Female","550"
"Male","517"
"80",""
"Female","23"
"Male","20"
"81",""
"Female","7"
"Male","2"
"82",""
"Female","1"
"Male","7"
"83",""
"Female","7"
"Male","2"
"84",""
"Female","3"
"Male","8"
"85",""
"Female","27"
"Male","34"
"9",""
"Female","399"
"Male","470"
