"Population by Caste Ethinicity","Number"
"Baraee",""
"Female","119"
"Male","140"
"","259"
"Bin",""
"Female","67"
"Male","66"
"","133"
"Brahman - Hill",""
"Female","124"
"Male","125"
"","249"
"Brahman - Tarai",""
"Female","79"
"Male","91"
"","170"
"Chamar/ Harijan/ Ram",""
"Female","545"
"Male","622"
"","1167"
"Dhanuk",""
"Female","1004"
"Male","1059"
"","2063"
"Dhobi",""
"Female","118"
"Male","128"
"","246"
"Dhunia",""
"Female","7"
"Male","7"
"","14"
"Dom",""
"Female","24"
"Male","25"
"","49"
"Dusadh/ Pasawan/ Pasi",""
"Female","353"
"Male","367"
"","720"
"Hajam/Thakur",""
"Female","130"
"Male","154"
"","284"
"Halwai",""
"Female","75"
"Male","69"
"","144"
"Kalwar",""
"Female","75"
"Male","81"
"","156"
"Kanu",""
"Female","37"
"Male","32"
"","69"
"Kathabaniyan",""
"Female","18"
"Male","20"
"","38"
"Kayastha",""
"Female","29"
"Male","28"
"","57"
"Koiri/Kushwaha",""
"Female","505"
"Male","534"
"","1039"
"Kumhar",""
"Female","180"
"Male","185"
"","365"
"Kurmi",""
"Female","14"
"Male","12"
"","26"
"Lohar",""
"Female","291"
"Male","285"
"","576"
"Mali",""
"Female","51"
"Male","47"
"","98"
"Musahar",""
"Female","62"
"Male","70"
"","132"
"Musalman",""
"Female","1536"
"Male","1679"
"","3215"
"Newar",""
"Female","5"
"Male","8"
"","13"
"Others",""
"Female","40"
"Male","33"
"","73"
"Punjabi/Sikh",""
"Female","31"
"Male","45"
"","76"
"Sonar",""
"Female","381"
"Male","395"
"","776"
"Sudhi",""
"Female","413"
"Male","423"
"","836"
"Tatma/Tatwa",""
"Female","35"
"Male","35"
"","70"
"Teli",""
"Female","1293"
"Male","1463"
"","2756"
"Terai Others",""
"Female","173"
"Male","199"
"","372"
"Yadav",""
"Female","2609"
"Male","2800"
"","5409"
