"Population by Caste/Ethinicity","Number"
"Amat",""
"Female","34"
"Male","37"
"Badhaee",""
"Female","13"
"Male","10"
"Bangali",""
"Female","80"
"Male","72"
"Baraee",""
"Female","423"
"Male","389"
"Brahman - Hill",""
"Female","236"
"Male","216"
"Brahman - Tarai",""
"Female","566"
"Male","533"
"Chamar/ Harijan/ Ram",""
"Female","847"
"Male","764"
"Chhetri",""
"Female","7"
"Male","6"
"Dhanuk",""
"Female","1503"
"Male","1387"
"Dhobi",""
"Female","313"
"Male","267"
"Dhunia",""
"Female","373"
"Male","339"
"Dom",""
"Female","61"
"Male","62"
"Dusadh/ Pasawan/ Pasi",""
"Female","690"
"Male","694"
"Hajam/Thakur",""
"Female","328"
"Male","316"
"Halkhor",""
"Female","5"
"Male","8"
"Halwai",""
"Female","184"
"Male","158"
"Kalwar",""
"Female","197"
"Male","192"
"Kami",""
"Female","74"
"Male","60"
"Kanu",""
"Female","148"
"Male","139"
"Kathabaniyan",""
"Female","54"
"Male","52"
"Kayastha",""
"Female","21"
"Male","17"
"Kewat",""
"Female","62"
"Male","69"
"Khatwe",""
"Female","449"
"Male","409"
"Koiri/Kushwaha",""
"Female","1321"
"Male","1328"
"Kumhar",""
"Female","100"
"Male","79"
"Kurmi",""
"Female","414"
"Male","367"
"Lohar",""
"Female","175"
"Male","151"
"Majhi",""
"Female","8"
"Male","6"
"Mali",""
"Female","43"
"Male","45"
"Mallaha",""
"Female","359"
"Male","329"
"Musahar",""
"Female","1139"
"Male","1177"
"Musalman",""
"Female","4268"
"Male","3743"
"Natuwa",""
"Female","21"
"Male","32"
"Newar",""
"Female","19"
"Male","18"
"Nuniya",""
"Female","257"
"Male","214"
"Others",""
"Female","38"
"Male","19"
"Rajput",""
"Female","6"
"Male","13"
"Sanyasi/Dasnami",""
"Female","50"
"Male","52"
"Sonar",""
"Female","568"
"Male","561"
"Sudhi",""
"Female","1179"
"Male","1211"
"Tatma/Tatwa",""
"Female","56"
"Male","38"
"Teli",""
"Female","685"
"Male","731"
"Terai Others",""
"Female","18"
"Male","19"
"Undefined Others",""
"Female","11"
"Male","13"
"Yadav",""
"Female","4306"
"Male","4290"
