"Population by Single Year of Age","Number"
"0",""
"Female","402"
"Male","415"
"1",""
"Female","351"
"Male","333"
"10",""
"Female","956"
"Male","1053"
"11",""
"Female","359"
"Male","368"
"12",""
"Female","679"
"Male","804"
"13",""
"Female","433"
"Male","426"
"14",""
"Female","439"
"Male","562"
"15",""
"Female","461"
"Male","501"
"16",""
"Female","385"
"Male","519"
"17",""
"Female","230"
"Male","283"
"18",""
"Female","415"
"Male","482"
"19",""
"Female","162"
"Male","162"
"2",""
"Female","514"
"Male","556"
"20",""
"Female","588"
"Male","498"
"21",""
"Female","163"
"Male","150"
"22",""
"Female","388"
"Male","332"
"23",""
"Female","266"
"Male","146"
"24",""
"Female","284"
"Male","144"
"25",""
"Female","684"
"Male","527"
"26",""
"Female","213"
"Male","180"
"27",""
"Female","218"
"Male","165"
"28",""
"Female","478"
"Male","258"
"29",""
"Female","103"
"Male","96"
"3",""
"Female","605"
"Male","589"
"30",""
"Female","749"
"Male","563"
"31",""
"Female","70"
"Male","42"
"32",""
"Female","279"
"Male","239"
"33",""
"Female","271"
"Male","82"
"34",""
"Female","162"
"Male","94"
"35",""
"Female","635"
"Male","574"
"36",""
"Female","168"
"Male","113"
"37",""
"Female","105"
"Male","75"
"38",""
"Female","334"
"Male","169"
"39",""
"Female","76"
"Male","47"
"4",""
"Female","595"
"Male","622"
"40",""
"Female","563"
"Male","589"
"41",""
"Female","44"
"Male","39"
"42",""
"Female","183"
"Male","142"
"43",""
"Female","197"
"Male","54"
"44",""
"Female","85"
"Male","53"
"45",""
"Female","461"
"Male","569"
"46",""
"Female","106"
"Male","70"
"47",""
"Female","70"
"Male","59"
"48",""
"Female","233"
"Male","139"
"49",""
"Female","44"
"Male","31"
"5",""
"Female","725"
"Male","780"
"50",""
"Female","385"
"Male","531"
"51",""
"Female","37"
"Male","25"
"52",""
"Female","107"
"Male","105"
"53",""
"Female","143"
"Male","38"
"54",""
"Female","67"
"Male","46"
"55",""
"Female","404"
"Male","454"
"56",""
"Female","74"
"Male","67"
"57",""
"Female","54"
"Male","43"
"58",""
"Female","184"
"Male","118"
"59",""
"Female","48"
"Male","37"
"6",""
"Female","646"
"Male","642"
"60",""
"Female","381"
"Male","563"
"61",""
"Female","42"
"Male","29"
"62",""
"Female","104"
"Male","95"
"63",""
"Female","94"
"Male","31"
"64",""
"Female","49"
"Male","39"
"65",""
"Female","347"
"Male","371"
"66",""
"Female","43"
"Male","46"
"67",""
"Female","31"
"Male","31"
"68",""
"Female","103"
"Male","84"
"69",""
"Female","18"
"Male","11"
"7",""
"Female","593"
"Male","525"
"70",""
"Female","232"
"Male","322"
"71",""
"Female","6"
"Male","31"
"72",""
"Female","48"
"Male","64"
"73",""
"Female","35"
"Male","15"
"74",""
"Female","9"
"Male","11"
"75",""
"Female","123"
"Male","130"
"76",""
"Female","11"
"Male","10"
"77",""
"Female","5"
"Male","11"
"78",""
"Female","13"
"Male","13"
"79",""
"Female","7"
"Male","3"
"8",""
"Female","821"
"Male","869"
"80",""
"Female","57"
"Male","75"
"81",""
"Female","1"
"Male","4"
"82",""
"Female","1"
"Male","2"
"83",""
"Female","1"
"Male","1"
"84",""
"Female","3"
"Male","4"
"85",""
"Female","59"
"Male","56"
"9",""
"Female","392"
"Male","413"
