"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","129"
"Male","147"
"Badi",""
"Female","8"
"Male","8"
"Baraee",""
"Female","205"
"Male","179"
"Bin",""
"Female","841"
"Male","854"
"Brahman - Hill",""
"Female","547"
"Male","616"
"Brahman - Tarai",""
"Female","1100"
"Male","1066"
"Chamar/ Harijan/ Ram",""
"Female","649"
"Male","662"
"Chhetri",""
"Female","15"
"Male","13"
"Dhanuk",""
"Female","2356"
"Male","2288"
"Dhobi",""
"Female","91"
"Male","89"
"Dhunia",""
"Female","10"
"Male","6"
"Dom",""
"Female","28"
"Male","23"
"Dusadh/ Pasawan/ Pasi",""
"Female","543"
"Male","535"
"Gaderi/Bhedihar",""
"Female","408"
"Male","376"
"Hajam/Thakur",""
"Female","261"
"Male","256"
"Halkhor",""
"Female","33"
"Male","34"
"Halwai",""
"Female","286"
"Male","337"
"Kalwar",""
"Female","67"
"Male","70"
"Kami",""
"Female","10"
"Male","11"
"Kanu",""
"Female","54"
"Male","48"
"Kathabaniyan",""
"Female","13"
"Male","9"
"Kayastha",""
"Female","379"
"Male","400"
"Kewat",""
"Female","303"
"Male","305"
"Khatwe",""
"Female","542"
"Male","513"
"Koiri/Kushwaha",""
"Female","464"
"Male","480"
"Kumhar",""
"Female","462"
"Male","429"
"Lohar",""
"Female","147"
"Male","143"
"Magar",""
"Female","9"
"Male","6"
"Mali",""
"Female","35"
"Male","41"
"Musahar",""
"Female","532"
"Male","596"
"Musalman",""
"Female","863"
"Male","858"
"Nuniya",""
"Female","427"
"Male","376"
"Others",""
"Female","31"
"Male","20"
"Punjabi/Sikh",""
"Female","81"
"Male","93"
"Sanyasi/Dasnami",""
"Female","39"
"Male","40"
"Sonar",""
"Female","94"
"Male","113"
"Sudhi",""
"Female","523"
"Male","527"
"Tamang",""
"Female","12"
"Male","7"
"Tatma/Tatwa",""
"Female","867"
"Male","832"
"Teli",""
"Female","1316"
"Male","1362"
"Terai Others",""
"Female","21"
"Male","22"
"Tharu",""
"Female","708"
"Male","630"
"Undefined Others",""
"Female","19"
"Male","11"
"Yadav",""
"Female","2205"
"Male","2419"
