"Population by Single Year of Age","Number"
"0",""
"Female","172"
"Male","175"
"1",""
"Female","177"
"Male","212"
"10",""
"Female","462"
"Male","451"
"11",""
"Female","162"
"Male","157"
"12",""
"Female","348"
"Male","365"
"13",""
"Female","203"
"Male","190"
"14",""
"Female","261"
"Male","312"
"15",""
"Female","247"
"Male","248"
"16",""
"Female","258"
"Male","265"
"17",""
"Female","198"
"Male","183"
"18",""
"Female","241"
"Male","288"
"19",""
"Female","89"
"Male","125"
"2",""
"Female","288"
"Male","288"
"20",""
"Female","303"
"Male","290"
"21",""
"Female","93"
"Male","122"
"22",""
"Female","205"
"Male","199"
"23",""
"Female","170"
"Male","109"
"24",""
"Female","160"
"Male","141"
"25",""
"Female","370"
"Male","368"
"26",""
"Female","153"
"Male","135"
"27",""
"Female","119"
"Male","152"
"28",""
"Female","295"
"Male","230"
"29",""
"Female","33"
"Male","58"
"3",""
"Female","330"
"Male","368"
"30",""
"Female","415"
"Male","429"
"31",""
"Female","48"
"Male","38"
"32",""
"Female","186"
"Male","186"
"33",""
"Female","105"
"Male","73"
"34",""
"Female","134"
"Male","70"
"35",""
"Female","302"
"Male","444"
"36",""
"Female","98"
"Male","105"
"37",""
"Female","66"
"Male","57"
"38",""
"Female","221"
"Male","162"
"39",""
"Female","30"
"Male","33"
"4",""
"Female","343"
"Male","344"
"40",""
"Female","356"
"Male","412"
"41",""
"Female","51"
"Male","33"
"42",""
"Female","111"
"Male","111"
"43",""
"Female","80"
"Male","52"
"44",""
"Female","65"
"Male","29"
"45",""
"Female","287"
"Male","418"
"46",""
"Female","47"
"Male","41"
"47",""
"Female","39"
"Male","38"
"48",""
"Female","142"
"Male","99"
"49",""
"Female","26"
"Male","45"
"5",""
"Female","411"
"Male","404"
"50",""
"Female","224"
"Male","302"
"51",""
"Female","29"
"Male","28"
"52",""
"Female","87"
"Male","73"
"53",""
"Female","52"
"Male","18"
"54",""
"Female","40"
"Male","18"
"55",""
"Female","173"
"Male","251"
"56",""
"Female","37"
"Male","37"
"57",""
"Female","24"
"Male","35"
"58",""
"Female","103"
"Male","61"
"59",""
"Female","17"
"Male","25"
"6",""
"Female","397"
"Male","364"
"60",""
"Female","178"
"Male","238"
"61",""
"Female","14"
"Male","26"
"62",""
"Female","40"
"Male","48"
"63",""
"Female","24"
"Male","14"
"64",""
"Female","10"
"Male","12"
"65",""
"Female","164"
"Male","139"
"66",""
"Female","20"
"Male","18"
"67",""
"Female","21"
"Male","6"
"68",""
"Female","45"
"Male","38"
"69",""
"Female","9"
"Male","21"
"7",""
"Female","333"
"Male","306"
"70",""
"Female","85"
"Male","168"
"71",""
"Female","14"
"Male","8"
"72",""
"Female","16"
"Male","22"
"73",""
"Female","10"
"Male","6"
"74",""
"Female","5"
"Male","3"
"75",""
"Female","53"
"Male","51"
"76",""
"Female","3"
"Male","5"
"77",""
"Female","3"
"Male","5"
"78",""
"Female","7"
"Male","5"
"79",""
"Female","1"
"Male","3"
"8",""
"Female","440"
"Male","435"
"80",""
"Female","22"
"Male","21"
"81",""
"Female","1"
"Male","2"
"82",""
"Female","5"
"Male","3"
"83",""
"Female","2"
"Male","0"
"84",""
"Female","0"
"Male","2"
"85",""
"Female","19"
"Male","21"
"9",""
"Female","194"
"Male","204"
