"Population by Single Year of Age","Number"
"0",""
"Female","346"
"Male","379"
"1",""
"Female","205"
"Male","215"
"10",""
"Female","433"
"Male","442"
"11",""
"Female","305"
"Male","270"
"12",""
"Female","436"
"Male","443"
"13",""
"Female","335"
"Male","341"
"14",""
"Female","350"
"Male","356"
"15",""
"Female","345"
"Male","288"
"16",""
"Female","330"
"Male","293"
"17",""
"Female","193"
"Male","170"
"18",""
"Female","356"
"Male","285"
"19",""
"Female","206"
"Male","163"
"2",""
"Female","385"
"Male","377"
"20",""
"Female","272"
"Male","236"
"21",""
"Female","178"
"Male","165"
"22",""
"Female","224"
"Male","198"
"23",""
"Female","150"
"Male","136"
"24",""
"Female","200"
"Male","127"
"25",""
"Female","255"
"Male","191"
"26",""
"Female","190"
"Male","175"
"27",""
"Female","136"
"Male","126"
"28",""
"Female","228"
"Male","185"
"29",""
"Female","90"
"Male","100"
"3",""
"Female","423"
"Male","397"
"30",""
"Female","290"
"Male","181"
"31",""
"Female","81"
"Male","62"
"32",""
"Female","148"
"Male","138"
"33",""
"Female","93"
"Male","89"
"34",""
"Female","98"
"Male","82"
"35",""
"Female","284"
"Male","200"
"36",""
"Female","112"
"Male","91"
"37",""
"Female","68"
"Male","68"
"38",""
"Female","155"
"Male","147"
"39",""
"Female","65"
"Male","49"
"4",""
"Female","400"
"Male","455"
"40",""
"Female","287"
"Male","200"
"41",""
"Female","59"
"Male","53"
"42",""
"Female","99"
"Male","93"
"43",""
"Female","58"
"Male","65"
"44",""
"Female","54"
"Male","49"
"45",""
"Female","209"
"Male","148"
"46",""
"Female","69"
"Male","70"
"47",""
"Female","53"
"Male","54"
"48",""
"Female","100"
"Male","103"
"49",""
"Female","45"
"Male","40"
"5",""
"Female","418"
"Male","440"
"50",""
"Female","181"
"Male","140"
"51",""
"Female","28"
"Male","47"
"52",""
"Female","70"
"Male","71"
"53",""
"Female","40"
"Male","52"
"54",""
"Female","39"
"Male","38"
"55",""
"Female","107"
"Male","109"
"56",""
"Female","37"
"Male","66"
"57",""
"Female","33"
"Male","25"
"58",""
"Female","58"
"Male","64"
"59",""
"Female","44"
"Male","40"
"6",""
"Female","419"
"Male","394"
"60",""
"Female","197"
"Male","118"
"61",""
"Female","60"
"Male","49"
"62",""
"Female","62"
"Male","51"
"63",""
"Female","30"
"Male","25"
"64",""
"Female","28"
"Male","22"
"65",""
"Female","148"
"Male","105"
"66",""
"Female","42"
"Male","38"
"67",""
"Female","29"
"Male","30"
"68",""
"Female","45"
"Male","53"
"69",""
"Female","8"
"Male","19"
"7",""
"Female","388"
"Male","345"
"70",""
"Female","99"
"Male","75"
"71",""
"Female","25"
"Male","16"
"72",""
"Female","37"
"Male","26"
"73",""
"Female","14"
"Male","11"
"74",""
"Female","9"
"Male","12"
"75",""
"Female","52"
"Male","26"
"76",""
"Female","7"
"Male","6"
"77",""
"Female","9"
"Male","19"
"78",""
"Female","15"
"Male","24"
"79",""
"Female","4"
"Male","5"
"8",""
"Female","370"
"Male","408"
"80",""
"Female","25"
"Male","13"
"81",""
"Female","5"
"Male","5"
"82",""
"Female","2"
"Male","9"
"83",""
"Female","5"
"Male","2"
"84",""
"Female","3"
"Male","5"
"85",""
"Female","16"
"Male","16"
"9",""
"Female","319"
"Male","343"
