"Population by Caste/Ethinicity","Number"
"#VALUE!",""
"Female","17"
"Male","13"
"Badhaee",""
"Female","6"
"Male","8"
"Badi",""
"Female","26"
"Male","28"
"Bangali",""
"Female","592"
"Male","593"
"Bantaba",""
"Female","25"
"Male","20"
"Baraee",""
"Female","32"
"Male","31"
"Brahman - Hill",""
"Female","7447"
"Male","6300"
"Brahman - Tarai",""
"Female","263"
"Male","289"
"Chamar/ Harijan/ Ram",""
"Female","80"
"Male","69"
"Chamling",""
"Female","26"
"Male","25"
"Chhetri",""
"Female","3836"
"Male","3226"
"Dalit Others",""
"Female","53"
"Male","37"
"Damai/Dholi",""
"Female","373"
"Male","313"
"Danuwar",""
"Female","12"
"Male","14"
"Dhanuk",""
"Female","44"
"Male","50"
"Dhimal",""
"Female","36"
"Male","41"
"Dhobi",""
"Female","24"
"Male","28"
"Dhunia",""
"Female","19"
"Male","11"
"Dom",""
"Female","19"
"Male","15"
"Dusadh/ Pasawan/ Pasi",""
"Female","44"
"Male","42"
"Gangai",""
"Female","317"
"Male","304"
"Ghale",""
"Female","9"
"Male","10"
"Gharti/Bhujel",""
"Female","335"
"Male","259"
"Gurung",""
"Female","547"
"Male","441"
"Hajam/Thakur",""
"Female","128"
"Male","136"
"Halwai",""
"Female","85"
"Male","82"
"Janajati Others",""
"Female","23"
"Male","23"
"Jhangad/ Dhagar",""
"Female","90"
"Male","89"
"Kalwar",""
"Female","81"
"Male","82"
"Kami",""
"Female","699"
"Male","647"
"Kanu",""
"Female","41"
"Male","46"
"Kathabaniyan",""
"Female","61"
"Male","71"
"Kayastha",""
"Female","98"
"Male","103"
"Kewat",""
"Female","231"
"Male","238"
"Khawas",""
"Female","28"
"Male","21"
"Koiri/Kushwaha",""
"Female","49"
"Male","49"
"Kumal",""
"Female","21"
"Male","18"
"Kumhar",""
"Female","9"
"Male","9"
"Kurmi",""
"Female","197"
"Male","196"
"Limbu",""
"Female","3050"
"Male","2456"
"Lohar",""
"Female","7"
"Male","4"
"Magar",""
"Female","909"
"Male","755"
"Majhi",""
"Female","447"
"Male","442"
"Mali",""
"Female","41"
"Male","35"
"Mallaha",""
"Female","268"
"Male","278"
"Marwadi",""
"Female","314"
"Male","361"
"Meche",""
"Female","81"
"Male","66"
"Munda",""
"Female","12"
"Male","16"
"Musahar",""
"Female","102"
"Male","100"
"Musalman",""
"Female","597"
"Male","577"
"Newar",""
"Female","1209"
"Male","1053"
"Nuniya",""
"Female","20"
"Male","20"
"Others",""
"Female","44"
"Male","37"
"Pattharkatta/ Kushwadiya",""
"Female","14"
"Male","22"
"Punjabi/Sikh",""
"Female","22"
"Male","24"
"Rai",""
"Female","1755"
"Male","1520"
"Rajbansi",""
"Female","4893"
"Male","4733"
"Rajput",""
"Female","56"
"Male","56"
"Sanyasi/Dasnami",""
"Female","509"
"Male","425"
"Sarki",""
"Female","124"
"Male","116"
"Satar/ Santhal",""
"Female","1501"
"Male","1429"
"Sherpa",""
"Female","52"
"Male","38"
"Sonar",""
"Female","79"
"Male","101"
"Sudhi",""
"Female","29"
"Male","28"
"Sunuwar",""
"Female","102"
"Male","87"
"Tajpuriya",""
"Female","9"
"Male","12"
"Tamang",""
"Female","1235"
"Male","1071"
"Tatma/Tatwa",""
"Female","44"
"Male","47"
"Teli",""
"Female","134"
"Male","151"
"Terai Others",""
"Female","194"
"Male","233"
"Thakuri",""
"Female","34"
"Male","32"
"Thami",""
"Female","51"
"Male","35"
"Tharu",""
"Female","197"
"Male","204"
"Thulung",""
"Female","10"
"Male","9"
"Undefined Others",""
"Female","68"
"Male","72"
"Yadav",""
"Female","310"
"Male","311"
"Yakkha",""
"Female","15"
"Male","10"
"Yamphu",""
"Female","14"
"Male","15"
