"Population by Mother tongue","Number"
"Bangla",""
"Female","593"
"Male","578"
"Bantawa",""
"Female","53"
"Male","42"
"Bhojpuri",""
"Female","195"
"Male","223"
"Bhujel",""
"Female","43"
"Male","34"
"Chamling",""
"Female","56"
"Male","46"
"Danuwar",""
"Female","7"
"Male","8"
"Dhimal",""
"Female","15"
"Male","24"
"Dumi",""
"Female","7"
"Male","5"
"Ganagai",""
"Female","18"
"Male","12"
"Ghale",""
"Female","8"
"Male","10"
"Gurung",""
"Female","413"
"Male","332"
"Hindi",""
"Female","133"
"Male","149"
"Kagate",""
"Female","12"
"Male","11"
"Khaling",""
"Female","22"
"Male","12"
"Khash",""
"Female","82"
"Male","65"
"Kisan",""
"Female","69"
"Male","61"
"Kulung",""
"Female","10"
"Male","8"
"Kurmali",""
"Female","34"
"Male","32"
"Limbu",""
"Female","2734"
"Male","2255"
"Magar",""
"Female","569"
"Male","484"
"Maithili",""
"Female","2759"
"Male","2908"
"Majhi",""
"Female","12"
"Male","11"
"Meche",""
"Female","55"
"Male","46"
"Nachhiring",""
"Female","13"
"Male","9"
"Nepali",""
"Female","15890"
"Male","13382"
"Newar",""
"Female","611"
"Male","551"
"Not Reported",""
"Female","29"
"Male","40"
"Others",""
"Female","120"
"Male","95"
"Rai",""
"Female","1191"
"Male","1029"
"Rajbanshi",""
"Female","5345"
"Male","5192"
"Rajsthani",""
"Female","278"
"Male","313"
"Sampang",""
"Female","9"
"Male","3"
"Sanskrit",""
"Female","18"
"Male","18"
"Santhali",""
"Female","1396"
"Male","1358"
"Sherpa",""
"Female","36"
"Male","30"
"Sunuwar",""
"Female","86"
"Male","69"
"Tajpuriya",""
"Female","9"
"Male","12"
"Tamang",""
"Female","976"
"Male","852"
"Thami",""
"Female","48"
"Male","31"
"Tharu",""
"Female","98"
"Male","116"
"Thulung",""
"Female","29"
"Male","25"
"Uranw/Urau",""
"Female","55"
"Male","60"
"Urdu",""
"Female","406"
"Male","386"
"Yakkha",""
"Female","19"
"Male","16"
"Yamphu/Yamphe",""
"Female","14"
"Male","15"
