"Population by Single Year of Age","Number"
"0",""
"Female","397"
"Male","398"
"1",""
"Female","405"
"Male","404"
"10",""
"Female","1119"
"Male","1111"
"11",""
"Female","349"
"Male","356"
"12",""
"Female","738"
"Male","855"
"13",""
"Female","387"
"Male","453"
"14",""
"Female","475"
"Male","551"
"15",""
"Female","490"
"Male","621"
"16",""
"Female","419"
"Male","548"
"17",""
"Female","246"
"Male","310"
"18",""
"Female","414"
"Male","570"
"19",""
"Female","151"
"Male","187"
"2",""
"Female","696"
"Male","609"
"20",""
"Female","571"
"Male","648"
"21",""
"Female","153"
"Male","176"
"22",""
"Female","343"
"Male","426"
"23",""
"Female","316"
"Male","226"
"24",""
"Female","284"
"Male","222"
"25",""
"Female","628"
"Male","745"
"26",""
"Female","249"
"Male","229"
"27",""
"Female","221"
"Male","201"
"28",""
"Female","580"
"Male","471"
"29",""
"Female","131"
"Male","105"
"3",""
"Female","770"
"Male","733"
"30",""
"Female","762"
"Male","904"
"31",""
"Female","92"
"Male","92"
"32",""
"Female","334"
"Male","319"
"33",""
"Female","309"
"Male","158"
"34",""
"Female","198"
"Male","149"
"35",""
"Female","580"
"Male","878"
"36",""
"Female","213"
"Male","177"
"37",""
"Female","124"
"Male","105"
"38",""
"Female","471"
"Male","286"
"39",""
"Female","111"
"Male","65"
"4",""
"Female","782"
"Male","794"
"40",""
"Female","573"
"Male","847"
"41",""
"Female","58"
"Male","76"
"42",""
"Female","189"
"Male","202"
"43",""
"Female","226"
"Male","85"
"44",""
"Female","98"
"Male","90"
"45",""
"Female","462"
"Male","681"
"46",""
"Female","115"
"Male","67"
"47",""
"Female","74"
"Male","67"
"48",""
"Female","288"
"Male","207"
"49",""
"Female","48"
"Male","45"
"5",""
"Female","834"
"Male","977"
"50",""
"Female","365"
"Male","661"
"51",""
"Female","41"
"Male","51"
"52",""
"Female","85"
"Male","90"
"53",""
"Female","128"
"Male","40"
"54",""
"Female","78"
"Male","29"
"55",""
"Female","374"
"Male","480"
"56",""
"Female","61"
"Male","48"
"57",""
"Female","44"
"Male","36"
"58",""
"Female","199"
"Male","107"
"59",""
"Female","45"
"Male","38"
"6",""
"Female","897"
"Male","842"
"60",""
"Female","337"
"Male","542"
"61",""
"Female","24"
"Male","25"
"62",""
"Female","80"
"Male","68"
"63",""
"Female","102"
"Male","15"
"64",""
"Female","34"
"Male","17"
"65",""
"Female","338"
"Male","380"
"66",""
"Female","28"
"Male","20"
"67",""
"Female","35"
"Male","25"
"68",""
"Female","116"
"Male","78"
"69",""
"Female","21"
"Male","29"
"7",""
"Female","640"
"Male","707"
"70",""
"Female","261"
"Male","321"
"71",""
"Female","17"
"Male","17"
"72",""
"Female","56"
"Male","50"
"73",""
"Female","24"
"Male","12"
"74",""
"Female","8"
"Male","13"
"75",""
"Female","130"
"Male","169"
"76",""
"Female","7"
"Male","10"
"77",""
"Female","8"
"Male","4"
"78",""
"Female","7"
"Male","9"
"79",""
"Female","3"
"Male","3"
"8",""
"Female","948"
"Male","1121"
"80",""
"Female","55"
"Male","50"
"81",""
"Female","1"
"Male","2"
"82",""
"Female","5"
"Male","3"
"83",""
"Female","1"
"Male","1"
"85",""
"Female","50"
"Male","28"
"9",""
"Female","429"
"Male","448"
