"Population by Single Year of Age","Number"
"0",""
"Female","533"
"Male","446"
"1",""
"Female","368"
"Male","356"
"10",""
"Female","1066"
"Male","1029"
"11",""
"Female","360"
"Male","345"
"12",""
"Female","831"
"Male","872"
"13",""
"Female","444"
"Male","474"
"14",""
"Female","627"
"Male","603"
"15",""
"Female","590"
"Male","586"
"16",""
"Female","581"
"Male","556"
"17",""
"Female","304"
"Male","337"
"18",""
"Female","522"
"Male","511"
"19",""
"Female","187"
"Male","162"
"2",""
"Female","575"
"Male","580"
"20",""
"Female","648"
"Male","481"
"21",""
"Female","178"
"Male","155"
"22",""
"Female","393"
"Male","295"
"23",""
"Female","275"
"Male","173"
"24",""
"Female","268"
"Male","133"
"25",""
"Female","810"
"Male","527"
"26",""
"Female","266"
"Male","185"
"27",""
"Female","238"
"Male","172"
"28",""
"Female","568"
"Male","275"
"29",""
"Female","96"
"Male","68"
"3",""
"Female","648"
"Male","677"
"30",""
"Female","942"
"Male","631"
"31",""
"Female","105"
"Male","60"
"32",""
"Female","375"
"Male","238"
"33",""
"Female","255"
"Male","120"
"34",""
"Female","159"
"Male","87"
"35",""
"Female","866"
"Male","712"
"36",""
"Female","226"
"Male","157"
"37",""
"Female","125"
"Male","114"
"38",""
"Female","413"
"Male","227"
"39",""
"Female","72"
"Male","56"
"4",""
"Female","637"
"Male","567"
"40",""
"Female","752"
"Male","659"
"41",""
"Female","69"
"Male","68"
"42",""
"Female","212"
"Male","174"
"43",""
"Female","166"
"Male","69"
"44",""
"Female","87"
"Male","59"
"45",""
"Female","617"
"Male","670"
"46",""
"Female","101"
"Male","85"
"47",""
"Female","69"
"Male","76"
"48",""
"Female","288"
"Male","158"
"49",""
"Female","59"
"Male","41"
"5",""
"Female","765"
"Male","793"
"50",""
"Female","558"
"Male","685"
"51",""
"Female","52"
"Male","68"
"52",""
"Female","116"
"Male","147"
"53",""
"Female","135"
"Male","53"
"54",""
"Female","59"
"Male","45"
"55",""
"Female","430"
"Male","523"
"56",""
"Female","62"
"Male","85"
"57",""
"Female","54"
"Male","62"
"58",""
"Female","200"
"Male","103"
"59",""
"Female","36"
"Male","33"
"6",""
"Female","705"
"Male","715"
"60",""
"Female","470"
"Male","558"
"61",""
"Female","47"
"Male","41"
"62",""
"Female","102"
"Male","94"
"63",""
"Female","83"
"Male","28"
"64",""
"Female","33"
"Male","28"
"65",""
"Female","325"
"Male","329"
"66",""
"Female","34"
"Male","29"
"67",""
"Female","21"
"Male","21"
"68",""
"Female","68"
"Male","73"
"69",""
"Female","17"
"Male","26"
"7",""
"Female","606"
"Male","584"
"70",""
"Female","218"
"Male","232"
"71",""
"Female","12"
"Male","18"
"72",""
"Female","36"
"Male","43"
"73",""
"Female","16"
"Male","11"
"74",""
"Female","5"
"Male","8"
"75",""
"Female","87"
"Male","120"
"76",""
"Female","6"
"Male","1"
"77",""
"Female","5"
"Male","6"
"78",""
"Female","13"
"Male","13"
"79",""
"Female","7"
"Male","5"
"8",""
"Female","853"
"Male","919"
"80",""
"Female","68"
"Male","62"
"81",""
"Female","2"
"Male","5"
"82",""
"Female","3"
"Male","3"
"83",""
"Female","0"
"Male","2"
"84",""
"Female","0"
"Male","1"
"85",""
"Female","55"
"Male","41"
"9",""
"Female","433"
"Male","425"
