"Population by Single Year of Age","Number"
"0",""
"Female","121"
"Male","121"
"1",""
"Female","134"
"Male","144"
"10",""
"Female","209"
"Male","234"
"11",""
"Female","166"
"Male","217"
"12",""
"Female","224"
"Male","239"
"13",""
"Female","204"
"Male","186"
"14",""
"Female","207"
"Male","175"
"15",""
"Female","214"
"Male","172"
"16",""
"Female","176"
"Male","158"
"17",""
"Female","147"
"Male","146"
"18",""
"Female","181"
"Male","161"
"19",""
"Female","129"
"Male","93"
"2",""
"Female","153"
"Male","172"
"20",""
"Female","150"
"Male","107"
"21",""
"Female","140"
"Male","108"
"22",""
"Female","149"
"Male","107"
"23",""
"Female","114"
"Male","101"
"24",""
"Female","136"
"Male","92"
"25",""
"Female","160"
"Male","100"
"26",""
"Female","102"
"Male","79"
"27",""
"Female","97"
"Male","72"
"28",""
"Female","146"
"Male","103"
"29",""
"Female","74"
"Male","55"
"3",""
"Female","181"
"Male","166"
"30",""
"Female","155"
"Male","101"
"31",""
"Female","38"
"Male","39"
"32",""
"Female","80"
"Male","76"
"33",""
"Female","57"
"Male","54"
"34",""
"Female","65"
"Male","61"
"35",""
"Female","153"
"Male","113"
"36",""
"Female","55"
"Male","60"
"37",""
"Female","51"
"Male","50"
"38",""
"Female","84"
"Male","63"
"39",""
"Female","52"
"Male","39"
"4",""
"Female","180"
"Male","195"
"40",""
"Female","143"
"Male","105"
"41",""
"Female","37"
"Male","43"
"42",""
"Female","64"
"Male","42"
"43",""
"Female","41"
"Male","53"
"44",""
"Female","38"
"Male","31"
"45",""
"Female","95"
"Male","94"
"46",""
"Female","44"
"Male","56"
"47",""
"Female","34"
"Male","29"
"48",""
"Female","49"
"Male","56"
"49",""
"Female","23"
"Male","20"
"5",""
"Female","234"
"Male","214"
"50",""
"Female","92"
"Male","104"
"51",""
"Female","37"
"Male","32"
"52",""
"Female","40"
"Male","48"
"53",""
"Female","28"
"Male","25"
"54",""
"Female","23"
"Male","28"
"55",""
"Female","75"
"Male","74"
"56",""
"Female","33"
"Male","45"
"57",""
"Female","30"
"Male","35"
"58",""
"Female","42"
"Male","42"
"59",""
"Female","29"
"Male","30"
"6",""
"Female","183"
"Male","203"
"60",""
"Female","96"
"Male","69"
"61",""
"Female","28"
"Male","25"
"62",""
"Female","35"
"Male","31"
"63",""
"Female","25"
"Male","23"
"64",""
"Female","7"
"Male","21"
"65",""
"Female","53"
"Male","53"
"66",""
"Female","22"
"Male","18"
"67",""
"Female","10"
"Male","18"
"68",""
"Female","14"
"Male","28"
"69",""
"Female","2"
"Male","7"
"7",""
"Female","206"
"Male","185"
"70",""
"Female","27"
"Male","32"
"71",""
"Female","6"
"Male","5"
"72",""
"Female","6"
"Male","6"
"73",""
"Female","6"
"Male","4"
"74",""
"Female","4"
"Male","4"
"75",""
"Female","16"
"Male","8"
"76",""
"Female","2"
"Male","2"
"77",""
"Female","2"
"Male","3"
"78",""
"Female","7"
"Male","10"
"79",""
"Female","2"
"Male","2"
"8",""
"Female","203"
"Male","190"
"80",""
"Female","6"
"Male","5"
"81",""
"Female","4"
"Male","1"
"83",""
"Female","0"
"Male","1"
"85",""
"Female","13"
"Male","5"
"9",""
"Female","189"
"Male","180"
