"Population by Single Year of Age","Number"
"0",""
"Female","146"
"Male","134"
"1",""
"Female","125"
"Male","121"
"10",""
"Female","210"
"Male","185"
"11",""
"Female","181"
"Male","176"
"12",""
"Female","216"
"Male","233"
"13",""
"Female","175"
"Male","164"
"14",""
"Female","183"
"Male","167"
"15",""
"Female","159"
"Male","160"
"16",""
"Female","183"
"Male","148"
"17",""
"Female","141"
"Male","126"
"18",""
"Female","140"
"Male","122"
"19",""
"Female","84"
"Male","72"
"2",""
"Female","145"
"Male","120"
"20",""
"Female","137"
"Male","101"
"21",""
"Female","99"
"Male","60"
"22",""
"Female","95"
"Male","56"
"23",""
"Female","80"
"Male","44"
"24",""
"Female","150"
"Male","59"
"25",""
"Female","132"
"Male","61"
"26",""
"Female","86"
"Male","53"
"27",""
"Female","68"
"Male","47"
"28",""
"Female","95"
"Male","51"
"29",""
"Female","57"
"Male","31"
"3",""
"Female","129"
"Male","137"
"30",""
"Female","117"
"Male","82"
"31",""
"Female","60"
"Male","26"
"32",""
"Female","59"
"Male","34"
"33",""
"Female","48"
"Male","37"
"34",""
"Female","47"
"Male","25"
"35",""
"Female","113"
"Male","72"
"36",""
"Female","96"
"Male","66"
"37",""
"Female","58"
"Male","27"
"38",""
"Female","52"
"Male","36"
"39",""
"Female","45"
"Male","31"
"4",""
"Female","147"
"Male","147"
"40",""
"Female","130"
"Male","101"
"41",""
"Female","52"
"Male","31"
"42",""
"Female","66"
"Male","57"
"43",""
"Female","50"
"Male","32"
"44",""
"Female","39"
"Male","29"
"45",""
"Female","118"
"Male","74"
"46",""
"Female","49"
"Male","44"
"47",""
"Female","37"
"Male","28"
"48",""
"Female","112"
"Male","82"
"49",""
"Female","35"
"Male","29"
"5",""
"Female","176"
"Male","188"
"50",""
"Female","112"
"Male","118"
"51",""
"Female","29"
"Male","36"
"52",""
"Female","47"
"Male","50"
"53",""
"Female","26"
"Male","39"
"54",""
"Female","34"
"Male","29"
"55",""
"Female","61"
"Male","68"
"56",""
"Female","38"
"Male","33"
"57",""
"Female","30"
"Male","37"
"58",""
"Female","50"
"Male","39"
"59",""
"Female","23"
"Male","30"
"6",""
"Female","155"
"Male","158"
"60",""
"Female","148"
"Male","135"
"61",""
"Female","29"
"Male","25"
"62",""
"Female","25"
"Male","32"
"63",""
"Female","35"
"Male","24"
"64",""
"Female","21"
"Male","24"
"65",""
"Female","72"
"Male","76"
"66",""
"Female","25"
"Male","31"
"67",""
"Female","20"
"Male","25"
"68",""
"Female","42"
"Male","33"
"69",""
"Female","11"
"Male","18"
"7",""
"Female","140"
"Male","141"
"70",""
"Female","100"
"Male","93"
"71",""
"Female","26"
"Male","23"
"72",""
"Female","62"
"Male","43"
"73",""
"Female","23"
"Male","18"
"74",""
"Female","10"
"Male","11"
"75",""
"Female","51"
"Male","51"
"76",""
"Female","7"
"Male","14"
"77",""
"Female","12"
"Male","17"
"78",""
"Female","28"
"Male","23"
"79",""
"Female","14"
"Male","11"
"8",""
"Female","170"
"Male","171"
"80",""
"Female","37"
"Male","32"
"81",""
"Female","1"
"Male","6"
"82",""
"Female","9"
"Male","15"
"83",""
"Female","9"
"Male","7"
"84",""
"Female","18"
"Male","18"
"85",""
"Female","50"
"Male","44"
"9",""
"Female","180"
"Male","143"
