"Population by Mother tongue","Number"
"Athpariya",""
"Female","2982"
"Male","2452"
"Bangla",""
"Female","2"
"Male","9"
"Bantawa",""
"Female","8318"
"Male","7325"
"Bhojpuri",""
"Female","31"
"Male","53"
"Bhujel",""
"Female","157"
"Male","127"
"Bote",""
"Female","5"
"Male","8"
"Chamling",""
"Female","222"
"Male","194"
"Chhiling",""
"Female","1016"
"Male","912"
"Chhintang",""
"Female","1847"
"Male","1844"
"Dungmali",""
"Female","45"
"Male","29"
"Gurung",""
"Female","305"
"Male","245"
"Hindi",""
"Female","40"
"Male","73"
"Khaling",""
"Female","38"
"Male","37"
"Kuki",""
"Female","4"
"Male","7"
"Kulung",""
"Female","26"
"Male","22"
"Limbu",""
"Female","11060"
"Male","9190"
"Lohorung",""
"Female","81"
"Male","83"
"Magar",""
"Female","8326"
"Male","6709"
"Maithili",""
"Female","308"
"Male","515"
"Majhi",""
"Female","89"
"Male","69"
"Nachhiring",""
"Female","51"
"Male","76"
"Nepali",""
"Female","37410"
"Male","32422"
"Newar",""
"Female","1851"
"Male","1608"
"Not Reported",""
"Female","202"
"Male","195"
"Others",""
"Female","268"
"Male","239"
"Phangduwali",""
"Female","163"
"Male","127"
"Rai",""
"Female","3037"
"Male","2567"
"Rajsthani",""
"Female","9"
"Male","5"
"Sampang",""
"Female","66"
"Male","60"
"Sanskrit",""
"Female","8"
"Male","7"
"Sherpa",""
"Female","355"
"Male","292"
"Sign Language",""
"Female","6"
"Male","8"
"Tamang",""
"Female","5031"
"Male","4147"
"Tharu",""
"Female","30"
"Male","70"
"Thulung",""
"Female","29"
"Male","33"
"Urdu",""
"Female","36"
"Male","66"
"Wambule",""
"Female","85"
"Male","73"
"Yakkha",""
"Female","2623"
"Male","2210"
"Yamphu/Yamphe",""
"Female","589"
"Male","539"
