"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","12"
"Male","16"
"Badi",""
"Female","55"
"Male","52"
"Baraee",""
"Female","8"
"Male","9"
"Bhote",""
"Female","5"
"Male","6"
"Bin",""
"Female","61"
"Male","52"
"Bote",""
"Female","6"
"Male","7"
"Brahman - Hill",""
"Female","7947"
"Male","6529"
"Brahman - Tarai",""
"Female","9"
"Male","11"
"Chamar/ Harijan/ Ram",""
"Female","496"
"Male","496"
"Chhantyal/Chhantel",""
"Female","25"
"Male","14"
"Chhetri",""
"Female","3038"
"Male","2417"
"Dalit Others",""
"Female","354"
"Male","278"
"Damai/Dholi",""
"Female","786"
"Male","646"
"Darai",""
"Female","44"
"Male","31"
"Dhankar/ Dharikar",""
"Female","22"
"Male","20"
"Dhobi",""
"Female","32"
"Male","29"
"Dom",""
"Female","8"
"Male","11"
"Dusadh/ Pasawan/ Pasi",""
"Female","90"
"Male","86"
"Gaine",""
"Female","5"
"Male","6"
"Ghale",""
"Female","18"
"Male","17"
"Gharti/Bhujel",""
"Female","34"
"Male","27"
"Gurung",""
"Female","1435"
"Male","1194"
"Hajam/Thakur",""
"Female","55"
"Male","67"
"Halwai",""
"Female","8"
"Male","9"
"Kahar",""
"Female","119"
"Male","131"
"Kalwar",""
"Female","24"
"Male","34"
"Kami",""
"Female","2588"
"Male","1971"
"Kathabaniyan",""
"Female","76"
"Male","77"
"Kewat",""
"Female","72"
"Male","77"
"Koiri/Kushwaha",""
"Female","24"
"Male","28"
"Kumal",""
"Female","408"
"Male","349"
"Kurmi",""
"Female","32"
"Male","28"
"Lohar",""
"Female","11"
"Male","15"
"Magar",""
"Female","5170"
"Male","4338"
"Majhi",""
"Female","14"
"Male","19"
"Mallaha",""
"Female","41"
"Male","35"
"Musahar",""
"Female","490"
"Male","475"
"Musalman",""
"Female","561"
"Male","581"
"Newar",""
"Female","701"
"Male","600"
"Others",""
"Female","36"
"Male","41"
"Pattharkatta/ Kushwadiya",""
"Female","16"
"Male","18"
"Rai",""
"Female","34"
"Male","20"
"Rajbhar",""
"Female","10"
"Male","8"
"Rajput",""
"Female","9"
"Male","12"
"Sanyasi/Dasnami",""
"Female","328"
"Male","281"
"Sarki",""
"Female","325"
"Male","256"
"Sunuwar",""
"Female","30"
"Male","24"
"Tamang",""
"Female","422"
"Male","342"
"Teli",""
"Female","71"
"Male","88"
"Terai Others",""
"Female","76"
"Male","68"
"Thakali",""
"Female","8"
"Male","9"
"Thakuri",""
"Female","460"
"Male","391"
"Tharu",""
"Female","6421"
"Male","5587"
"Yadav",""
"Female","205"
"Male","204"
