"Population by Single Year of Age","Number"
"0",""
"Female","11"
"Male","13"
"1",""
"Female","7"
"Male","7"
"10",""
"Female","8"
"Male","12"
"11",""
"Female","8"
"Male","8"
"12",""
"Female","8"
"Male","9"
"13",""
"Female","12"
"Male","10"
"14",""
"Female","18"
"Male","15"
"15",""
"Female","16"
"Male","12"
"16",""
"Female","9"
"Male","8"
"17",""
"Female","13"
"Male","7"
"18",""
"Female","14"
"Male","17"
"19",""
"Female","13"
"Male","11"
"2",""
"Female","10"
"Male","9"
"20",""
"Female","12"
"Male","10"
"21",""
"Female","13"
"Male","12"
"22",""
"Female","12"
"Male","22"
"23",""
"Female","11"
"Male","24"
"24",""
"Female","11"
"Male","21"
"25",""
"Female","17"
"Male","28"
"26",""
"Female","10"
"Male","40"
"27",""
"Female","13"
"Male","45"
"28",""
"Female","13"
"Male","63"
"29",""
"Female","6"
"Male","33"
"3",""
"Female","10"
"Male","8"
"30",""
"Female","13"
"Male","37"
"31",""
"Female","6"
"Male","16"
"32",""
"Female","11"
"Male","16"
"33",""
"Female","7"
"Male","11"
"34",""
"Female","6"
"Male","25"
"35",""
"Female","9"
"Male","25"
"36",""
"Female","7"
"Male","14"
"37",""
"Female","6"
"Male","15"
"38",""
"Female","9"
"Male","21"
"39",""
"Female","7"
"Male","7"
"4",""
"Female","9"
"Male","5"
"40",""
"Female","9"
"Male","24"
"41",""
"Female","5"
"Male","12"
"42",""
"Female","5"
"Male","17"
"43",""
"Female","5"
"Male","16"
"44",""
"Female","4"
"Male","8"
"45",""
"Female","12"
"Male","17"
"46",""
"Female","4"
"Male","12"
"47",""
"Female","4"
"Male","13"
"48",""
"Female","6"
"Male","12"
"49",""
"Female","8"
"Male","10"
"5",""
"Female","10"
"Male","7"
"50",""
"Female","8"
"Male","15"
"51",""
"Female","3"
"Male","9"
"52",""
"Female","5"
"Male","12"
"53",""
"Female","3"
"Male","11"
"54",""
"Female","3"
"Male","3"
"55",""
"Female","4"
"Male","10"
"56",""
"Female","4"
"Male","5"
"57",""
"Female","4"
"Male","7"
"58",""
"Female","1"
"Male","3"
"59",""
"Female","2"
"Male","4"
"6",""
"Female","4"
"Male","8"
"60",""
"Female","6"
"Male","8"
"61",""
"Female","2"
"Male","2"
"62",""
"Female","5"
"Male","3"
"63",""
"Female","0"
"Male","1"
"64",""
"Female","3"
"Male","0"
"65",""
"Female","2"
"Male","2"
"66",""
"Female","2"
"Male","1"
"67",""
"Female","2"
"Male","1"
"68",""
"Female","4"
"Male","2"
"69",""
"Female","1"
"Male","2"
"7",""
"Female","11"
"Male","13"
"70",""
"Female","1"
"Male","0"
"71",""
"Female","2"
"Male","2"
"72",""
"Female","0"
"Male","3"
"73",""
"Female","0"
"Male","1"
"74",""
"Female","1"
"Male","1"
"75",""
"Female","0"
"Male","1"
"76",""
"Female","1"
"Male","0"
"77",""
"Female","0"
"Male","2"
"79",""
"Female","1"
"Male","0"
"8",""
"Female","11"
"Male","7"
"80",""
"Female","0"
"Male","2"
"81",""
"Female","1"
"Male","3"
"82",""
"Female","1"
"Male","1"
"83",""
"Female","1"
"Male","0"
"9",""
"Female","4"
"Male","7"
