"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","217"
"Male","242"
"","459"
"Bangali",""
"Female","90"
"Male","118"
"","208"
"Baraee",""
"Female","277"
"Male","309"
"","586"
"Brahman - Hill",""
"Female","704"
"Male","672"
"","1376"
"Brahman - Tarai",""
"Female","181"
"Male","199"
"","380"
"Chamar/ Harijan/ Ram",""
"Female","1238"
"Male","1275"
"","2513"
"Chhetri",""
"Female","200"
"Male","205"
"","405"
"Damai/Dholi",""
"Female","31"
"Male","25"
"","56"
"Dhandi",""
"Female","11"
"Male","11"
"","22"
"Dhankar/ Dharikar",""
"Female","6"
"Male","12"
"","18"
"Dhobi",""
"Female","953"
"Male","993"
"","1946"
"Dhunia",""
"Female","117"
"Male","113"
"","230"
"Dusadh/ Pasawan/ Pasi",""
"Female","1554"
"Male","1581"
"","3135"
"Foreigner",""
"Female","46"
"Male","45"
"","91"
"Gaderi/Bhedihar",""
"Female","247"
"Male","241"
"","488"
"Gurung",""
"Female","26"
"Male","26"
"","52"
"Hajam/Thakur",""
"Female","140"
"Male","115"
"","255"
"Halwai",""
"Female","84"
"Male","107"
"","191"
"Kahar",""
"Female","769"
"Male","752"
"","1521"
"Kalwar",""
"Female","166"
"Male","171"
"","337"
"Kami",""
"Female","77"
"Male","54"
"","131"
"Kathabaniyan",""
"Female","170"
"Male","208"
"","378"
"Kayastha",""
"Female","41"
"Male","49"
"","90"
"Kewat",""
"Female","159"
"Male","162"
"","321"
"Koiri/Kushwaha",""
"Female","27"
"Male","26"
"","53"
"Kori",""
"Female","203"
"Male","250"
"","453"
"Kumhar",""
"Female","27"
"Male","30"
"","57"
"Kurmi",""
"Female","1383"
"Male","1400"
"","2783"
"Lodh",""
"Female","501"
"Male","505"
"","1006"
"Lohar",""
"Female","273"
"Male","291"
"","564"
"Magar",""
"Female","737"
"Male","733"
"","1470"
"Majhi",""
"Female","13"
"Male","6"
"","19"
"Mali",""
"Female","79"
"Male","77"
"","156"
"Mallaha",""
"Female","612"
"Male","604"
"","1216"
"Marwadi",""
"Female","172"
"Male","200"
"","372"
"Musalman",""
"Female","4260"
"Male","4267"
"","8527"
"Natuwa",""
"Female","34"
"Male","22"
"","56"
"Newar",""
"Female","53"
"Male","55"
"","108"
"Others",""
"Female","61"
"Male","48"
"","109"
"Pattharkatta/ Kushwadiya",""
"Female","24"
"Male","16"
"","40"
"Rai",""
"Female","11"
"Male","8"
"","19"
"Rajput",""
"Female","6"
"Male","6"
"","12"
"Sanyasi/Dasnami",""
"Female","82"
"Male","101"
"","183"
"Sonar",""
"Female","69"
"Male","58"
"","127"
"Teli",""
"Female","698"
"Male","716"
"","1414"
"Terai Others",""
"Female","779"
"Male","687"
"","1466"
"Thakali",""
"Female","9"
"Male","10"
"","19"
"Tharu",""
"Female","1369"
"Male","1290"
"","2659"
"Yadav",""
"Female","3482"
"Male","3642"
"","7124"
