"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","16"
"Male","11"
"Badi",""
"Female","14"
"Male","16"
"Bangali",""
"Female","8"
"Male","17"
"Bantar/Sardar",""
"Female","4"
"Male","8"
"Baraee",""
"Female","10"
"Male","19"
"Bhote",""
"Female","9"
"Male","11"
"Brahman - Hill",""
"Female","7722"
"Male","8462"
"Brahman - Tarai",""
"Female","47"
"Male","74"
"Chamar/ Harijan/ Ram",""
"Female","1"
"Male","14"
"Chhetri",""
"Female","7067"
"Male","7534"
"Dalit Others",""
"Female","61"
"Male","75"
"Damai/Dholi",""
"Female","129"
"Male","136"
"Danuwar",""
"Female","21"
"Male","29"
"Dhanuk",""
"Female","15"
"Male","29"
"Dhimal",""
"Female","12"
"Male","13"
"Foreigner",""
"Female","8"
"Male","15"
"Gharti/Bhujel",""
"Female","88"
"Male","99"
"Gurung",""
"Female","276"
"Male","241"
"Hajam/Thakur",""
"Female","39"
"Male","100"
"Halwai",""
"Female","24"
"Male","37"
"Jhangad/ Dhagar",""
"Female","9"
"Male","12"
"Jirel",""
"Female","13"
"Male","8"
"Kalwar",""
"Female","16"
"Male","33"
"Kami",""
"Female","198"
"Male","228"
"Kathabaniyan",""
"Female","8"
"Male","13"
"Kayastha",""
"Female","41"
"Male","51"
"Kewat",""
"Female","6"
"Male","12"
"Khawas",""
"Female","2"
"Male","9"
"Koiri/Kushwaha",""
"Female","23"
"Male","51"
"Kumal",""
"Female","16"
"Male","14"
"Kurmi",""
"Female","6"
"Male","16"
"Limbu",""
"Female","240"
"Male","243"
"Lohar",""
"Female","6"
"Male","8"
"Magar",""
"Female","1159"
"Male","1139"
"Majhi",""
"Female","115"
"Male","98"
"Mallaha",""
"Female","5"
"Male","9"
"Marwadi",""
"Female","6"
"Male","10"
"Musalman",""
"Female","209"
"Male","655"
"Newar",""
"Female","16987"
"Male","17107"
"Others",""
"Female","45"
"Male","60"
"Pahari",""
"Female","13"
"Male","16"
"Punjabi/Sikh",""
"Female","16"
"Male","18"
"Rai",""
"Female","973"
"Male","841"
"Rajbansi",""
"Female","20"
"Male","25"
"Rajput",""
"Female","34"
"Male","44"
"Sanyasi/Dasnami",""
"Female","313"
"Male","339"
"Sarki",""
"Female","24"
"Male","33"
"Satar/ Santhal",""
"Female","6"
"Male","7"
"Sherpa",""
"Female","71"
"Male","65"
"Sudhi",""
"Female","55"
"Male","61"
"Sunuwar",""
"Female","91"
"Male","86"
"Tamang",""
"Female","3365"
"Male","3384"
"Teli",""
"Female","53"
"Male","132"
"Terai Others",""
"Female","22"
"Male","50"
"Thakuri",""
"Female","178"
"Male","232"
"Thami",""
"Female","26"
"Male","28"
"Tharu",""
"Female","280"
"Male","422"
"Thulung",""
"Female","5"
"Male","7"
"Undefined Others",""
"Female","7"
"Male","13"
"Yadav",""
"Female","72"
"Male","197"
"Yakkha",""
"Female","8"
"Male","7"
