"Population by Educational Attainment","Number"
"Beginners",""
"Female","217"
"Male","257"
"","474"
"Graduate and Equivalent",""
"Female","16"
"Male","112"
"","128"
"Intermediate and Equivalent",""
"Female","55"
"Male","226"
"","281"
"Level not Stated",""
"Female","19"
"Male","27"
"","46"
"Lower Secondary (Class 6-8)",""
"Female","643"
"Male","1502"
"","2145"
"Non Formal Education",""
"Female","29"
"Male","53"
"","82"
"Others",""
"Female","30"
"Male","11"
"","41"
"Post Graduate Equivalent and Above",""
"Female","4"
"Male","32"
"","36"
"Primary Education (1-5 Class)",""
"Female","2369"
"Male","3597"
"","5966"
"Secondary Level (Class 9-10)",""
"Female","233"
"Male","822"
"","1055"
"SLC and Equivalent",""
"Female","86"
"Male","327"
"","413"
