"Population by Caste/Ethinicity","Number"
"Bangali",""
"Female","21"
"Male","30"
"Baraee",""
"Female","314"
"Male","308"
"Brahman - Hill",""
"Female","145"
"Male","157"
"Brahman - Tarai",""
"Female","338"
"Male","405"
"Chamar/ Harijan/ Ram",""
"Female","624"
"Male","629"
"Chhetri",""
"Female","40"
"Male","45"
"Dhankar/ Dharikar",""
"Female","13"
"Male","13"
"Dhanuk",""
"Female","285"
"Male","315"
"Dhobi",""
"Female","85"
"Male","101"
"Dhunia",""
"Female","17"
"Male","13"
"Dom",""
"Female","25"
"Male","25"
"Dusadh/ Pasawan/ Pasi",""
"Female","76"
"Male","83"
"Hajam/Thakur",""
"Female","264"
"Male","250"
"Halwai",""
"Female","37"
"Male","42"
"Kalwar",""
"Female","175"
"Male","200"
"Kami",""
"Female","19"
"Male","13"
"Kathabaniyan",""
"Female","52"
"Male","56"
"Kayastha",""
"Female","31"
"Male","23"
"Kewat",""
"Female","69"
"Male","51"
"Khatwe",""
"Female","812"
"Male","822"
"Koiri/Kushwaha",""
"Female","8"
"Male","9"
"Kurmi",""
"Female","377"
"Male","411"
"Lohar",""
"Female","130"
"Male","122"
"Mali",""
"Female","27"
"Male","24"
"Mallaha",""
"Female","133"
"Male","118"
"Musahar",""
"Female","508"
"Male","524"
"Musalman",""
"Female","1074"
"Male","1123"
"Nuniya",""
"Female","297"
"Male","280"
"Others",""
"Female","48"
"Male","34"
"Sonar",""
"Female","325"
"Male","287"
"Sudhi",""
"Female","641"
"Male","683"
"Tamang",""
"Female","10"
"Male","5"
"Tatma/Tatwa",""
"Female","733"
"Male","734"
"Teli",""
"Female","575"
"Male","611"
"Terai Others",""
"Female","13"
"Male","23"
"Tharu",""
"Female","58"
"Male","65"
"Yadav",""
"Female","5423"
"Male","5783"
"Yakkha",""
"Female","9"
"Male","3"
