"Population by Single Year of Age","Number"
"0",""
"Female","42"
"Male","41"
"1",""
"Female","45"
"Male","41"
"10",""
"Female","79"
"Male","69"
"11",""
"Female","51"
"Male","60"
"12",""
"Female","90"
"Male","91"
"13",""
"Female","81"
"Male","80"
"14",""
"Female","75"
"Male","75"
"15",""
"Female","68"
"Male","69"
"16",""
"Female","86"
"Male","76"
"17",""
"Female","67"
"Male","58"
"18",""
"Female","87"
"Male","72"
"19",""
"Female","56"
"Male","51"
"2",""
"Female","53"
"Male","48"
"20",""
"Female","56"
"Male","55"
"21",""
"Female","45"
"Male","43"
"22",""
"Female","46"
"Male","47"
"23",""
"Female","47"
"Male","28"
"24",""
"Female","45"
"Male","43"
"25",""
"Female","59"
"Male","42"
"26",""
"Female","34"
"Male","27"
"27",""
"Female","41"
"Male","27"
"28",""
"Female","39"
"Male","33"
"29",""
"Female","19"
"Male","20"
"3",""
"Female","59"
"Male","51"
"30",""
"Female","49"
"Male","54"
"31",""
"Female","23"
"Male","17"
"32",""
"Female","37"
"Male","48"
"33",""
"Female","19"
"Male","9"
"34",""
"Female","21"
"Male","17"
"35",""
"Female","45"
"Male","38"
"36",""
"Female","29"
"Male","34"
"37",""
"Female","19"
"Male","20"
"38",""
"Female","36"
"Male","36"
"39",""
"Female","20"
"Male","17"
"4",""
"Female","64"
"Male","53"
"40",""
"Female","59"
"Male","47"
"41",""
"Female","14"
"Male","10"
"42",""
"Female","34"
"Male","21"
"43",""
"Female","25"
"Male","21"
"44",""
"Female","17"
"Male","18"
"45",""
"Female","51"
"Male","38"
"46",""
"Female","28"
"Male","24"
"47",""
"Female","10"
"Male","15"
"48",""
"Female","37"
"Male","30"
"49",""
"Female","18"
"Male","19"
"5",""
"Female","54"
"Male","66"
"50",""
"Female","45"
"Male","39"
"51",""
"Female","14"
"Male","17"
"52",""
"Female","29"
"Male","33"
"53",""
"Female","17"
"Male","26"
"54",""
"Female","9"
"Male","12"
"55",""
"Female","27"
"Male","30"
"56",""
"Female","20"
"Male","18"
"57",""
"Female","17"
"Male","18"
"58",""
"Female","26"
"Male","32"
"59",""
"Female","18"
"Male","17"
"6",""
"Female","57"
"Male","58"
"60",""
"Female","43"
"Male","47"
"61",""
"Female","11"
"Male","12"
"62",""
"Female","18"
"Male","11"
"63",""
"Female","11"
"Male","15"
"64",""
"Female","8"
"Male","9"
"65",""
"Female","32"
"Male","16"
"66",""
"Female","7"
"Male","9"
"67",""
"Female","15"
"Male","20"
"68",""
"Female","14"
"Male","21"
"69",""
"Female","11"
"Male","6"
"7",""
"Female","74"
"Male","71"
"70",""
"Female","36"
"Male","30"
"71",""
"Female","6"
"Male","7"
"72",""
"Female","14"
"Male","7"
"73",""
"Female","2"
"Male","8"
"74",""
"Female","6"
"Male","6"
"75",""
"Female","15"
"Male","11"
"76",""
"Female","3"
"Male","4"
"77",""
"Female","9"
"Male","6"
"78",""
"Female","11"
"Male","4"
"79",""
"Female","2"
"Male","2"
"8",""
"Female","69"
"Male","58"
"80",""
"Female","1"
"Male","6"
"81",""
"Female","7"
"Male","8"
"82",""
"Female","3"
"Male","2"
"83",""
"Female","4"
"Male","2"
"84",""
"Female","4"
"Male","2"
"85",""
"Female","17"
"Male","10"
"9",""
"Female","65"
"Male","49"
