"Population by Mother tongue","Number"
"Avadhi",""
"Female","5"
"Male","8"
"Bhojpuri",""
"Female","150"
"Male","215"
"Bote",""
"Female","252"
"Male","223"
"Darai",""
"Female","211"
"Male","159"
"Ghale",""
"Female","8"
"Male","4"
"Gurung",""
"Female","406"
"Male","311"
"Hindi",""
"Female","15"
"Male","39"
"Hyolmo/Yholmo",""
"Female","28"
"Male","19"
"Khash",""
"Female","6"
"Male","5"
"Kumal",""
"Female","843"
"Male","712"
"Magar",""
"Female","4910"
"Male","3822"
"Maithili",""
"Female","120"
"Male","114"
"Nepali",""
"Female","15382"
"Male","11979"
"Newar",""
"Female","343"
"Male","255"
"Not Reported",""
"Female","20"
"Male","15"
"Others",""
"Female","20"
"Male","15"
"Rai",""
"Female","15"
"Male","15"
"Sherpa",""
"Female","7"
"Male","7"
"Sign Language",""
"Female","10"
"Male","16"
"Sunuwar",""
"Female","6"
"Male","5"
"Tamang",""
"Female","138"
"Male","116"
"Tharu",""
"Female","7153"
"Male","5978"
"Uranw/Urau",""
"Female","17"
"Male","15"
"Urdu",""
"Female","18"
"Male","10"
