"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","15"
"Male","6"
"Bangali",""
"Female","2"
"Male","10"
"Bote",""
"Female","266"
"Male","241"
"Brahman - Hill",""
"Female","5467"
"Male","4231"
"Brahman - Tarai",""
"Female","4"
"Male","7"
"Chamar/ Harijan/ Ram",""
"Female","14"
"Male","7"
"Chhetri",""
"Female","2199"
"Male","1802"
"Damai/Dholi",""
"Female","527"
"Male","457"
"Darai",""
"Female","350"
"Male","264"
"Ghale",""
"Female","21"
"Male","21"
"Gharti/Bhujel",""
"Female","52"
"Male","35"
"Gurung",""
"Female","554"
"Male","423"
"Hajam/Thakur",""
"Female","8"
"Male","13"
"Halwai",""
"Female","4"
"Male","11"
"Hyolmo",""
"Female","30"
"Male","21"
"Jhangad/ Dhagar",""
"Female","17"
"Male","15"
"Kami",""
"Female","1388"
"Male","1036"
"Kathabaniyan",""
"Female","66"
"Male","76"
"Koiri/Kushwaha",""
"Female","18"
"Male","19"
"Kumal",""
"Female","3626"
"Male","2860"
"Lohar",""
"Female","3"
"Male","8"
"Magar",""
"Female","5894"
"Male","4640"
"Majhi",""
"Female","11"
"Male","7"
"Mallaha",""
"Female","7"
"Male","9"
"Musahar",""
"Female","89"
"Male","75"
"Musalman",""
"Female","63"
"Male","69"
"Newar",""
"Female","570"
"Male","417"
"Others",""
"Female","47"
"Male","51"
"Rai",""
"Female","23"
"Male","19"
"Sanyasi/Dasnami",""
"Female","168"
"Male","119"
"Sarki",""
"Female","246"
"Male","187"
"Sunuwar",""
"Female","45"
"Male","35"
"Tamang",""
"Female","194"
"Male","152"
"Teli",""
"Female","2"
"Male","9"
"Thakuri",""
"Female","737"
"Male","527"
"Tharu",""
"Female","7339"
"Male","6144"
"Yadav",""
"Female","17"
"Male","34"
