"Population by Single Year of Age","Number"
"0",""
"Female","247"
"Male","204"
"1",""
"Female","218"
"Male","236"
"10",""
"Female","400"
"Male","343"
"11",""
"Female","275"
"Male","273"
"12",""
"Female","357"
"Male","379"
"13",""
"Female","324"
"Male","255"
"14",""
"Female","292"
"Male","300"
"15",""
"Female","267"
"Male","242"
"16",""
"Female","288"
"Male","255"
"17",""
"Female","200"
"Male","178"
"18",""
"Female","282"
"Male","226"
"19",""
"Female","179"
"Male","142"
"2",""
"Female","298"
"Male","261"
"20",""
"Female","198"
"Male","134"
"21",""
"Female","230"
"Male","151"
"22",""
"Female","273"
"Male","160"
"23",""
"Female","194"
"Male","107"
"24",""
"Female","175"
"Male","131"
"25",""
"Female","234"
"Male","119"
"26",""
"Female","167"
"Male","90"
"27",""
"Female","181"
"Male","91"
"28",""
"Female","181"
"Male","107"
"29",""
"Female","69"
"Male","43"
"3",""
"Female","269"
"Male","258"
"30",""
"Female","205"
"Male","126"
"31",""
"Female","87"
"Male","62"
"32",""
"Female","147"
"Male","93"
"33",""
"Female","85"
"Male","52"
"34",""
"Female","91"
"Male","56"
"35",""
"Female","212"
"Male","122"
"36",""
"Female","121"
"Male","80"
"37",""
"Female","52"
"Male","44"
"38",""
"Female","136"
"Male","70"
"39",""
"Female","46"
"Male","44"
"4",""
"Female","330"
"Male","323"
"40",""
"Female","195"
"Male","142"
"41",""
"Female","62"
"Male","50"
"42",""
"Female","105"
"Male","80"
"43",""
"Female","48"
"Male","46"
"44",""
"Female","61"
"Male","33"
"45",""
"Female","158"
"Male","123"
"46",""
"Female","71"
"Male","57"
"47",""
"Female","28"
"Male","44"
"48",""
"Female","85"
"Male","89"
"49",""
"Female","41"
"Male","35"
"5",""
"Female","306"
"Male","307"
"50",""
"Female","137"
"Male","127"
"51",""
"Female","30"
"Male","42"
"52",""
"Female","60"
"Male","59"
"53",""
"Female","38"
"Male","47"
"54",""
"Female","25"
"Male","32"
"55",""
"Female","91"
"Male","101"
"56",""
"Female","48"
"Male","60"
"57",""
"Female","30"
"Male","44"
"58",""
"Female","37"
"Male","54"
"59",""
"Female","31"
"Male","20"
"6",""
"Female","317"
"Male","336"
"60",""
"Female","119"
"Male","99"
"61",""
"Female","34"
"Male","41"
"62",""
"Female","28"
"Male","35"
"63",""
"Female","19"
"Male","31"
"64",""
"Female","19"
"Male","23"
"65",""
"Female","52"
"Male","51"
"66",""
"Female","22"
"Male","35"
"67",""
"Female","24"
"Male","34"
"68",""
"Female","27"
"Male","42"
"69",""
"Female","15"
"Male","17"
"7",""
"Female","295"
"Male","302"
"70",""
"Female","54"
"Male","42"
"71",""
"Female","11"
"Male","16"
"72",""
"Female","14"
"Male","14"
"73",""
"Female","7"
"Male","9"
"74",""
"Female","7"
"Male","10"
"75",""
"Female","25"
"Male","20"
"76",""
"Female","4"
"Male","6"
"77",""
"Female","5"
"Male","5"
"78",""
"Female","5"
"Male","17"
"79",""
"Female","5"
"Male","10"
"8",""
"Female","351"
"Male","378"
"80",""
"Female","14"
"Male","16"
"81",""
"Female","2"
"Male","3"
"82",""
"Female","5"
"Male","4"
"83",""
"Female","3"
"Male","5"
"84",""
"Female","7"
"Male","5"
"85",""
"Female","22"
"Male","7"
"9",""
"Female","283"
"Male","255"
