"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","84"
"Male","87"
"Baraee",""
"Female","215"
"Male","218"
"Bin",""
"Female","83"
"Male","80"
"Brahman - Hill",""
"Female","1032"
"Male","988"
"Brahman - Tarai",""
"Female","167"
"Male","159"
"Chamar/ Harijan/ Ram",""
"Female","713"
"Male","769"
"Chamling",""
"Female","5"
"Male","7"
"Chhetri",""
"Female","2199"
"Male","2132"
"Damai/Dholi",""
"Female","312"
"Male","327"
"Danuwar",""
"Female","6"
"Male","9"
"Dhanuk",""
"Female","94"
"Male","96"
"Dhobi",""
"Female","20"
"Male","12"
"Dom",""
"Female","9"
"Male","15"
"Dusadh/ Pasawan/ Pasi",""
"Female","83"
"Male","88"
"Gaderi/Bhedihar",""
"Female","73"
"Male","78"
"Gharti/Bhujel",""
"Female","192"
"Male","210"
"Gurung",""
"Female","12"
"Male","7"
"Hajam/Thakur",""
"Female","157"
"Male","200"
"Halkhor",""
"Female","7"
"Male","8"
"Halwai",""
"Female","314"
"Male","346"
"Kalwar",""
"Female","133"
"Male","137"
"Kami",""
"Female","714"
"Male","767"
"Kathabaniyan",""
"Female","291"
"Male","292"
"Kayastha",""
"Female","14"
"Male","8"
"Kewat",""
"Female","44"
"Male","49"
"Khatwe",""
"Female","187"
"Male","212"
"Koiri/Kushwaha",""
"Female","6278"
"Male","6766"
"Kumal",""
"Female","14"
"Male","14"
"Kumhar",""
"Female","10"
"Male","7"
"Kurmi",""
"Female","213"
"Male","233"
"Limbu",""
"Female","8"
"Male","3"
"Lohar",""
"Female","106"
"Male","127"
"Magar",""
"Female","1467"
"Male","1492"
"Majhi",""
"Female","531"
"Male","513"
"Mali",""
"Female","15"
"Male","12"
"Mallaha",""
"Female","30"
"Male","37"
"Marwadi",""
"Female","13"
"Male","12"
"Musahar",""
"Female","219"
"Male","219"
"Musalman",""
"Female","354"
"Male","368"
"Newar",""
"Female","781"
"Male","825"
"Others",""
"Female","20"
"Male","17"
"Rai",""
"Female","54"
"Male","45"
"Rajput",""
"Female","93"
"Male","98"
"Sanyasi/Dasnami",""
"Female","72"
"Male","55"
"Sarki",""
"Female","214"
"Male","153"
"Sonar",""
"Female","106"
"Male","119"
"Sudhi",""
"Female","283"
"Male","297"
"Sunuwar",""
"Female","61"
"Male","55"
"Tamang",""
"Female","1997"
"Male","2015"
"Tatma/Tatwa",""
"Female","260"
"Male","242"
"Teli",""
"Female","522"
"Male","587"
"Terai Others",""
"Female","49"
"Male","47"
"Thakuri",""
"Female","33"
"Male","32"
"Tharu",""
"Female","15"
"Male","9"
"Undefined Others",""
"Female","9"
"Male","6"
"Yadav",""
"Female","1199"
"Male","1272"
