"Population by Single Year of Age","Number"
"0",""
"Female","247"
"Male","230"
"1",""
"Female","188"
"Male","191"
"10",""
"Female","312"
"Male","382"
"11",""
"Female","287"
"Male","311"
"12",""
"Female","334"
"Male","366"
"13",""
"Female","359"
"Male","341"
"14",""
"Female","373"
"Male","335"
"15",""
"Female","370"
"Male","359"
"16",""
"Female","422"
"Male","387"
"17",""
"Female","356"
"Male","315"
"18",""
"Female","440"
"Male","435"
"19",""
"Female","278"
"Male","228"
"2",""
"Female","237"
"Male","233"
"20",""
"Female","441"
"Male","335"
"21",""
"Female","285"
"Male","208"
"22",""
"Female","446"
"Male","311"
"23",""
"Female","262"
"Male","224"
"24",""
"Female","303"
"Male","212"
"25",""
"Female","511"
"Male","382"
"26",""
"Female","272"
"Male","217"
"27",""
"Female","252"
"Male","184"
"28",""
"Female","389"
"Male","253"
"29",""
"Female","132"
"Male","110"
"3",""
"Female","283"
"Male","285"
"30",""
"Female","600"
"Male","436"
"31",""
"Female","129"
"Male","119"
"32",""
"Female","334"
"Male","265"
"33",""
"Female","164"
"Male","129"
"34",""
"Female","176"
"Male","132"
"35",""
"Female","572"
"Male","549"
"36",""
"Female","226"
"Male","188"
"37",""
"Female","141"
"Male","115"
"38",""
"Female","258"
"Male","227"
"39",""
"Female","104"
"Male","82"
"4",""
"Female","301"
"Male","273"
"40",""
"Female","564"
"Male","481"
"41",""
"Female","119"
"Male","106"
"42",""
"Female","235"
"Male","254"
"43",""
"Female","140"
"Male","100"
"44",""
"Female","128"
"Male","112"
"45",""
"Female","434"
"Male","476"
"46",""
"Female","134"
"Male","140"
"47",""
"Female","101"
"Male","101"
"48",""
"Female","194"
"Male","191"
"49",""
"Female","94"
"Male","91"
"5",""
"Female","275"
"Male","284"
"50",""
"Female","412"
"Male","396"
"51",""
"Female","60"
"Male","92"
"52",""
"Female","154"
"Male","185"
"53",""
"Female","90"
"Male","56"
"54",""
"Female","101"
"Male","63"
"55",""
"Female","280"
"Male","383"
"56",""
"Female","89"
"Male","109"
"57",""
"Female","64"
"Male","59"
"58",""
"Female","134"
"Male","120"
"59",""
"Female","61"
"Male","74"
"6",""
"Female","254"
"Male","294"
"60",""
"Female","279"
"Male","278"
"61",""
"Female","58"
"Male","56"
"62",""
"Female","93"
"Male","83"
"63",""
"Female","61"
"Male","71"
"64",""
"Female","42"
"Male","35"
"65",""
"Female","181"
"Male","199"
"66",""
"Female","16"
"Male","42"
"67",""
"Female","32"
"Male","39"
"68",""
"Female","56"
"Male","84"
"69",""
"Female","29"
"Male","34"
"7",""
"Female","289"
"Male","268"
"70",""
"Female","139"
"Male","132"
"71",""
"Female","23"
"Male","14"
"72",""
"Female","29"
"Male","44"
"73",""
"Female","16"
"Male","17"
"74",""
"Female","14"
"Male","10"
"75",""
"Female","62"
"Male","63"
"76",""
"Female","9"
"Male","13"
"77",""
"Female","10"
"Male","9"
"78",""
"Female","20"
"Male","27"
"79",""
"Female","6"
"Male","12"
"8",""
"Female","305"
"Male","308"
"80",""
"Female","43"
"Male","29"
"81",""
"Female","5"
"Male","13"
"82",""
"Female","8"
"Male","5"
"83",""
"Female","1"
"Male","5"
"84",""
"Female","5"
"Male","7"
"85",""
"Female","52"
"Male","49"
"9",""
"Female","248"
"Male","223"
