"Population by Single Year of Age","Number"
"0",""
"Female","429"
"Male","505"
"1",""
"Female","367"
"Male","399"
"10",""
"Female","768"
"Male","797"
"11",""
"Female","539"
"Male","695"
"12",""
"Female","752"
"Male","858"
"13",""
"Female","665"
"Male","641"
"14",""
"Female","670"
"Male","659"
"15",""
"Female","617"
"Male","628"
"16",""
"Female","670"
"Male","602"
"17",""
"Female","538"
"Male","448"
"18",""
"Female","764"
"Male","632"
"19",""
"Female","443"
"Male","318"
"2",""
"Female","480"
"Male","494"
"20",""
"Female","728"
"Male","476"
"21",""
"Female","368"
"Male","261"
"22",""
"Female","574"
"Male","382"
"23",""
"Female","421"
"Male","303"
"24",""
"Female","422"
"Male","313"
"25",""
"Female","641"
"Male","430"
"26",""
"Female","415"
"Male","294"
"27",""
"Female","346"
"Male","249"
"28",""
"Female","548"
"Male","388"
"29",""
"Female","176"
"Male","185"
"3",""
"Female","537"
"Male","548"
"30",""
"Female","740"
"Male","478"
"31",""
"Female","153"
"Male","138"
"32",""
"Female","408"
"Male","298"
"33",""
"Female","225"
"Male","164"
"34",""
"Female","198"
"Male","179"
"35",""
"Female","691"
"Male","538"
"36",""
"Female","266"
"Male","189"
"37",""
"Female","152"
"Male","105"
"38",""
"Female","327"
"Male","232"
"39",""
"Female","113"
"Male","90"
"4",""
"Female","576"
"Male","558"
"40",""
"Female","626"
"Male","495"
"41",""
"Female","101"
"Male","85"
"42",""
"Female","205"
"Male","195"
"43",""
"Female","124"
"Male","127"
"44",""
"Female","135"
"Male","81"
"45",""
"Female","397"
"Male","429"
"46",""
"Female","161"
"Male","103"
"47",""
"Female","104"
"Male","84"
"48",""
"Female","215"
"Male","205"
"49",""
"Female","66"
"Male","68"
"5",""
"Female","601"
"Male","656"
"50",""
"Female","417"
"Male","344"
"51",""
"Female","60"
"Male","90"
"52",""
"Female","115"
"Male","142"
"53",""
"Female","86"
"Male","84"
"54",""
"Female","74"
"Male","83"
"55",""
"Female","251"
"Male","272"
"56",""
"Female","92"
"Male","85"
"57",""
"Female","61"
"Male","75"
"58",""
"Female","114"
"Male","107"
"59",""
"Female","62"
"Male","69"
"6",""
"Female","572"
"Male","603"
"60",""
"Female","379"
"Male","313"
"61",""
"Female","63"
"Male","76"
"62",""
"Female","94"
"Male","83"
"63",""
"Female","57"
"Male","48"
"64",""
"Female","53"
"Male","48"
"65",""
"Female","229"
"Male","189"
"66",""
"Female","53"
"Male","66"
"67",""
"Female","45"
"Male","51"
"68",""
"Female","68"
"Male","80"
"69",""
"Female","25"
"Male","32"
"7",""
"Female","598"
"Male","570"
"70",""
"Female","187"
"Male","162"
"71",""
"Female","37"
"Male","33"
"72",""
"Female","56"
"Male","63"
"73",""
"Female","24"
"Male","42"
"74",""
"Female","13"
"Male","28"
"75",""
"Female","98"
"Male","71"
"76",""
"Female","26"
"Male","26"
"77",""
"Female","16"
"Male","21"
"78",""
"Female","28"
"Male","41"
"79",""
"Female","8"
"Male","13"
"8",""
"Female","659"
"Male","747"
"80",""
"Female","78"
"Male","54"
"81",""
"Female","5"
"Male","13"
"82",""
"Female","13"
"Male","17"
"83",""
"Female","5"
"Male","13"
"84",""
"Female","8"
"Male","14"
"85",""
"Female","71"
"Male","55"
"9",""
"Female","553"
"Male","520"
