"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","45"
"Male","44"
"Baraee",""
"Female","149"
"Male","146"
"Bin",""
"Female","528"
"Male","516"
"Brahman - Hill",""
"Female","60"
"Male","40"
"Brahman - Tarai",""
"Female","281"
"Male","253"
"Chamar/ Harijan/ Ram",""
"Female","770"
"Male","723"
"Chhetri",""
"Female","20"
"Male","23"
"Damai/Dholi",""
"Female","53"
"Male","38"
"Dhanuk",""
"Female","665"
"Male","661"
"Dhobi",""
"Female","188"
"Male","159"
"Dhunia",""
"Female","53"
"Male","50"
"Dom",""
"Female","37"
"Male","38"
"Dusadh/ Pasawan/ Pasi",""
"Female","39"
"Male","35"
"Gharti/Bhujel",""
"Female","12"
"Male","8"
"Hajam/Thakur",""
"Female","142"
"Male","133"
"Halwai",""
"Female","61"
"Male","52"
"Kalwar",""
"Female","797"
"Male","730"
"Kami",""
"Female","26"
"Male","23"
"Kanu",""
"Female","282"
"Male","310"
"Kathabaniyan",""
"Female","28"
"Male","19"
"Kayastha",""
"Female","23"
"Male","19"
"Kewat",""
"Female","108"
"Male","116"
"Khatwe",""
"Female","553"
"Male","530"
"Koiri/Kushwaha",""
"Female","291"
"Male","311"
"Kumal",""
"Female","269"
"Male","270"
"Kumhar",""
"Female","11"
"Male","9"
"Kurmi",""
"Female","113"
"Male","127"
"Lohar",""
"Female","258"
"Male","259"
"Mali",""
"Female","65"
"Male","61"
"Mallaha",""
"Female","360"
"Male","344"
"Musahar",""
"Female","1679"
"Male","1620"
"Musalman",""
"Female","411"
"Male","364"
"Newar",""
"Female","73"
"Male","73"
"Nuniya",""
"Female","272"
"Male","264"
"Others",""
"Female","61"
"Male","40"
"Rai",""
"Female","7"
"Male","8"
"Rajput",""
"Female","14"
"Male","9"
"Sanyasi/Dasnami",""
"Female","41"
"Male","50"
"Sonar",""
"Female","177"
"Male","167"
"Sudhi",""
"Female","345"
"Male","349"
"Tamang",""
"Female","20"
"Male","10"
"Tatma/Tatwa",""
"Female","835"
"Male","855"
"Teli",""
"Female","763"
"Male","699"
"Terai Others",""
"Female","61"
"Male","58"
"Yadav",""
"Female","5024"
"Male","5168"
