"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","185"
"Male","184"
"Bantar/Sardar",""
"Female","59"
"Male","50"
"Baraee",""
"Female","60"
"Male","71"
"Brahman - Hill",""
"Female","16"
"Male","9"
"Brahman - Tarai",""
"Female","25"
"Male","19"
"Chamar/ Harijan/ Ram",""
"Female","558"
"Male","480"
"Chhetri",""
"Female","19"
"Male","17"
"Danuwar",""
"Female","249"
"Male","238"
"Dhanuk",""
"Female","209"
"Male","206"
"Dhobi",""
"Female","9"
"Male","8"
"Dom",""
"Female","17"
"Male","19"
"Dusadh/ Pasawan/ Pasi",""
"Female","16"
"Male","11"
"Gaderi/Bhedihar",""
"Female","17"
"Male","14"
"Hajam/Thakur",""
"Female","115"
"Male","106"
"Halwai",""
"Female","146"
"Male","146"
"Jhangad/ Dhagar",""
"Female","163"
"Male","125"
"Kalwar",""
"Female","64"
"Male","54"
"Kami",""
"Female","37"
"Male","46"
"Kathabaniyan",""
"Female","33"
"Male","38"
"Kayastha",""
"Female","18"
"Male","13"
"Kewat",""
"Female","185"
"Male","159"
"Khatwe",""
"Female","258"
"Male","226"
"Koiri/Kushwaha",""
"Female","598"
"Male","533"
"Kumal",""
"Female","8"
"Male","12"
"Kumhar",""
"Female","31"
"Male","26"
"Kurmi",""
"Female","15"
"Male","7"
"Lohar",""
"Female","29"
"Male","18"
"Mali",""
"Female","37"
"Male","40"
"Mallaha",""
"Female","10"
"Male","13"
"Musahar",""
"Female","1617"
"Male","1579"
"Musalman",""
"Female","1057"
"Male","852"
"Newar",""
"Female","32"
"Male","28"
"Others",""
"Female","25"
"Male","16"
"Rajput",""
"Female","6"
"Male","8"
"Sanyasi/Dasnami",""
"Female","5"
"Male","9"
"Sudhi",""
"Female","31"
"Male","28"
"Sunuwar",""
"Female","7"
"Male","13"
"Tamang",""
"Female","43"
"Male","31"
"Tatma/Tatwa",""
"Female","210"
"Male","190"
"Teli",""
"Female","139"
"Male","135"
"Terai Others",""
"Female","136"
"Male","105"
"Tharu",""
"Female","213"
"Male","196"
"Yadav",""
"Female","3359"
"Male","3225"
