"Population by Single Year of Age","Number"
"0",""
"Female","186"
"Male","224"
"1",""
"Female","147"
"Male","149"
"10",""
"Female","368"
"Male","410"
"11",""
"Female","177"
"Male","165"
"12",""
"Female","349"
"Male","354"
"13",""
"Female","226"
"Male","196"
"14",""
"Female","242"
"Male","211"
"15",""
"Female","237"
"Male","263"
"16",""
"Female","210"
"Male","194"
"17",""
"Female","128"
"Male","142"
"18",""
"Female","212"
"Male","253"
"19",""
"Female","106"
"Male","91"
"2",""
"Female","247"
"Male","253"
"20",""
"Female","285"
"Male","217"
"21",""
"Female","70"
"Male","77"
"22",""
"Female","178"
"Male","141"
"23",""
"Female","121"
"Male","89"
"24",""
"Female","113"
"Male","78"
"25",""
"Female","351"
"Male","237"
"26",""
"Female","109"
"Male","89"
"27",""
"Female","146"
"Male","96"
"28",""
"Female","212"
"Male","125"
"29",""
"Female","26"
"Male","29"
"3",""
"Female","262"
"Male","255"
"30",""
"Female","426"
"Male","275"
"31",""
"Female","13"
"Male","19"
"32",""
"Female","164"
"Male","117"
"33",""
"Female","62"
"Male","27"
"34",""
"Female","57"
"Male","45"
"35",""
"Female","418"
"Male","305"
"36",""
"Female","65"
"Male","60"
"37",""
"Female","50"
"Male","50"
"38",""
"Female","128"
"Male","96"
"39",""
"Female","21"
"Male","22"
"4",""
"Female","279"
"Male","230"
"40",""
"Female","353"
"Male","319"
"41",""
"Female","24"
"Male","18"
"42",""
"Female","96"
"Male","60"
"43",""
"Female","33"
"Male","23"
"44",""
"Female","26"
"Male","23"
"45",""
"Female","275"
"Male","290"
"46",""
"Female","33"
"Male","41"
"47",""
"Female","31"
"Male","40"
"48",""
"Female","77"
"Male","65"
"49",""
"Female","11"
"Male","10"
"5",""
"Female","311"
"Male","320"
"50",""
"Female","249"
"Male","261"
"51",""
"Female","6"
"Male","13"
"52",""
"Female","43"
"Male","43"
"53",""
"Female","23"
"Male","17"
"54",""
"Female","17"
"Male","25"
"55",""
"Female","164"
"Male","203"
"56",""
"Female","35"
"Male","36"
"57",""
"Female","23"
"Male","27"
"58",""
"Female","54"
"Male","52"
"59",""
"Female","14"
"Male","18"
"6",""
"Female","248"
"Male","300"
"60",""
"Female","172"
"Male","181"
"61",""
"Female","16"
"Male","19"
"62",""
"Female","44"
"Male","40"
"63",""
"Female","31"
"Male","12"
"64",""
"Female","10"
"Male","14"
"65",""
"Female","150"
"Male","146"
"66",""
"Female","14"
"Male","15"
"67",""
"Female","11"
"Male","8"
"68",""
"Female","21"
"Male","27"
"69",""
"Female","13"
"Male","14"
"7",""
"Female","269"
"Male","258"
"70",""
"Female","89"
"Male","94"
"71",""
"Female","7"
"Male","2"
"72",""
"Female","16"
"Male","22"
"73",""
"Female","9"
"Male","8"
"74",""
"Female","2"
"Male","5"
"75",""
"Female","53"
"Male","61"
"76",""
"Female","7"
"Male","7"
"77",""
"Female","3"
"Male","6"
"78",""
"Female","6"
"Male","5"
"79",""
"Female","3"
"Male","1"
"8",""
"Female","356"
"Male","346"
"80",""
"Female","20"
"Male","23"
"81",""
"Female","2"
"Male","0"
"82",""
"Female","2"
"Male","0"
"83",""
"Female","0"
"Male","1"
"84",""
"Female","0"
"Male","2"
"85",""
"Female","17"
"Male","24"
"9",""
"Female","186"
"Male","174"
