"Population by Caste Ethinicity","Number"
"Badi",""
"Female","8"
"Male","14"
"","22"
"Bhote",""
"Female","17"
"Male","8"
"","25"
"Brahman - Hill",""
"Female","5938"
"Male","9945"
"","15883"
"Brahman - Tarai",""
"Female","23"
"Male","51"
"","74"
"Chamar/ Harijan/ Ram",""
"Female","3"
"Male","14"
"","17"
"Chamling",""
"Female","8"
"Male","13"
"","21"
"Chepang /Praja",""
"Female","22"
"Male","27"
"","49"
"Chhetri",""
"Female","5937"
"Male","7433"
"","13370"
"Dalit Others",""
"Female","120"
"Male","143"
"","263"
"Damai/Dholi",""
"Female","118"
"Male","121"
"","239"
"Danuwar",""
"Female","11"
"Male","16"
"","27"
"Dhanuk",""
"Female","8"
"Male","65"
"","73"
"Foreigner",""
"Female","8"
"Male","9"
"","17"
"Gaine",""
"Female","15"
"Male","21"
"","36"
"Ghale",""
"Female","7"
"Male","6"
"","13"
"Gharti/Bhujel",""
"Female","54"
"Male","59"
"","113"
"Gurung",""
"Female","231"
"Male","265"
"","496"
"Hajam/Thakur",""
"Female","22"
"Male","62"
"","84"
"Halwai",""
"Female","17"
"Male","31"
"","48"
"Kalwar",""
"Female","12"
"Male","29"
"","41"
"Kami",""
"Female","166"
"Male","201"
"","367"
"Kanu",""
"Female","7"
"Male","10"
"","17"
"Kathabaniyan",""
"Female","14"
"Male","20"
"","34"
"Kayastha",""
"Female","13"
"Male","34"
"","47"
"Koiri/Kushwaha",""
"Female","27"
"Male","85"
"","112"
"Kumal",""
"Female","15"
"Male","22"
"","37"
"Kumhar",""
"Female","3"
"Male","14"
"","17"
"Kurmi",""
"Female","6"
"Male","40"
"","46"
"Limbu",""
"Female","124"
"Male","196"
"","320"
"Lohar",""
"Female","1"
"Male","13"
"","14"
"Magar",""
"Female","906"
"Male","1030"
"","1936"
"Majhi",""
"Female","41"
"Male","58"
"","99"
"Mali",""
"Female","6"
"Male","9"
"","15"
"Marwadi",""
"Female","13"
"Male","10"
"","23"
"Musalman",""
"Female","40"
"Male","152"
"","192"
"Newar",""
"Female","12354"
"Male","12087"
"","24441"
"Others",""
"Female","60"
"Male","131"
"","191"
"Rai",""
"Female","381"
"Male","447"
"","828"
"Rajbansi",""
"Female","11"
"Male","17"
"","28"
"Rajput",""
"Female","5"
"Male","17"
"","22"
"Sanyasi/Dasnami",""
"Female","51"
"Male","72"
"","123"
"Sarki",""
"Female","112"
"Male","119"
"","231"
"Sherpa",""
"Female","30"
"Male","33"
"","63"
"Sonar",""
"Female","2"
"Male","9"
"","11"
"Sudhi",""
"Female","5"
"Male","30"
"","35"
"Sunuwar",""
"Female","10"
"Male","16"
"","26"
"Tamang",""
"Female","1608"
"Male","1811"
"","3419"
"Teli",""
"Female","26"
"Male","98"
"","124"
"Terai Others",""
"Female","46"
"Male","121"
"","167"
"Thakali",""
"Female","19"
"Male","21"
"","40"
"Thakuri",""
"Female","186"
"Male","375"
"","561"
"Thami",""
"Female","7"
"Male","7"
"","14"
"Tharu",""
"Female","186"
"Male","458"
"","644"
"Yadav",""
"Female","66"
"Male","381"
"","447"
