"Population by Caste Ethinicity","Number"
"Badi",""
"Female","22"
"Male","20"
"","42"
"Bantaba",""
"Female","6"
"Male","7"
"","13"
"Brahman - Hill",""
"Female","2874"
"Male","2277"
"","5151"
"Brahman - Tarai",""
"Female","20"
"Male","14"
"","34"
"Chhetri",""
"Female","1141"
"Male","863"
"","2004"
"Damai/Dholi",""
"Female","447"
"Male","378"
"","825"
"Dhanuk",""
"Female","5"
"Male","7"
"","12"
"Dhimal",""
"Female","7"
"Male","5"
"","12"
"Gharti/Bhujel",""
"Female","99"
"Male","73"
"","172"
"Gurung",""
"Female","70"
"Male","58"
"","128"
"Hajam/Thakur",""
"Female","11"
"Male","11"
"","22"
"Halwai",""
"Female","37"
"Male","35"
"","72"
"Kami",""
"Female","803"
"Male","660"
"","1463"
"Limbu",""
"Female","3530"
"Male","2883"
"","6413"
"Magar",""
"Female","2667"
"Male","2118"
"","4785"
"Majhi",""
"Female","60"
"Male","54"
"","114"
"Musalman",""
"Female","44"
"Male","57"
"","101"
"Newar",""
"Female","667"
"Male","554"
"","1221"
"Others",""
"Female","73"
"Male","66"
"","139"
"Pattharkatta/ Kushwadiya",""
"Female","6"
"Male","6"
"","12"
"Rai",""
"Female","3560"
"Male","2947"
"","6507"
"Rajbansi",""
"Female","11"
"Male","14"
"","25"
"Sanyasi/Dasnami",""
"Female","36"
"Male","33"
"","69"
"Sarki",""
"Female","187"
"Male","151"
"","338"
"Sherpa",""
"Female","8"
"Male","13"
"","21"
"Tamang",""
"Female","1043"
"Male","822"
"","1865"
"Teli",""
"Female","41"
"Male","45"
"","86"
"Thakuri",""
"Female","131"
"Male","95"
"","226"
"Tharu",""
"Female","35"
"Male","33"
"","68"
"Undefined Others",""
"Female","36"
"Male","30"
"","66"
"Yadav",""
"Female","5"
"Male","6"
"","11"
"Yakkha",""
"Female","21"
"Male","15"
"","36"
