"Population by Caste Ethinicity","Number"
"Badi",""
"Female","59"
"Male","57"
"","116"
"Bangali",""
"Female","17"
"Male","34"
"","51"
"Bantaba",""
"Female","13"
"Male","19"
"","32"
"Bantar/Sardar",""
"Female","1"
"Male","11"
"","12"
"Baraee",""
"Female","2"
"Male","10"
"","12"
"Bhote",""
"Female","86"
"Male","98"
"","184"
"Brahman - Hill",""
"Female","9272"
"Male","9641"
"","18913"
"Brahman - Tarai",""
"Female","24"
"Male","42"
"","66"
"Chamar/ Harijan/ Ram",""
"Female","24"
"Male","48"
"","72"
"Chamling",""
"Female","25"
"Male","23"
"","48"
"Chepang /Praja",""
"Female","55"
"Male","67"
"","122"
"Chhetri",""
"Female","7916"
"Male","7962"
"","15878"
"Dalit Others",""
"Female","222"
"Male","263"
"","485"
"Damai/Dholi",""
"Female","319"
"Male","309"
"","628"
"Danuwar",""
"Female","49"
"Male","61"
"","110"
"Dhanuk",""
"Female","17"
"Male","41"
"","58"
"Dhimal",""
"Female","149"
"Male","119"
"","268"
"Dusadh/ Pasawan/ Pasi",""
"Female","8"
"Male","18"
"","26"
"Foreigner",""
"Female","5"
"Male","12"
"","17"
"Ghale",""
"Female","9"
"Male","15"
"","24"
"Gharti/Bhujel",""
"Female","120"
"Male","146"
"","266"
"Gurung",""
"Female","826"
"Male","748"
"","1574"
"Hajam/Thakur",""
"Female","32"
"Male","78"
"","110"
"Halwai",""
"Female","14"
"Male","26"
"","40"
"Hyolmo",""
"Female","546"
"Male","540"
"","1086"
"Jhangad/ Dhagar",""
"Female","13"
"Male","10"
"","23"
"Jirel",""
"Female","19"
"Male","26"
"","45"
"Kalwar",""
"Female","100"
"Male","206"
"","306"
"Kami",""
"Female","1003"
"Male","1110"
"","2113"
"Kanu",""
"Female","5"
"Male","28"
"","33"
"Kathabaniyan",""
"Female","28"
"Male","41"
"","69"
"Kayastha",""
"Female","13"
"Male","18"
"","31"
"Khatwe",""
"Female","0"
"Male","12"
"","12"
"Khawas",""
"Female","6"
"Male","8"
"","14"
"Koiri/Kushwaha",""
"Female","31"
"Male","72"
"","103"
"Kulung",""
"Female","39"
"Male","53"
"","92"
"Kumal",""
"Female","37"
"Male","34"
"","71"
"Kurmi",""
"Female","8"
"Male","20"
"","28"
"Limbu",""
"Female","431"
"Male","448"
"","879"
"Lohar",""
"Female","11"
"Male","44"
"","55"
"Magar",""
"Female","2045"
"Male","2023"
"","4068"
"Majhi",""
"Female","238"
"Male","235"
"","473"
"Mallaha",""
"Female","7"
"Male","18"
"","25"
"Marwadi",""
"Female","32"
"Male","35"
"","67"
"Musahar",""
"Female","5"
"Male","7"
"","12"
"Musalman",""
"Female","161"
"Male","307"
"","468"
"Newar",""
"Female","6669"
"Male","6379"
"","13048"
"Others",""
"Female","51"
"Male","71"
"","122"
"Pahari",""
"Female","57"
"Male","76"
"","133"
"Punjabi/Sikh",""
"Female","8"
"Male","18"
"","26"
"Rai",""
"Female","2398"
"Male","2058"
"","4456"
"Rajbansi",""
"Female","35"
"Male","26"
"","61"
"Rajput",""
"Female","21"
"Male","34"
"","55"
"Samgpang",""
"Female","4"
"Male","9"
"","13"
"Sanyasi/Dasnami",""
"Female","436"
"Male","440"
"","876"
"Sarki",""
"Female","101"
"Male","89"
"","190"
"Sherpa",""
"Female","2457"
"Male","2232"
"","4689"
"Sonar",""
"Female","21"
"Male","15"
"","36"
"Sudhi",""
"Female","12"
"Male","16"
"","28"
"Sunuwar",""
"Female","266"
"Male","251"
"","517"
"Tajpuriya",""
"Female","46"
"Male","45"
"","91"
"Tamang",""
"Female","16230"
"Male","15655"
"","31885"
"Tatma/Tatwa",""
"Female","1"
"Male","12"
"","13"
"Teli",""
"Female","63"
"Male","138"
"","201"
"Terai Others",""
"Female","134"
"Male","242"
"","376"
"Thakuri",""
"Female","184"
"Male","190"
"","374"
"Thami",""
"Female","15"
"Male","15"
"","30"
"Tharu",""
"Female","318"
"Male","412"
"","730"
"Undefined Others",""
"Female","14"
"Male","8"
"","22"
"Yadav",""
"Female","43"
"Male","151"
"","194"
