"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","9"
"Male","20"
"","29"
"Bangali",""
"Female","72"
"Male","68"
"","140"
"Bantaba",""
"Female","14"
"Male","12"
"","26"
"Brahman - Hill",""
"Female","8750"
"Male","7773"
"","16523"
"Brahman - Tarai",""
"Female","102"
"Male","107"
"","209"
"Chamar/ Harijan/ Ram",""
"Female","7"
"Male","11"
"","18"
"Chamling",""
"Female","15"
"Male","12"
"","27"
"Chhetri",""
"Female","6455"
"Male","5574"
"","12029"
"Damai/Dholi",""
"Female","1015"
"Male","859"
"","1874"
"Danuwar",""
"Female","648"
"Male","618"
"","1266"
"Dev",""
"Female","6"
"Male","7"
"","13"
"Dhanuk",""
"Female","122"
"Male","119"
"","241"
"Dhimal",""
"Female","296"
"Male","255"
"","551"
"Gharti/Bhujel",""
"Female","320"
"Male","257"
"","577"
"Gurung",""
"Female","197"
"Male","175"
"","372"
"Hajam/Thakur",""
"Female","31"
"Male","32"
"","63"
"Halwai",""
"Female","64"
"Male","62"
"","126"
"Jhangad/ Dhagar",""
"Female","23"
"Male","21"
"","44"
"Kami",""
"Female","1575"
"Male","1391"
"","2966"
"Kanu",""
"Female","4"
"Male","7"
"","11"
"Kathabaniyan",""
"Female","19"
"Male","21"
"","40"
"Kayastha",""
"Female","14"
"Male","9"
"","23"
"Khawas",""
"Female","32"
"Male","22"
"","54"
"Kisan",""
"Female","10"
"Male","14"
"","24"
"Koiri/Kushwaha",""
"Female","13"
"Male","11"
"","24"
"Kulung",""
"Female","7"
"Male","9"
"","16"
"Kumal",""
"Female","162"
"Male","181"
"","343"
"Kurmi",""
"Female","19"
"Male","21"
"","40"
"Lepcha",""
"Female","15"
"Male","10"
"","25"
"Limbu",""
"Female","1982"
"Male","1761"
"","3743"
"Magar",""
"Female","1075"
"Male","947"
"","2022"
"Majhi",""
"Female","107"
"Male","97"
"","204"
"Mallaha",""
"Female","9"
"Male","14"
"","23"
"Marwadi",""
"Female","53"
"Male","55"
"","108"
"Meche",""
"Female","112"
"Male","107"
"","219"
"Munda",""
"Female","22"
"Male","29"
"","51"
"Musahar",""
"Female","72"
"Male","55"
"","127"
"Musalman",""
"Female","312"
"Male","327"
"","639"
"Newar",""
"Female","929"
"Male","829"
"","1758"
"Nuniya",""
"Female","7"
"Male","10"
"","17"
"Others",""
"Female","61"
"Male","58"
"","119"
"Rai",""
"Female","1690"
"Male","1555"
"","3245"
"Rajbansi",""
"Female","784"
"Male","772"
"","1556"
"Rajput",""
"Female","4"
"Male","10"
"","14"
"Samgpang",""
"Female","11"
"Male","14"
"","25"
"Sanyasi/Dasnami",""
"Female","939"
"Male","789"
"","1728"
"Sarki",""
"Female","487"
"Male","451"
"","938"
"Satar/ Santhal",""
"Female","315"
"Male","319"
"","634"
"Sherpa",""
"Female","27"
"Male","15"
"","42"
"Sonar",""
"Female","10"
"Male","7"
"","17"
"Sunuwar",""
"Female","60"
"Male","46"
"","106"
"Tajpuriya",""
"Female","11"
"Male","7"
"","18"
"Tamang",""
"Female","1381"
"Male","1226"
"","2607"
"Teli",""
"Female","118"
"Male","149"
"","267"
"Terai Others",""
"Female","236"
"Male","225"
"","461"
"Thakuri",""
"Female","24"
"Male","16"
"","40"
"Tharu",""
"Female","815"
"Male","745"
"","1560"
"Thulung",""
"Female","10"
"Male","8"
"","18"
"Undefined Others",""
"Female","50"
"Male","32"
"","82"
"Yadav",""
"Female","38"
"Male","54"
"","92"
"Yakkha",""
"Female","13"
"Male","18"
"","31"
