"Population by Caste Ethinicity","Number"
"Badi",""
"Female","34"
"Male","31"
"","65"
"Brahman - Hill",""
"Female","669"
"Male","593"
"","1262"
"Chhetri",""
"Female","3967"
"Male","3375"
"","7342"
"Damai/Dholi",""
"Female","250"
"Male","209"
"","459"
"Gharti/Bhujel",""
"Female","196"
"Male","186"
"","382"
"Gurung",""
"Female","41"
"Male","29"
"","70"
"Hyolmo",""
"Female","108"
"Male","102"
"","210"
"Kami",""
"Female","381"
"Male","365"
"","746"
"Magar",""
"Female","1325"
"Male","1060"
"","2385"
"Majhi",""
"Female","42"
"Male","37"
"","79"
"Newar",""
"Female","1272"
"Male","1051"
"","2323"
"Others",""
"Female","27"
"Male","21"
"","48"
"Sanyasi/Dasnami",""
"Female","61"
"Male","41"
"","102"
"Sarki",""
"Female","323"
"Male","303"
"","626"
"Sherpa",""
"Female","12"
"Male","7"
"","19"
"Sunuwar",""
"Female","794"
"Male","704"
"","1498"
"Tamang",""
"Female","2985"
"Male","2462"
"","5447"
"Terai Others",""
"Female","5"
"Male","6"
"","11"
"Tharu",""
"Female","2"
"Male","33"
"","35"
