"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","138"
"Male","127"
"Bantar/Sardar",""
"Female","10"
"Male","16"
"Baraee",""
"Female","364"
"Male","353"
"Brahman - Hill",""
"Female","82"
"Male","75"
"Brahman - Tarai",""
"Female","58"
"Male","51"
"Chamar/ Harijan/ Ram",""
"Female","1391"
"Male","1222"
"Chhetri",""
"Female","47"
"Male","37"
"Danuwar",""
"Female","491"
"Male","452"
"Dhanuk",""
"Female","695"
"Male","660"
"Dhobi",""
"Female","158"
"Male","134"
"Dom",""
"Female","51"
"Male","68"
"Dusadh/ Pasawan/ Pasi",""
"Female","560"
"Male","537"
"Gaderi/Bhedihar",""
"Female","54"
"Male","56"
"Hajam/Thakur",""
"Female","228"
"Male","252"
"Halwai",""
"Female","285"
"Male","278"
"Kalar",""
"Female","20"
"Male","16"
"Kalwar",""
"Female","65"
"Male","54"
"Kamar",""
"Female","17"
"Male","9"
"Kami",""
"Female","32"
"Male","31"
"Kathabaniyan",""
"Female","637"
"Male","615"
"Kayastha",""
"Female","31"
"Male","34"
"Kewat",""
"Female","493"
"Male","431"
"Khatwe",""
"Female","236"
"Male","215"
"Koiri/Kushwaha",""
"Female","1662"
"Male","1458"
"Kumal",""
"Female","12"
"Male","8"
"Kumhar",""
"Female","84"
"Male","77"
"Kurmi",""
"Female","52"
"Male","42"
"Majhi",""
"Female","33"
"Male","31"
"Mali",""
"Female","31"
"Male","23"
"Mallaha",""
"Female","503"
"Male","476"
"Marwadi",""
"Female","238"
"Male","243"
"Musahar",""
"Female","646"
"Male","634"
"Musalman",""
"Female","1002"
"Male","930"
"Newar",""
"Female","95"
"Male","72"
"Nuniya",""
"Female","30"
"Male","23"
"Others",""
"Female","39"
"Male","12"
"Rajput",""
"Female","10"
"Male","11"
"Sanyasi/Dasnami",""
"Female","64"
"Male","52"
"Sonar",""
"Female","47"
"Male","69"
"Sudhi",""
"Female","467"
"Male","410"
"Tatma/Tatwa",""
"Female","100"
"Male","92"
"Teli",""
"Female","1177"
"Male","1095"
"Terai Others",""
"Female","136"
"Male","137"
"Tharu",""
"Female","939"
"Male","842"
"Undefined Others",""
"Female","19"
"Male","9"
"Yadav",""
"Female","5474"
"Male","5411"
