"Population by Single Year of Age","Number"
"0",""
"Female","347"
"Male","332"
"1",""
"Female","275"
"Male","297"
"10",""
"Female","666"
"Male","728"
"11",""
"Female","342"
"Male","322"
"12",""
"Female","629"
"Male","639"
"13",""
"Female","390"
"Male","379"
"14",""
"Female","480"
"Male","459"
"15",""
"Female","436"
"Male","465"
"16",""
"Female","399"
"Male","427"
"17",""
"Female","233"
"Male","263"
"18",""
"Female","343"
"Male","415"
"19",""
"Female","181"
"Male","160"
"2",""
"Female","403"
"Male","417"
"20",""
"Female","493"
"Male","402"
"21",""
"Female","173"
"Male","161"
"22",""
"Female","348"
"Male","293"
"23",""
"Female","259"
"Male","168"
"24",""
"Female","269"
"Male","190"
"25",""
"Female","661"
"Male","464"
"26",""
"Female","230"
"Male","185"
"27",""
"Female","198"
"Male","161"
"28",""
"Female","344"
"Male","264"
"29",""
"Female","80"
"Male","94"
"3",""
"Female","461"
"Male","467"
"30",""
"Female","697"
"Male","483"
"31",""
"Female","87"
"Male","64"
"32",""
"Female","306"
"Male","188"
"33",""
"Female","138"
"Male","87"
"34",""
"Female","140"
"Male","94"
"35",""
"Female","663"
"Male","573"
"36",""
"Female","153"
"Male","142"
"37",""
"Female","99"
"Male","94"
"38",""
"Female","271"
"Male","180"
"39",""
"Female","57"
"Male","69"
"4",""
"Female","473"
"Male","440"
"40",""
"Female","611"
"Male","546"
"41",""
"Female","64"
"Male","59"
"42",""
"Female","153"
"Male","165"
"43",""
"Female","116"
"Male","61"
"44",""
"Female","92"
"Male","51"
"45",""
"Female","496"
"Male","528"
"46",""
"Female","103"
"Male","90"
"47",""
"Female","74"
"Male","69"
"48",""
"Female","183"
"Male","161"
"49",""
"Female","52"
"Male","37"
"5",""
"Female","543"
"Male","566"
"50",""
"Female","424"
"Male","501"
"51",""
"Female","37"
"Male","50"
"52",""
"Female","106"
"Male","119"
"53",""
"Female","84"
"Male","38"
"54",""
"Female","69"
"Male","30"
"55",""
"Female","358"
"Male","408"
"56",""
"Female","74"
"Male","77"
"57",""
"Female","45"
"Male","63"
"58",""
"Female","124"
"Male","95"
"59",""
"Female","54"
"Male","43"
"6",""
"Female","492"
"Male","552"
"60",""
"Female","372"
"Male","431"
"61",""
"Female","37"
"Male","34"
"62",""
"Female","81"
"Male","83"
"63",""
"Female","53"
"Male","33"
"64",""
"Female","30"
"Male","27"
"65",""
"Female","283"
"Male","294"
"66",""
"Female","21"
"Male","41"
"67",""
"Female","21"
"Male","26"
"68",""
"Female","57"
"Male","81"
"69",""
"Female","22"
"Male","22"
"7",""
"Female","491"
"Male","506"
"70",""
"Female","221"
"Male","217"
"71",""
"Female","27"
"Male","27"
"72",""
"Female","38"
"Male","35"
"73",""
"Female","16"
"Male","16"
"74",""
"Female","13"
"Male","9"
"75",""
"Female","89"
"Male","104"
"76",""
"Female","5"
"Male","9"
"77",""
"Female","6"
"Male","12"
"78",""
"Female","5"
"Male","8"
"79",""
"Female","9"
"Male","5"
"8",""
"Female","575"
"Male","675"
"80",""
"Female","42"
"Male","41"
"81",""
"Female","5"
"Male","3"
"82",""
"Female","4"
"Male","2"
"85",""
"Female","45"
"Male","36"
"9",""
"Female","370"
"Male","359"
