"Population by Single Year of Age","Number"
"0",""
"Female","142"
"Male","159"
"1",""
"Female","125"
"Male","132"
"10",""
"Female","325"
"Male","345"
"11",""
"Female","221"
"Male","280"
"12",""
"Female","369"
"Male","381"
"13",""
"Female","340"
"Male","326"
"14",""
"Female","353"
"Male","326"
"15",""
"Female","327"
"Male","322"
"16",""
"Female","319"
"Male","252"
"17",""
"Female","288"
"Male","206"
"18",""
"Female","301"
"Male","207"
"19",""
"Female","175"
"Male","103"
"2",""
"Female","122"
"Male","132"
"20",""
"Female","229"
"Male","112"
"21",""
"Female","151"
"Male","88"
"22",""
"Female","191"
"Male","107"
"23",""
"Female","138"
"Male","74"
"24",""
"Female","138"
"Male","67"
"25",""
"Female","219"
"Male","94"
"26",""
"Female","132"
"Male","72"
"27",""
"Female","123"
"Male","86"
"28",""
"Female","147"
"Male","81"
"29",""
"Female","75"
"Male","49"
"3",""
"Female","141"
"Male","150"
"30",""
"Female","292"
"Male","142"
"31",""
"Female","78"
"Male","40"
"32",""
"Female","142"
"Male","101"
"33",""
"Female","90"
"Male","51"
"34",""
"Female","78"
"Male","56"
"35",""
"Female","281"
"Male","188"
"36",""
"Female","137"
"Male","92"
"37",""
"Female","87"
"Male","78"
"38",""
"Female","127"
"Male","96"
"39",""
"Female","66"
"Male","54"
"4",""
"Female","174"
"Male","180"
"40",""
"Female","278"
"Male","221"
"41",""
"Female","56"
"Male","59"
"42",""
"Female","123"
"Male","109"
"43",""
"Female","77"
"Male","77"
"44",""
"Female","70"
"Male","65"
"45",""
"Female","239"
"Male","166"
"46",""
"Female","80"
"Male","65"
"47",""
"Female","52"
"Male","67"
"48",""
"Female","117"
"Male","113"
"49",""
"Female","59"
"Male","52"
"5",""
"Female","205"
"Male","208"
"50",""
"Female","247"
"Male","196"
"51",""
"Female","62"
"Male","53"
"52",""
"Female","119"
"Male","100"
"53",""
"Female","63"
"Male","65"
"54",""
"Female","57"
"Male","61"
"55",""
"Female","148"
"Male","131"
"56",""
"Female","67"
"Male","67"
"57",""
"Female","59"
"Male","61"
"58",""
"Female","84"
"Male","77"
"59",""
"Female","59"
"Male","43"
"6",""
"Female","184"
"Male","203"
"60",""
"Female","240"
"Male","179"
"61",""
"Female","73"
"Male","41"
"62",""
"Female","74"
"Male","71"
"63",""
"Female","59"
"Male","63"
"64",""
"Female","42"
"Male","41"
"65",""
"Female","154"
"Male","133"
"66",""
"Female","43"
"Male","62"
"67",""
"Female","36"
"Male","44"
"68",""
"Female","67"
"Male","62"
"69",""
"Female","23"
"Male","21"
"7",""
"Female","253"
"Male","211"
"70",""
"Female","143"
"Male","101"
"71",""
"Female","27"
"Male","25"
"72",""
"Female","56"
"Male","55"
"73",""
"Female","20"
"Male","39"
"74",""
"Female","23"
"Male","23"
"75",""
"Female","83"
"Male","62"
"76",""
"Female","21"
"Male","23"
"77",""
"Female","18"
"Male","25"
"78",""
"Female","42"
"Male","51"
"79",""
"Female","13"
"Male","11"
"8",""
"Female","258"
"Male","263"
"80",""
"Female","55"
"Male","44"
"81",""
"Female","10"
"Male","7"
"82",""
"Female","15"
"Male","14"
"83",""
"Female","17"
"Male","15"
"84",""
"Female","19"
"Male","15"
"85",""
"Female","67"
"Male","46"
"9",""
"Female","262"
"Male","233"
