"Population by Single Year of Age","Number"
"0",""
"Female","174"
"Male","214"
"1",""
"Female","150"
"Male","186"
"10",""
"Female","307"
"Male","344"
"11",""
"Female","211"
"Male","194"
"12",""
"Female","308"
"Male","362"
"13",""
"Female","214"
"Male","249"
"14",""
"Female","310"
"Male","268"
"15",""
"Female","277"
"Male","270"
"16",""
"Female","249"
"Male","268"
"17",""
"Female","225"
"Male","200"
"18",""
"Female","304"
"Male","238"
"19",""
"Female","189"
"Male","128"
"2",""
"Female","165"
"Male","210"
"20",""
"Female","314"
"Male","197"
"21",""
"Female","150"
"Male","100"
"22",""
"Female","263"
"Male","158"
"23",""
"Female","135"
"Male","115"
"24",""
"Female","147"
"Male","110"
"25",""
"Female","354"
"Male","240"
"26",""
"Female","148"
"Male","102"
"27",""
"Female","128"
"Male","99"
"28",""
"Female","204"
"Male","164"
"29",""
"Female","79"
"Male","60"
"3",""
"Female","205"
"Male","216"
"30",""
"Female","390"
"Male","254"
"31",""
"Female","37"
"Male","50"
"32",""
"Female","187"
"Male","144"
"33",""
"Female","93"
"Male","58"
"34",""
"Female","84"
"Male","59"
"35",""
"Female","402"
"Male","310"
"36",""
"Female","100"
"Male","91"
"37",""
"Female","63"
"Male","77"
"38",""
"Female","147"
"Male","105"
"39",""
"Female","49"
"Male","52"
"4",""
"Female","228"
"Male","213"
"40",""
"Female","370"
"Male","279"
"41",""
"Female","53"
"Male","52"
"42",""
"Female","98"
"Male","106"
"43",""
"Female","54"
"Male","50"
"44",""
"Female","64"
"Male","53"
"45",""
"Female","303"
"Male","286"
"46",""
"Female","66"
"Male","69"
"47",""
"Female","52"
"Male","60"
"48",""
"Female","112"
"Male","106"
"49",""
"Female","47"
"Male","42"
"5",""
"Female","238"
"Male","248"
"50",""
"Female","262"
"Male","227"
"51",""
"Female","45"
"Male","51"
"52",""
"Female","66"
"Male","72"
"53",""
"Female","46"
"Male","51"
"54",""
"Female","38"
"Male","32"
"55",""
"Female","186"
"Male","212"
"56",""
"Female","56"
"Male","65"
"57",""
"Female","37"
"Male","49"
"58",""
"Female","63"
"Male","75"
"59",""
"Female","46"
"Male","36"
"6",""
"Female","219"
"Male","211"
"60",""
"Female","218"
"Male","208"
"61",""
"Female","27"
"Male","32"
"62",""
"Female","46"
"Male","68"
"63",""
"Female","32"
"Male","27"
"64",""
"Female","21"
"Male","20"
"65",""
"Female","119"
"Male","100"
"66",""
"Female","21"
"Male","22"
"67",""
"Female","20"
"Male","33"
"68",""
"Female","33"
"Male","35"
"69",""
"Female","11"
"Male","18"
"7",""
"Female","239"
"Male","218"
"70",""
"Female","84"
"Male","94"
"71",""
"Female","16"
"Male","13"
"72",""
"Female","26"
"Male","29"
"73",""
"Female","12"
"Male","17"
"74",""
"Female","17"
"Male","5"
"75",""
"Female","40"
"Male","36"
"76",""
"Female","20"
"Male","20"
"77",""
"Female","8"
"Male","11"
"78",""
"Female","14"
"Male","12"
"79",""
"Female","3"
"Male","7"
"8",""
"Female","297"
"Male","273"
"80",""
"Female","41"
"Male","30"
"81",""
"Female","6"
"Male","6"
"82",""
"Female","1"
"Male","6"
"83",""
"Female","6"
"Male","1"
"84",""
"Female","4"
"Male","6"
"85",""
"Female","32"
"Male","40"
"9",""
"Female","191"
"Male","197"
