"Population by Single Year of Age","Number"
"0",""
"Female","185"
"Male","171"
"1",""
"Female","141"
"Male","146"
"10",""
"Female","160"
"Male","206"
"11",""
"Female","139"
"Male","165"
"12",""
"Female","171"
"Male","200"
"13",""
"Female","145"
"Male","155"
"14",""
"Female","152"
"Male","156"
"15",""
"Female","180"
"Male","132"
"16",""
"Female","151"
"Male","146"
"17",""
"Female","68"
"Male","72"
"18",""
"Female","198"
"Male","160"
"19",""
"Female","77"
"Male","76"
"2",""
"Female","191"
"Male","205"
"20",""
"Female","147"
"Male","119"
"21",""
"Female","69"
"Male","76"
"22",""
"Female","89"
"Male","113"
"23",""
"Female","81"
"Male","68"
"24",""
"Female","90"
"Male","80"
"25",""
"Female","132"
"Male","124"
"26",""
"Female","74"
"Male","86"
"27",""
"Female","59"
"Male","60"
"28",""
"Female","109"
"Male","92"
"29",""
"Female","44"
"Male","42"
"3",""
"Female","195"
"Male","245"
"30",""
"Female","161"
"Male","140"
"31",""
"Female","32"
"Male","38"
"32",""
"Female","57"
"Male","78"
"33",""
"Female","43"
"Male","38"
"34",""
"Female","35"
"Male","38"
"35",""
"Female","134"
"Male","111"
"36",""
"Female","40"
"Male","79"
"37",""
"Female","21"
"Male","29"
"38",""
"Female","76"
"Male","85"
"39",""
"Female","24"
"Male","31"
"4",""
"Female","228"
"Male","228"
"40",""
"Female","154"
"Male","120"
"41",""
"Female","17"
"Male","31"
"42",""
"Female","31"
"Male","41"
"43",""
"Female","16"
"Male","16"
"44",""
"Female","16"
"Male","14"
"45",""
"Female","141"
"Male","94"
"46",""
"Female","21"
"Male","33"
"47",""
"Female","17"
"Male","31"
"48",""
"Female","50"
"Male","73"
"49",""
"Female","19"
"Male","22"
"5",""
"Female","196"
"Male","218"
"50",""
"Female","123"
"Male","105"
"51",""
"Female","15"
"Male","24"
"52",""
"Female","21"
"Male","35"
"53",""
"Female","22"
"Male","28"
"54",""
"Female","16"
"Male","13"
"55",""
"Female","66"
"Male","85"
"56",""
"Female","16"
"Male","30"
"57",""
"Female","16"
"Male","17"
"58",""
"Female","31"
"Male","44"
"59",""
"Female","14"
"Male","18"
"6",""
"Female","175"
"Male","190"
"60",""
"Female","128"
"Male","76"
"61",""
"Female","32"
"Male","39"
"62",""
"Female","53"
"Male","40"
"63",""
"Female","28"
"Male","19"
"64",""
"Female","12"
"Male","12"
"65",""
"Female","86"
"Male","58"
"66",""
"Female","11"
"Male","27"
"67",""
"Female","3"
"Male","16"
"68",""
"Female","24"
"Male","22"
"69",""
"Female","5"
"Male","3"
"7",""
"Female","174"
"Male","221"
"70",""
"Female","34"
"Male","37"
"71",""
"Female","3"
"Male","7"
"72",""
"Female","3"
"Male","6"
"73",""
"Female","3"
"Male","3"
"74",""
"Female","3"
"Male","4"
"75",""
"Female","12"
"Male","7"
"76",""
"Female","1"
"Male","5"
"77",""
"Female","1"
"Male","5"
"78",""
"Female","1"
"Male","2"
"79",""
"Female","3"
"Male","1"
"8",""
"Female","198"
"Male","181"
"80",""
"Female","5"
"Male","6"
"81",""
"Female","0"
"Male","4"
"82",""
"Female","0"
"Male","2"
"84",""
"Female","2"
"Male","0"
"85",""
"Female","4"
"Male","10"
"9",""
"Female","163"
"Male","175"
