"Population by Single Year of Age","Number"
"0",""
"Female","224"
"Male","263"
"1",""
"Female","200"
"Male","225"
"10",""
"Female","365"
"Male","340"
"11",""
"Female","378"
"Male","366"
"12",""
"Female","391"
"Male","470"
"13",""
"Female","410"
"Male","427"
"14",""
"Female","423"
"Male","438"
"15",""
"Female","438"
"Male","442"
"16",""
"Female","435"
"Male","452"
"17",""
"Female","447"
"Male","425"
"18",""
"Female","480"
"Male","423"
"19",""
"Female","396"
"Male","393"
"2",""
"Female","191"
"Male","237"
"20",""
"Female","582"
"Male","531"
"21",""
"Female","375"
"Male","414"
"22",""
"Female","496"
"Male","476"
"23",""
"Female","392"
"Male","314"
"24",""
"Female","374"
"Male","412"
"25",""
"Female","455"
"Male","389"
"26",""
"Female","325"
"Male","295"
"27",""
"Female","283"
"Male","234"
"28",""
"Female","345"
"Male","320"
"29",""
"Female","167"
"Male","163"
"3",""
"Female","197"
"Male","212"
"30",""
"Female","433"
"Male","354"
"31",""
"Female","169"
"Male","158"
"32",""
"Female","257"
"Male","257"
"33",""
"Female","191"
"Male","170"
"34",""
"Female","208"
"Male","169"
"35",""
"Female","388"
"Male","341"
"36",""
"Female","235"
"Male","198"
"37",""
"Female","176"
"Male","155"
"38",""
"Female","191"
"Male","184"
"39",""
"Female","148"
"Male","136"
"4",""
"Female","248"
"Male","294"
"40",""
"Female","389"
"Male","348"
"41",""
"Female","109"
"Male","138"
"42",""
"Female","197"
"Male","179"
"43",""
"Female","142"
"Male","138"
"44",""
"Female","131"
"Male","115"
"45",""
"Female","276"
"Male","270"
"46",""
"Female","141"
"Male","114"
"47",""
"Female","100"
"Male","110"
"48",""
"Female","153"
"Male","162"
"49",""
"Female","105"
"Male","97"
"5",""
"Female","272"
"Male","289"
"50",""
"Female","297"
"Male","254"
"51",""
"Female","88"
"Male","103"
"52",""
"Female","135"
"Male","158"
"53",""
"Female","102"
"Male","78"
"54",""
"Female","84"
"Male","70"
"55",""
"Female","171"
"Male","160"
"56",""
"Female","87"
"Male","87"
"57",""
"Female","68"
"Male","76"
"58",""
"Female","89"
"Male","96"
"59",""
"Female","69"
"Male","76"
"6",""
"Female","285"
"Male","273"
"60",""
"Female","196"
"Male","155"
"61",""
"Female","61"
"Male","76"
"62",""
"Female","88"
"Male","73"
"63",""
"Female","72"
"Male","48"
"64",""
"Female","63"
"Male","58"
"65",""
"Female","138"
"Male","98"
"66",""
"Female","74"
"Male","48"
"67",""
"Female","69"
"Male","84"
"68",""
"Female","79"
"Male","86"
"69",""
"Female","40"
"Male","41"
"7",""
"Female","320"
"Male","313"
"70",""
"Female","122"
"Male","89"
"71",""
"Female","35"
"Male","39"
"72",""
"Female","53"
"Male","56"
"73",""
"Female","41"
"Male","42"
"74",""
"Female","38"
"Male","35"
"75",""
"Female","66"
"Male","74"
"76",""
"Female","29"
"Male","23"
"77",""
"Female","32"
"Male","28"
"78",""
"Female","58"
"Male","52"
"79",""
"Female","7"
"Male","15"
"8",""
"Female","324"
"Male","283"
"80",""
"Female","40"
"Male","26"
"81",""
"Female","8"
"Male","16"
"82",""
"Female","17"
"Male","25"
"83",""
"Female","18"
"Male","6"
"84",""
"Female","13"
"Male","17"
"85",""
"Female","75"
"Male","60"
"9",""
"Female","309"
"Male","320"
