"Population by Mother tongue","Number"
"Assami",""
"Female","8"
"Male","9"
"","17"
"Bangla",""
"Female","122"
"Male","158"
"","280"
"Bantawa",""
"Female","180"
"Male","147"
"","327"
"Bhojpuri",""
"Female","95"
"Male","118"
"","213"
"Bhujel",""
"Female","32"
"Male","28"
"","60"
"Bote",""
"Female","18"
"Male","13"
"","31"
"Chamling",""
"Female","51"
"Male","44"
"","95"
"Dhimal",""
"Female","2268"
"Male","1928"
"","4196"
"Doteli",""
"Female","16"
"Male","7"
"","23"
"Dungmali",""
"Female","11"
"Male","10"
"","21"
"English",""
"Female","4"
"Male","8"
"","12"
"Gurung",""
"Female","219"
"Male","186"
"","405"
"Hindi",""
"Female","318"
"Male","348"
"","666"
"Khaling",""
"Female","10"
"Male","7"
"","17"
"Kisan",""
"Female","58"
"Male","63"
"","121"
"Kulung",""
"Female","8"
"Male","3"
"","11"
"Kumal",""
"Female","83"
"Male","80"
"","163"
"Limbu",""
"Female","2482"
"Male","2155"
"","4637"
"Magar",""
"Female","629"
"Male","532"
"","1161"
"Maithili",""
"Female","1410"
"Male","1644"
"","3054"
"Majhi",""
"Female","105"
"Male","103"
"","208"
"Musalman",""
"Female","107"
"Male","110"
"","217"
"Nepali",""
"Female","25984"
"Male","22835"
"","48819"
"Newar",""
"Female","1130"
"Male","1044"
"","2174"
"Not Reported",""
"Female","140"
"Male","111"
"","251"
"Others",""
"Female","234"
"Male","196"
"","430"
"Rai",""
"Female","1731"
"Male","1372"
"","3103"
"Rajbanshi",""
"Female","270"
"Male","303"
"","573"
"Rajsthani",""
"Female","117"
"Male","134"
"","251"
"Sampang",""
"Female","11"
"Male","12"
"","23"
"Santhali",""
"Female","141"
"Male","119"
"","260"
"Sherpa",""
"Female","23"
"Male","36"
"","59"
"Sunuwar",""
"Female","116"
"Male","105"
"","221"
"Tajpuriya",""
"Female","46"
"Male","56"
"","102"
"Tamang",""
"Female","976"
"Male","881"
"","1857"
"Tharu",""
"Female","150"
"Male","156"
"","306"
"Thulung",""
"Female","42"
"Male","25"
"","67"
"Uranw/Urau",""
"Female","49"
"Male","44"
"","93"
"Urdu",""
"Female","235"
"Male","273"
"","508"
"Yakkha",""
"Female","35"
"Male","35"
"","70"
